"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_25","Coronal T1-weighted magnetic resonance imaging scan. Contrast agent was injected with fat suppression mode on. Peri-bulbar inflammation is more evident at the left lacrimal gland (blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_26","Incomplete retinal detachment"
"ImageCLEFmedical_Caption_2026_valid_27","Ultrasound findings showing a cystic mass measuring 74 × 42 mm"
"ImageCLEFmedical_Caption_2026_valid_28","CT scan showing the presence of mesenteric lymphadenitis"
"ImageCLEFmedical_Caption_2026_valid_29","Colour Doppler ultrasound showing flow across the pyloric ring"
"ImageCLEFmedical_Caption_2026_valid_30","Chest radiograph"
"ImageCLEFmedical_Caption_2026_valid_31","Coronal view of PET scan."
"ImageCLEFmedical_Caption_2026_valid_32","chest radiograph"
"ImageCLEFmedical_Caption_2026_valid_33","Transthoracic echocardiogram showing severely reduced left ventricular systolic function."
"ImageCLEFmedical_Caption_2026_valid_34","CT scan of the chest (lung window)"
"ImageCLEFmedical_Caption_2026_valid_35","CT scan of head"
"ImageCLEFmedical_Caption_2026_valid_36","Head computed tomography showing right temporal lobe mass"
"ImageCLEFmedical_Caption_2026_valid_37","Chest radiograph showing bilateral alveolar infiltrates"
"ImageCLEFmedical_Caption_2026_valid_38","Ultrasound image showing intraluminal mass"
"ImageCLEFmedical_Caption_2026_valid_39","A bladder ultrasound showed a bladder tumor"
"ImageCLEFmedical_Caption_2026_valid_40","Axial MRI scan demonstrating left parotid mass"
"ImageCLEFmedical_Caption_2026_valid_41","Axial view of computed tomography scan showing mass lesion in the left parotid region"
"ImageCLEFmedical_Caption_2026_valid_42","Plain radiograph"
"ImageCLEFmedical_Caption_2026_valid_43","Balloon dilatation of the pancreaticojejunostomy (PJ) tract."
"ImageCLEFmedical_Caption_2026_valid_44","A CT scan showing bilateral pleural effusions."
"ImageCLEFmedical_Caption_2026_valid_45","Non-contrast CT scan demonstrating the transverse colon herniation."
"ImageCLEFmedical_Caption_2026_valid_46","Coronal section showing small bowel dilation"
"ImageCLEFmedical_Caption_2026_valid_47","Initial radiographic assessment"
"ImageCLEFmedical_Caption_2026_valid_48","Plain film of the abdomen (kidney, ureter, and bladder film) after removal of the ureteral stent."
"ImageCLEFmedical_Caption_2026_valid_49","Axial computed tomography image showing bilateral consolidations"
"ImageCLEFmedical_Caption_2026_valid_50","Chest X-ray showing diffuse infiltrates"
"ImageCLEFmedical_Caption_2026_valid_51","Chest X-ray showing diffuse interstitial infiltrates"
"ImageCLEFmedical_Caption_2026_valid_52","CT scan showing diffuse consolidation"
"ImageCLEFmedical_Caption_2026_valid_53","Echocardiography showing mitral valve regurgitation"
"ImageCLEFmedical_Caption_2026_valid_54","Chest X-ray"
"ImageCLEFmedical_Caption_2026_valid_55","Transthoracic echocardiogram showed severe mitral regurgitation"
"ImageCLEFmedical_Caption_2026_valid_56","Sagittal T2W MRI of a 35 year old patient suffering from placenta previa with placenta increta; note the irregular border extending through the uterine serosa (white arrows)"
"ImageCLEFmedical_Caption_2026_valid_57","MRI urography showing a large urinary tract mass"
"ImageCLEFmedical_Caption_2026_valid_58","Lateral skull X-ray after electrode resection. The arrowhead points to the electrode, which was removed due to electrode malposition."
"ImageCLEFmedical_Caption_2026_valid_59","Radiologic examination of the patient's skull"
"ImageCLEFmedical_Caption_2026_valid_60","Radiographic evaluation showed a mandibular fracture"
"ImageCLEFmedical_Caption_2026_valid_61","Case 1—intraoral radiograph of maxillary incisor teeth. Bulbous enlargement of the intra-alveolar part of the teeth (red stars), widening of periodontal ligament space (red arrows), lytic appearance of roots (resorption), disruption of lamina dura (green stars)."
"ImageCLEFmedical_Caption_2026_valid_62","Transversal radiograph of the mandible. Presence of multiple air inclusions (white arrows)"
"ImageCLEFmedical_Caption_2026_valid_63","Radiography showing a lesion in the maxillary region"
"ImageCLEFmedical_Caption_2026_valid_64","Radiographic image of a dog's neck"
"ImageCLEFmedical_Caption_2026_valid_65","Radiographic image of specimen HH1. White arrows point the areas of fractured bone."
"ImageCLEFmedical_Caption_2026_valid_66","CT scan showing mediastinal lymphadenopathy"
"ImageCLEFmedical_Caption_2026_valid_67","Chest radiograph demonstrating right upper lobe consolidation"
"ImageCLEFmedical_Caption_2026_valid_68","Axial T2 weighted image showing bilateral hyperintense signals in the centrum semiovale"
"ImageCLEFmedical_Caption_2026_valid_69","CT chest without contrast showed a large hematoma involving the anterior mediastinum extending laterally towards the bilateral axillary spaces and anteriorly to the aortic arch"
"ImageCLEFmedical_Caption_2026_valid_70","Chest radiograph showing bilateral pneumonia"
"ImageCLEFmedical_Caption_2026_valid_71","Thoracic computed tomography showing pulmonary consolidation"
"ImageCLEFmedical_Caption_2026_valid_72","CT scan showing retained gauze"
"ImageCLEFmedical_Caption_2026_valid_73","Abdominal X-ray showing ureteral stent (arrow)."
"ImageCLEFmedical_Caption_2026_valid_74","Contrast-enhanced axial CT scan demonstrating a small amount of contrast in the pelvis"
"ImageCLEFmedical_Caption_2026_valid_75","Image showing umbilical vein thrombus"
"ImageCLEFmedical_Caption_2026_valid_76","Axial CT angiography showing a pseudoaneurysm of the right superficial femoral artery (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_77","Anterior posterior view of thoracic spine showing a bullet penetrating the spinal cord"
"ImageCLEFmedical_Caption_2026_valid_78","An abdominal radiograph demonstrating large air fluid level (arrow)"
"ImageCLEFmedical_Caption_2026_valid_79","Axial plane view of CT Venogram of our patient in 10/2019 pre‐extraction. Note the normal anatomy of neck vessels. A supraclavicular exit, B infraclavicular exit, C SVC"
"ImageCLEFmedical_Caption_2026_valid_80","Postoperative KUB radiograph"
"ImageCLEFmedical_Caption_2026_valid_81","Thoracoabdominal computed tomography scan"
"ImageCLEFmedical_Caption_2026_valid_82","Axial CT scan image showing hematoma"
"ImageCLEFmedical_Caption_2026_valid_83","Transversal computed tomography scan showing consolidation, hyperlucency, and air bronchograms"
"ImageCLEFmedical_Caption_2026_valid_84","Color Doppler imaging of the perineum demonstrates a heterogeneous mass (arrow)"
"ImageCLEFmedical_Caption_2026_valid_85","Contrast enhanced computed tomography scan demonstrating a heterogeneous mass involving the left paraglottic region with invasion of thyroid cartilage"
"ImageCLEFmedical_Caption_2026_valid_86","Computed tomography scan of cervical mass"
"ImageCLEFmedical_Caption_2026_valid_87","Ultrasound image of mass measuring 26mm in left inguinal canal"
"ImageCLEFmedical_Caption_2026_valid_88","Magnetic resonance imaging scan showing a compression of the left subclavian artery (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_89","MRI scan showing right brachial plexus injury"
"ImageCLEFmedical_Caption_2026_valid_90","Sagittal T2 weighted image showing a well-defined cystic structure (arrow) in the left paraspinal location at C7-D1 level."
"ImageCLEFmedical_Caption_2026_valid_91","Right eye B-scan ultrasonography revealing vitreous opacities"
"ImageCLEFmedical_Caption_2026_valid_92","CT scan showing a mesenteric mass."
"ImageCLEFmedical_Caption_2026_valid_93","Postoperative X-ray imaging."
"ImageCLEFmedical_Caption_2026_valid_94","MRI scan displaying fluid accumulation in left hip joint"
"ImageCLEFmedical_Caption_2026_valid_95","Axial MRI scan of left hip"
"ImageCLEFmedical_Caption_2026_valid_96","Axial computed tomography scan revealing an oval mass (arrow) located in the left sacrum"
"ImageCLEFmedical_Caption_2026_valid_97","Contrast CT showed obstruction of small intestine"
"ImageCLEFmedical_Caption_2026_valid_98","Contrast-enhanced computed tomography scan showed mucosal thickening in the jejunum."
"ImageCLEFmedical_Caption_2026_valid_99","CT scan showing inflammation around the appendix"
"ImageCLEFmedical_Caption_2026_valid_100","Transesophageal echocardiogram showing a large thrombus in the left atrium."
"ImageCLEFmedical_Caption_2026_valid_101","Axial CT scan demonstrating thickened pancreatic duct"
"ImageCLEFmedical_Caption_2026_valid_102","Chest computed tomography image showing interstitial infiltration in bilateral lungs."
"ImageCLEFmedical_Caption_2026_valid_103","CT scan of the chest demonstrating lung mass compressing on the patients left atrium.The arrow indicates the mass."
"ImageCLEFmedical_Caption_2026_valid_104","Chest radiograph showing bilateral pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_105","Chest radiograph showing dextrocardia and situs inversus"
"ImageCLEFmedical_Caption_2026_valid_106","Coronal plane showing a dilated transverse colon measuring 6 cm"
"ImageCLEFmedical_Caption_2026_valid_107","Axial CT scan revealing a solid lesion in the left axilla"
"ImageCLEFmedical_Caption_2026_valid_108","PET scan showing no evidence of malignancy"
"ImageCLEFmedical_Caption_2026_valid_109","PET/CT scan of the pelvis showing increased FDG uptake"
"ImageCLEFmedical_Caption_2026_valid_110","PET/CT scan showing hypermetabolic lymph nodes"
"ImageCLEFmedical_Caption_2026_valid_111","Abdominal computed tomography demonstrating hepatic mass"
"ImageCLEFmedical_Caption_2026_valid_112","Axial CT scan demonstrating a heterogeneous mass with a rounded margin extending along the right side of the larynx"
"ImageCLEFmedical_Caption_2026_valid_113","CT angiography showing aortic dissection"
"ImageCLEFmedical_Caption_2026_valid_114","Head MRI showing bilateral vestibular schwannomas"
"ImageCLEFmedical_Caption_2026_valid_115","MR scan showing resolution of leptomeningeal enhancement"
"ImageCLEFmedical_Caption_2026_valid_116","Hyperintense lesions in the subcortical regions"
"ImageCLEFmedical_Caption_2026_valid_117","MRI shows intestinal obstruction secondary to volvulus"
"ImageCLEFmedical_Caption_2026_valid_118","Abdominal radiograph"
"ImageCLEFmedical_Caption_2026_valid_119","Transvaginal ultrasound of the lower uterine segment showing a myometrial defect (D)"
"ImageCLEFmedical_Caption_2026_valid_120","Chest X-ray showing tracheal deviation"
"ImageCLEFmedical_Caption_2026_valid_121","Esophageal barium swallow study"
"ImageCLEFmedical_Caption_2026_valid_122","Chest X-ray showing bilateral pulmonary embolism"
"ImageCLEFmedical_Caption_2026_valid_123","Right lower lobe consolidation"
"ImageCLEFmedical_Caption_2026_valid_124","Chest X-ray showing resolution of pulmonary edema"
"ImageCLEFmedical_Caption_2026_valid_125","Echocardiogram demonstrating pericardial effusion (arrow)."
"ImageCLEFmedical_Caption_2026_valid_126","Axial computed tomography image reveals a large wedge-shaped hypodense area involving the midportion of the left kidney suggestive of renal infarction"
"ImageCLEFmedical_Caption_2026_valid_127","Normal brain MRI scan"
"ImageCLEFmedical_Caption_2026_valid_128","Ultrasound image showing a cystic lesion"
"ImageCLEFmedical_Caption_2026_valid_129","Transabdominal ultrasonography demonstrated a complex cyst measuring 7 cm in greatest dimension"
"ImageCLEFmedical_Caption_2026_valid_130","Complex cystic mass"
"ImageCLEFmedical_Caption_2026_valid_131","Preoperative ultrasound"
"ImageCLEFmedical_Caption_2026_valid_132","Ultrasound showing multiple cysts"
"ImageCLEFmedical_Caption_2026_valid_133","Ultrasound image demonstrating a cystic mass with thickened walls and irregular septa on the middle and the lower pole of the right kidney"
"ImageCLEFmedical_Caption_2026_valid_134","Cardiac CT showing the dilated atrial septal defect"
"ImageCLEFmedical_Caption_2026_valid_135","CT scan of the head without contrast"
"ImageCLEFmedical_Caption_2026_valid_136","Axial computed tomography scan of brain without contrast showing no acute intracranial pathology"
"ImageCLEFmedical_Caption_2026_valid_137","Mitral regurgitation"
"ImageCLEFmedical_Caption_2026_valid_138","Transesophageal echocardiogram demonstrating aortic valve vegetation"
"ImageCLEFmedical_Caption_2026_valid_139","Duplex ultrasound imaging showing the lumen diameter measurement"
"ImageCLEFmedical_Caption_2026_valid_140","Contrast-enhanced abdominal CT scan in arterial phase showing contrast extravasation in the posterior gastric wall (arrow)"
"ImageCLEFmedical_Caption_2026_valid_141","Ultrasound of gall bladder showing gallstone"
"ImageCLEFmedical_Caption_2026_valid_142","Measurement of skeletal muscle area"
"ImageCLEFmedical_Caption_2026_valid_143","Axial CT scan showing the migrated metallic stent (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_144","CT angiogram showing left anterior descending artery dissection"
"ImageCLEFmedical_Caption_2026_valid_145","Urethral stenosis"
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac MRI showing large left atrial mass"
"ImageCLEFmedical_Caption_2026_valid_147","Axial CT scan demonstrating bony erosion around the right orbit"
"ImageCLEFmedical_Caption_2026_valid_148","Postcontrast axial CT image showing thrombus in the left subclavian artery"
"ImageCLEFmedical_Caption_2026_valid_149","Normal CXR"
"ImageCLEFmedical_Caption_2026_valid_150","PET/CT scan showing hypermetabolic activity in the left upper lobe lung"
"ImageCLEFmedical_Caption_2026_valid_151","Brain MRI demonstrating leptomeningeal enhancement"
"ImageCLEFmedical_Caption_2026_valid_152","Postoperative lateral weight bearing radiograph"
"ImageCLEFmedical_Caption_2026_valid_153","Intraoperative anteroposterior radiograph demonstrating adequate implant placement"
"ImageCLEFmedical_Caption_2026_valid_154","Preoperative imaging demonstrating tendinotic calcification and enthesophyte formation in a patient with advanced insertional Achilles tendinopathy"
"ImageCLEFmedical_Caption_2026_valid_155","Axial view of nonenhanced head CT showing the right occipital bone fracture."
"ImageCLEFmedical_Caption_2026_valid_156","Axial PET scan showing hypermetabolic activity"
"ImageCLEFmedical_Caption_2026_valid_157","Whole body PET/CT image demonstrating hypermetabolic activity in the mediastinal region"
"ImageCLEFmedical_Caption_2026_valid_158","Whole body PET scan"
"ImageCLEFmedical_Caption_2026_valid_159","Chest computed tomography scan showing a pulmonary nodule"
"ImageCLEFmedical_Caption_2026_valid_160","MRI STIR Sequence Axial ViewAxial view of the left hip at the level of the greater trochanter. High signal (Grade II muscle strain) in the obturator internus muscle belly at the intrapelvic route. No other pathology was revealed. The red arrow shows the obturator internus.STIR: Short Tau Inversion Recovery Image."
"ImageCLEFmedical_Caption_2026_valid_161","CT Scan of the chest revealing right lower lobe pulmonary nodules"
"ImageCLEFmedical_Caption_2026_valid_162","Radiographic image showing mechanical axis deviation"
"ImageCLEFmedical_Caption_2026_valid_163","Radiograph showing calcified distal plantar tendon rupture"
"ImageCLEFmedical_Caption_2026_valid_164","Right foot Xray"
"ImageCLEFmedical_Caption_2026_valid_165","CT chest without contrast"
"ImageCLEFmedical_Caption_2026_valid_166","The axial view of the computed tomography scan shows the pulmonary arteries and pulmonary veins"
"ImageCLEFmedical_Caption_2026_valid_167","Ultrasound image showing gallbladder sludge and calculi"
"ImageCLEFmedical_Caption_2026_valid_168","CT scan of foot demonstrating calcific tendinitis."
"ImageCLEFmedical_Caption_2026_valid_169","CT scan of the abdomen with intravenous contrast shows a left hepatic lobe abscess (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_170","Axial cut of computed tomography scan showing a well delineated mass in the pancreatic head region"
"ImageCLEFmedical_Caption_2026_valid_171","Abdominal CT scan showing a large cystic mass in the left upper quadrant"
"ImageCLEFmedical_Caption_2026_valid_172","CT chest without contrast revealing a mediastinal mass containing soft tissue, fat, fluid, and areas of calcification."
"ImageCLEFmedical_Caption_2026_valid_173","Chest X-ray"
"ImageCLEFmedical_Caption_2026_valid_174","HRCT chest showing bilateral ground glass opacities"
"ImageCLEFmedical_Caption_2026_valid_175","Thoracic CT scan revealing a 9.12 mm mass in the mediastinum"
"ImageCLEFmedical_Caption_2026_valid_176","Thoracic CT scan."
"ImageCLEFmedical_Caption_2026_valid_177","Endoscopic ultrasound guided fine needle aspiration cytology"
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasound (EUS) showing irregular hypoechoic mass in the pancreatic head"
"ImageCLEFmedical_Caption_2026_valid_179","Endoscopic ultrasound image"
"ImageCLEFmedical_Caption_2026_valid_180","Endoscopic ultrasound showing diffuse thickening of the bile duct."
"ImageCLEFmedical_Caption_2026_valid_181","Panoramic radiograph of patient 1"
"ImageCLEFmedical_Caption_2026_valid_182","Panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_183","Panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_184","Orthopantamogram"
"ImageCLEFmedical_Caption_2026_valid_185","Pretreatment panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_186","Orthopantomogram"
"ImageCLEFmedical_Caption_2026_valid_187","Preoperative cephalometric radiograph."
"ImageCLEFmedical_Caption_2026_valid_188","Initial panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_189","Mammogram scan showing a well-circumscribed, non-homogeneous nodule"
"ImageCLEFmedical_Caption_2026_valid_190","Radiographic image: Follow-up cranio caudal view of the right femur obtained 6 weeks post-operatively."
"ImageCLEFmedical_Caption_2026_valid_191","Transverse sonogram obtained during the Valsalva maneuver showing a roughly oval structure (white star) with the typical starry sky appearance of thymus in front of the cervical trachea (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_192","Radiograph showing a fracture of the proximal femur"
"ImageCLEFmedical_Caption_2026_valid_193","Sagittal computed tomography scan of the neck (second CT scan) showing a fishbone embedded in the tongue (white arrow)CT: Computed tomography"
"ImageCLEFmedical_Caption_2026_valid_194","Axial MRI demonstrates a 5 mm nodule in the left axillary lymph node."
"ImageCLEFmedical_Caption_2026_valid_195","MRI image showing synovitis"
"ImageCLEFmedical_Caption_2026_valid_196","Axial section of magnetic resonance imaging demonstrating posterior dislocated radial head"
"ImageCLEFmedical_Caption_2026_valid_197","Axial T2 TSE MRI demonstrating a chondral defect within the medial femoral condyle"
"ImageCLEFmedical_Caption_2026_valid_198","Head CT scan demonstrating intracranial hemorrhage"
"ImageCLEFmedical_Caption_2026_valid_199","Transabdominal ultrasound showing normal uterus size"
"ImageCLEFmedical_Caption_2026_valid_200","Coronal view."
"ImageCLEFmedical_Caption_2026_valid_201","Chest CT scan showing multiple pulmonary nodules"
"ImageCLEFmedical_Caption_2026_valid_202","Spiral CT scan shows pulmonary embolism"
"ImageCLEFmedical_Caption_2026_valid_203","Chest X-ray showing mediastinal shifting and asymmetric thorax"
"ImageCLEFmedical_Caption_2026_valid_204","Right-sided pneumothorax"
"ImageCLEFmedical_Caption_2026_valid_205","Radiography of rat paw, in profile incidence, showing sparse tibia callus (average degree: 1.286)."
"ImageCLEFmedical_Caption_2026_valid_206","Head CT without contrast demonstrating acute hemorrhage"
"ImageCLEFmedical_Caption_2026_valid_207","CT scan showing bilateral breast masses"
"ImageCLEFmedical_Caption_2026_valid_208","Right breast mass"
"ImageCLEFmedical_Caption_2026_valid_209","Axial CT scan of the chest showing the presence of the mediastinal cyst."
"ImageCLEFmedical_Caption_2026_valid_210","Right breast mass"
"ImageCLEFmedical_Caption_2026_valid_211","Whole body PET/CT scan revealing metabolically active lesions within the ribs bilaterally"
"ImageCLEFmedical_Caption_2026_valid_212","Axial CT image showing a hypodense lesion in the right lobe."
"ImageCLEFmedical_Caption_2026_valid_213","Brain CT scan, axial view"
"ImageCLEFmedical_Caption_2026_valid_214","CT scan showing a thrombus in the right pulmonary artery"
"ImageCLEFmedical_Caption_2026_valid_215","Computed tomography scan of the chest, axial view"
"ImageCLEFmedical_Caption_2026_valid_216","Radiograph of patient's shoulder."
"ImageCLEFmedical_Caption_2026_valid_217","Anteroposterior radiograph of a Duocentric reverse prosthesis demonstrates a mechanical conflict between the greater tuberosity and the non-fractured acromion during abduction"
"ImageCLEFmedical_Caption_2026_valid_218","Axial computed tomography scan of head demonstrating midline shift"
"ImageCLEFmedical_Caption_2026_valid_219","Transversal CT scan showing bilateral renal cysts"
"ImageCLEFmedical_Caption_2026_valid_220","A urography demonstrating right ureteral stricture"
"ImageCLEFmedical_Caption_2026_valid_221","Retrograde cystography showing extravasation of contrast media"
"ImageCLEFmedical_Caption_2026_valid_222","Contrast Enhanced Computerized Tomography Scan of the Abdomen and Pelvis Revealing Large Cystic Mass"
"ImageCLEFmedical_Caption_2026_valid_223","A radiopaque mass in the right lower quadrant"
"ImageCLEFmedical_Caption_2026_valid_224","Contrast computed tomography revealed a well-defined mass occupying abdominal cavity"
"ImageCLEFmedical_Caption_2026_valid_225","Axial CT showing a large multilocular cystic lesion in the liver."
"ImageCLEFmedical_Caption_2026_valid_226","Ultrasound of the pelvis demonstrates a large cystic mass occupying the pelvic cavity"
"ImageCLEFmedical_Caption_2026_valid_227","Parasternal long axis view on TTE showing vegetation noted on TTE.TTE: trans-thoracic echocardiogram"
"ImageCLEFmedical_Caption_2026_valid_228","Chest X-ray"
"ImageCLEFmedical_Caption_2026_valid_229","Chest X-ray"
"ImageCLEFmedical_Caption_2026_valid_230","Transthoracic echocardiogram demonstrating anterior mitral valve vegetation"
"ImageCLEFmedical_Caption_2026_valid_231","Transvaginal ultrasound image showing intrauterine pregnancy with yolk sac"
"ImageCLEFmedical_Caption_2026_valid_232","Computed tomography scan showing mucosal thickening of maxillary sinus"
"ImageCLEFmedical_Caption_2026_valid_233","Axial section of CT scan showing a mass in the maxillary sinus"
"ImageCLEFmedical_Caption_2026_valid_234","Anterior segment optical coherence tomography showing a cystoid macular edema"
"ImageCLEFmedical_Caption_2026_valid_235","Transversal CT showing impacted gallstone"
"ImageCLEFmedical_Caption_2026_valid_236","MRI of pelvis showing abnormal bladder thickening"
"ImageCLEFmedical_Caption_2026_valid_237","Left retroareolar accessory duct"
"ImageCLEFmedical_Caption_2026_valid_238","Axial CT image showing a mediastinal mass (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_239","A 33-year-old male patient presented with a palpable lump in his right breast."
"ImageCLEFmedical_Caption_2026_valid_240","Sagittal CT scan visualizing multiple vertebral compression fractures"
"ImageCLEFmedical_Caption_2026_valid_241","Mammogram with the concerning lesion Black arrow indicating the lesion of consideration - a 2 cm, hyperdense mass with indistinct margins at approximately the 9 o'clock position of the right breast"
"ImageCLEFmedical_Caption_2026_valid_242","Left anterior oblique view of the coronary angiography demonstrating severe stenosis of the proximal left anterior descending artery (arrow)."
"ImageCLEFmedical_Caption_2026_valid_243","Measurement of the posterior tibial slope"
"ImageCLEFmedical_Caption_2026_valid_244","Radiograph of tooth #11"
"ImageCLEFmedical_Caption_2026_valid_245","Mild glandular alteration (grade 1)."
"ImageCLEFmedical_Caption_2026_valid_246","Severe glandular alteration (grade 4)."
"ImageCLEFmedical_Caption_2026_valid_247","Ultrasound examination results showed a hypoechoic mass lesion in the left testicular region"
"ImageCLEFmedical_Caption_2026_valid_248","Chest CT scan"
"ImageCLEFmedical_Caption_2026_valid_249","Chest X-ray showing multiple thoracic drains, one entering via left subclavian vein"
"ImageCLEFmedical_Caption_2026_valid_250","Chest radiograph showing patchy consolidation in the left lung field"
"ImageCLEFmedical_Caption_2026_valid_251","Chest X-ray showing pericardial effusion"
"ImageCLEFmedical_Caption_2026_valid_252","Chest x-ray showing patchy infiltrates"
"ImageCLEFmedical_Caption_2026_valid_253","Chest radiograph demonstrating bilateral pulmonary edema"
"ImageCLEFmedical_Caption_2026_valid_254","Radiographic control"
"ImageCLEFmedical_Caption_2026_valid_255","Working length"
"ImageCLEFmedical_Caption_2026_valid_256","Preoperative radiograph"
"ImageCLEFmedical_Caption_2026_valid_257","Periapical radiograph showing cystic lesion in relation to 21 (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_258","Periapical radiolucency with surrounding radiopaque material"
"ImageCLEFmedical_Caption_2026_valid_259","Postoperative radiograph."
"ImageCLEFmedical_Caption_2026_valid_260","Post-surgical CT scan"
"ImageCLEFmedical_Caption_2026_valid_261","Radiography of pelvis"
"ImageCLEFmedical_Caption_2026_valid_262","Chest radiograph demonstrating endotracheal tube placement (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_263","Initial abdominal computed tomography imaging demonstrating pancreatitis"
"ImageCLEFmedical_Caption_2026_valid_264","Mediastinal window reconstruction"
"ImageCLEFmedical_Caption_2026_valid_265","Transversal chest computed tomography demonstrating tracheal stenosis"
"ImageCLEFmedical_Caption_2026_valid_266","Computed tomography scan showing a traumatic gallbladder perforation"
"ImageCLEFmedical_Caption_2026_valid_267","Axial CT scan demonstrating a focal tracheal stenosis"
"ImageCLEFmedical_Caption_2026_valid_268","Axial computed tomography (bone window) of nose and paranasal sinuses showing bilateral choanal atresia (arrows)."
"ImageCLEFmedical_Caption_2026_valid_269","The tracheal cartilage was compressed."
"ImageCLEFmedical_Caption_2026_valid_270","Axial CT image shows pericardial fluid collection"
"ImageCLEFmedical_Caption_2026_valid_271","CT scan showing extensive thrombosis in portal venous system"
"ImageCLEFmedical_Caption_2026_valid_272","Multiple hypodense lesions within the liver reflect developing septic emboli"
"ImageCLEFmedical_Caption_2026_valid_273","Complex cystic lesion in the pelvis"
"ImageCLEFmedical_Caption_2026_valid_274","Abnormal thickening of pancreatic duct"
"ImageCLEFmedical_Caption_2026_valid_275","Axial T1 MRI sequence showing pancreatic adenocarcinoma invading the celiac trunk."
"ImageCLEFmedical_Caption_2026_valid_276","Posttreatment orthopantomogram revealing radiopaque area."
"ImageCLEFmedical_Caption_2026_valid_277","Non-contrast axial CT image of the head demonstrating subtle foci of hypo-attenuation in the region of the anterior right thalamus"
"ImageCLEFmedical_Caption_2026_valid_278","Normal right coronary artery"
"ImageCLEFmedical_Caption_2026_valid_279","Ultrasound showing distended common bile duct"
"ImageCLEFmedical_Caption_2026_valid_280","Axial computed tomography demonstrating anterior maxillary wall sinus erosion (arrow)."
"ImageCLEFmedical_Caption_2026_valid_281","PET scan showing hypermetabolic activity in the left upper quadrant"
"ImageCLEFmedical_Caption_2026_valid_282","Axial CT scan of abdomen demonstrating a heterogeneous hypodense lesion in the right lobe of the liver measuring 10 cm"
"ImageCLEFmedical_Caption_2026_valid_283","A heterogeneous lesion (arrow) in segment 6"
"ImageCLEFmedical_Caption_2026_valid_284","Chest CT scan demonstrating diffuse interstitial infiltrates"
"ImageCLEFmedical_Caption_2026_valid_285","Axial T2-weighted brain MRI demonstrating absent posterior fossa"
"ImageCLEFmedical_Caption_2026_valid_286","Right sided pneumothorax"
