ID,Caption
ImageCLEFmedical_Caption_2026_valid_133,"Hydroceles in the kidneys."
ImageCLEFmedical_Caption_2026_valid_134,"Cardiac CT angiogram showing the aortic root and aortic arch."
ImageCLEFmedical_Caption_2026_valid_135,"Axial CT image of the brain, showing normal structures and no obvious abnormalities."
ImageCLEFmedical_Caption_2026_valid_136,"Axial CT image of the head."
ImageCLEFmedical_Caption_2026_valid_137,"Transthoracic echocardiogram showing a normal heart with normal blood flow."
ImageCLEFmedical_Caption_2026_valid_138,"Transverse echocardiographic view of the heart, showing the aortic arch with the left subclavian artery (L) and right subclavian artery (R) branching off. The main pulmonary artery (P) is also visible."
ImageCLEFmedical_Caption_2026_valid_139,"Ultrasound image of the lower leg showing a peripheral artery with a high signal intensity, suggesting potential vascular disease."
ImageCLEFmedical_Caption_2026_valid_140,"Axial CT image of the abdomen shows a possible liver lesion. The arrow indicates a possible mass in the right lobe of the liver."
ImageCLEFmedical_Caption_2026_valid_141,"Ultrasound image of the abdomen showing a hypoechoic lesion in the right kidney."
ImageCLEFmedical_Caption_2026_valid_142,"Abdominal CT showing multiple lesions with varying sizes and peripheral enhancement."
ImageCLEFmedical_Caption_2026_valid_143,"Axial CT image of the abdomen showing a contrast-filled catheter in the right iliac vein, likely due to a deep vein thrombosis (DVT)."
ImageCLEFmedical_Caption_2026_valid_144,"CT angiogram of the aorta. The aortic arch shows a small aneurysm (arrows) in the proximal right subclavian artery."
ImageCLEFmedical_Caption_2026_valid_145,"The image shows a contrast-enhanced CT angiogram of the lower extremity. A likely arteriovenous fistula (red arrow) is present in the right femoral artery. The contrast material is seen pooling in the vein (yellow arrow) and extending into the surrounding soft tissues."
ImageCLEFmedical_Caption_2026_valid_146,"Cardiac MRI showing a large left ventricular aneurysm."
ImageCLEFmedical_Caption_2026_valid_147,"Orbital mass with bony erosion in the right orbit."
ImageCLEFmedical_Caption_2026_valid_148,"A CT image showing a possible mass or lesion in the mediastinum, likely near the aorta, indicated by the red arrow."
ImageCLEFmedical_Caption_2026_valid_149,"Chest X-ray."
ImageCLEFmedical_Caption_2026_valid_150,"PET scan showing a large, bright area in the right lung."
ImageCLEFmedical_Caption_2026_valid_151,"MRI brain, axial view, demonstrating a large lesion in the right cerebellum."
ImageCLEFmedical_Caption_2026_valid_152,"Left foot lateral ankle fusion."
ImageCLEFmedical_Caption_2026_valid_153,"X-ray of the chest, showing a foreign object in the trachea."
ImageCLEFmedical_Caption_2026_valid_154,"Anteroposterior radiograph of the left lower extremity."
ImageCLEFmedical_Caption_2026_valid_155,"Right maxillary sinus lesion."
ImageCLEFmedical_Caption_2026_valid_156,"Axial view of a PET/CT scan of the chest. The lungs are clear, and the heart is in a normal position. There is no obvious evidence of a mass."
ImageCLEFmedical_Caption_2026_valid_157,"Axial view of the chest showing the lungs, heart, and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_158,"A PET/CT image showing metabolic activity in the abdomen."
ImageCLEFmedical_Caption_2026_valid_159,"Axial CT chest image. Red circle indicates a pulmonary nodule."
ImageCLEFmedical_Caption_2026_valid_160,"Fat-suppressed T2-weighted MRI of the pelvis showing a large, well-defined, heterogeneous lesion in the right gluteal region."
ImageCLEFmedical_Caption_2026_valid_161,"Axial CT image of the chest. An arrow indicates a possible pulmonary nodule in the right lung."
ImageCLEFmedical_Caption_2026_valid_162,"Standing anteroposterior (AP) radiograph of the lower extremities. The images show the femora and tibiae. The red line represents the mid-diaphysis of the femur, and the green line represents the mid-diaphysis of the tibia."
ImageCLEFmedical_Caption_2026_valid_163,"Ankle X-ray showing signs of osteoarthritis."
ImageCLEFmedical_Caption_2026_valid_164,"Anteroposterior foot X-ray showing significant degenerative changes in the joints."
ImageCLEFmedical_Caption_2026_valid_165,"CT scan of the chest showing bilateral pulmonary embolism."
ImageCLEFmedical_Caption_2026_valid_166,"Axial CT-scan of the chest."
ImageCLEFmedical_Caption_2026_valid_167,"Ultrasound showing a dilated main pancreatic duct, with a possible filling defect at the ampulla of Vater."
ImageCLEFmedical_Caption_2026_valid_168,"MRI of the foot showing a fluid-filled cavity in the talar dome (arrow) and a small cyst in the calcaneus (arrow)."
ImageCLEFmedical_Caption_2026_valid_169,"CT scan showing a small bowel obstruction in the upper abdomen."
ImageCLEFmedical_Caption_2026_valid_170,"Abdominal CT scan showing a mass in the spleen."
ImageCLEFmedical_Caption_2026_valid_171,"CT scan showing a large cystic lesion in the left ovary (white arrow) with a central calcification (white circle) and a smaller lesion in the right ovary (white arrow)."
ImageCLEFmedical_Caption_2026_valid_172,"Axial CT image of the chest showing a large pericardial effusion."
ImageCLEFmedical_Caption_2026_valid_173,"Chest X-ray showing clear lung fields with no obvious signs of acute pathology."
ImageCLEFmedical_Caption_2026_valid_174,"Axial CT image of the chest showing hyperinflation of the lungs."
ImageCLEFmedical_Caption_2026_valid_175,"CT chest showing a mediastinal mass measuring 9.12 mm."
ImageCLEFmedical_Caption_2026_valid_176,"Axial CT image of the chest showing a large mass in the right lung."
ImageCLEFmedical_Caption_2026_valid_177,"Transvaginal ultrasound shows a complex cystic mass in the uterine cavity."
ImageCLEFmedical_Caption_2026_valid_178,"Ultrasound of the gallbladder. Gallbladder mass with irregular borders and heterogeneous enhancement is seen."
ImageCLEFmedical_Caption_2026_valid_179,"Ultrasound image of the gallbladder showing a gallbladder mass."
ImageCLEFmedical_Caption_2026_valid_180,"Ultrasound image shows a mass in the left eye."
ImageCLEFmedical_Caption_2026_valid_181,"Dental X-ray showing the upper teeth and jaw."
ImageCLEFmedical_Caption_2026_valid_182,"Intraoral radiograph of the mandible and maxilla."
ImageCLEFmedical_Caption_2026_valid_183,"Full-face radiograph showing mandibular and maxillary teeth with dental implants."
ImageCLEFmedical_Caption_2026_valid_184,"Periapical radiograph of the upper right jaw showing a dental implant in the upper right posterior molar region."
ImageCLEFmedical_Caption_2026_valid_185,"Dental X-ray: Teeth numbered, and arrows indicate potential areas of interest."
ImageCLEFmedical_Caption_2026_valid_186,"Panoramic view of the head, showing the teeth, sinuses, and other structures."
ImageCLEFmedical_Caption_2026_valid_187,"Panoramic head X-ray."
ImageCLEFmedical_Caption_2026_valid_188,"Panoramic radiograph showing various dental abnormalities. The image reveals a large carious lesion (marked with 'a') in the right second mandibular molar. There are also several teeth with peri-apical radiolucencies (marked with 'c', suggesting possible pulpal inflammation or infection). The radiograph also shows some interdental bone loss."
ImageCLEFmedical_Caption_2026_valid_189,"Mammogram showing a 1.3 cm lesion in the right breast, with a surrounding circle indicating the lesion's size."
ImageCLEFmedical_Caption_2026_valid_190,"Dog X-ray of the left hind limb, showing a cast and orthopedic hardware."
ImageCLEFmedical_Caption_2026_valid_191,"Ultrasound image of the left wrist showing a hyperechoic nodule (*) in the subcutaneous tissue."
ImageCLEFmedical_Caption_2026_valid_192,"X-ray of the lower extremities."
ImageCLEFmedical_Caption_2026_valid_193,"Maxillary sinus mass."
ImageCLEFmedical_Caption_2026_valid_194,"MRI showing a mass in the left testicle (indicated by arrows)."
ImageCLEFmedical_Caption_2026_valid_195,"MRI of the elbow showing a possible soft tissue mass."
ImageCLEFmedical_Caption_2026_valid_196,"MRI of the left shoulder. The arrow points to a possible labral tear."
ImageCLEFmedical_Caption_2026_valid_197,"T1-weighted MRI of the elbow showing a hyperintense lesion in the distal radius."
ImageCLEFmedical_Caption_2026_valid_198,"Brain CT showing a large brain tumor."
ImageCLEFmedical_Caption_2026_valid_199,"Transvaginal ultrasound showing a complex mass in the uterus."
ImageCLEFmedical_Caption_2026_valid_200,"Axial CT image of the head showing a large, fluid-filled lesion in the left temporal fossa (yellow arrow)."
ImageCLEFmedical_Caption_2026_valid_201,"Computed tomography scan of the chest showing bilateral pulmonary nodules."
ImageCLEFmedical_Caption_2026_valid_202,"Axial CT image of the chest showing the trachea and lungs."
ImageCLEFmedical_Caption_2026_valid_203,"AP supine chest X-ray with bilateral pneumothoraces. The right lung is hyperlucent, and the left lung is less so. There is a catheter in the right main bronchus (star) and a central line in the superior vena cava (star)."
ImageCLEFmedical_Caption_2026_valid_204,"CT chest image showing a large pleural effusion in the right hemithorax, indicated by the star."
ImageCLEFmedical_Caption_2026_valid_205,"Cross-sectional imaging of a frog leg, showing a variety of tissues and structures. The image displays different T1, T2, and T3 weighted MRI sequences. The femur, tibia, and fibula are visible, along with the soft tissues surrounding the bone. The image also reveals the details of the foot and claw."
ImageCLEFmedical_Caption_2026_valid_206,"CT scan of the brain shows a small, hypodense lesion in the right parietal lobe (white arrow)."
ImageCLEFmedical_Caption_2026_valid_207,"There are two apparent masses, one on the right and one on the left breast, in the chest CT scan."
ImageCLEFmedical_Caption_2026_valid_208,"Axial CT image showing a large cystic mass in the right upper lobe of the lung, with a possible solid component."
ImageCLEFmedical_Caption_2026_valid_209,"CT chest showing a large mass in the right upper mediastinum, likely a thymoma."
ImageCLEFmedical_Caption_2026_valid_210,"Right breast mass."
ImageCLEFmedical_Caption_2026_valid_211,"Positron emission tomography (PET) scan showing uptake in the liver, lungs, and bones."
ImageCLEFmedical_Caption_2026_valid_212,"CT scan of the chest showing a pulmonary nodule."
ImageCLEFmedical_Caption_2026_valid_213,"MRI of the brain showing bilateral symmetrical lesions in the periventricular white matter."
ImageCLEFmedical_Caption_2026_valid_214,"CT image shows a 2.5 cm nodule in the right lung."
ImageCLEFmedical_Caption_2026_valid_215,"CT scan of the chest showing a possible pulmonary embolism in the main pulmonary artery."
ImageCLEFmedical_Caption_2026_valid_216,"Shoulder X-ray with a prosthetic replacement. The red circle highlights a screw in the prosthesis."
ImageCLEFmedical_Caption_2026_valid_217,"Radiograph of the right shoulder showing a total shoulder arthroplasty with a prosthetic humeral head. The red circle highlights a possible loose body within the joint."
ImageCLEFmedical_Caption_2026_valid_218,"Axial CT scan of the brain demonstrating a large mass in the right temporal lobe, likely a tumor."
ImageCLEFmedical_Caption_2026_valid_219,"Large, heterogeneous left kidney mass with a small, well-defined, cystic component in the right kidney, suggestive of renal cell carcinoma with cystic change."
ImageCLEFmedical_Caption_2026_valid_220,"Abdominal X-ray showing a dilated bowel loop."
ImageCLEFmedical_Caption_2026_valid_221,"Urinary retention in the bladder."
ImageCLEFmedical_Caption_2026_valid_222,"Axial CT image of the pelvis shows a large cystic mass in the left ovary (arrow)."
ImageCLEFmedical_Caption_2026_valid_223,"Chest X-ray showing a large mass in the right breast, likely a breast implant."
ImageCLEFmedical_Caption_2026_valid_224,"CT Abdomen and Pelvis. Large cystic lesion in the right kidney."
ImageCLEFmedical_Caption_2026_valid_225,"Large cystic lesion of the right lobe of the liver."
ImageCLEFmedical_Caption_2026_valid_226,"Ultrasound showing a large cystic mass in the uterus."
ImageCLEFmedical_Caption_2026_valid_227,"Transthoracic echocardiogram showing a large left ventricular thrombus."
ImageCLEFmedical_Caption_2026_valid_228,"Chest X-ray. The heart size is normal, and the lungs appear clear. The mediastinum is unremarkable."
ImageCLEFmedical_Caption_2026_valid_229,"CXR shows a large cardiac silhouette with possible pericardial effusion."
ImageCLEFmedical_Caption_2026_valid_230,"Transthoracic echocardiogram (TTE) showing a large left atrial thrombus."
ImageCLEFmedical_Caption_2026_valid_231,"Transvaginal ultrasound showing a complex mass in the vagina."
ImageCLEFmedical_Caption_2026_valid_232,"There is a possible soft tissue mass in the left maxillary sinus (red arrow)."
ImageCLEFmedical_Caption_2026_valid_233,"Right maxillary sinus mass."
ImageCLEFmedical_Caption_2026_valid_234,"Optical coherence tomography (OCT) image of the retina."
ImageCLEFmedical_Caption_2026_valid_235,"CT scan showing a large, cystic mass in the pelvis, likely a mucinous neoplasm (white arrow)."
ImageCLEFmedical_Caption_2026_valid_236,"Abnormal cystic lesion in the left ovary."
ImageCLEFmedical_Caption_2026_valid_237,"Axial view of the left retroaortic area shows a large, well-defined, homogeneous mass with a central necrotic component."
ImageCLEFmedical_Caption_2026_valid_238,"Axial view of the thoracic aorta, showing a dissection flap (red arrow) between the intimal and medial layers."
ImageCLEFmedical_Caption_2026_valid_239,"There is a large mass/tumor in the right upper quadrant of the abdomen, likely in the liver, with a possible cystic component."
ImageCLEFmedical_Caption_2026_valid_240,"Sagittal view of the chest CT shows a large mediastinal mass (red arrows) in the central mediastinum."
