ID,Caption
ImageCLEFmedical_Caption_2026_valid_23,"Cervical spine alignment measurements, including Cobb's angle and sagittal vertical axis (SVA), are depicted on a lateral X-ray of the neck."
ImageCLEFmedical_Caption_2026_valid_24,"Intraoral radiograph showing teeth 11 and 12, with moderate bone loss at the apex."
ImageCLEFmedical_Caption_2026_valid_25,Coronal T1-weighted MRI scan showing the orbits and surrounding structures.
ImageCLEFmedical_Caption_2026_valid_26,"Ultrasound (B scan) showing a round, highly reflective lesion at the right optic disc, potentially representing a calcification."
ImageCLEFmedical_Caption_2026_valid_27,Ultrasound shows a hypoechoic mass in the head of the pancreas.
ImageCLEFmedical_Caption_2026_valid_28,CT scan of the abdomen revealing a small bowel obstruction with a possible gallstone.
ImageCLEFmedical_Caption_2026_valid_29,"Color Doppler evaluation of the uterus, demonstrating increased blood flow in the region of the left uterine artery."
ImageCLEFmedical_Caption_2026_valid_30,Chest X-ray showing a left upper lobe cavitary infiltrate.
ImageCLEFmedical_Caption_2026_valid_31,"A cross-sectional CT image of the chest, abdomen, and pelvis, demonstrating a retroperitoneal mass with central necrosis."
ImageCLEFmedical_Caption_2026_valid_32,"Chest X-ray, right para-cardiac area."
ImageCLEFmedical_Caption_2026_valid_33,Transthoracic echocardiogram showing significant mitral regurgitation (blue arrow) and aortic regurgitation (blue arrow) in the left ventricle. The right ventricular outflow tract is also visible.
ImageCLEFmedical_Caption_2026_valid_34,"CT scan of the chest, showing a clear left pulmonary artery."
ImageCLEFmedical_Caption_2026_valid_35,CT scan of the head showing a brain mass.
ImageCLEFmedical_Caption_2026_valid_36,CT scan of the head demonstrating a right cerebellar infarct.
ImageCLEFmedical_Caption_2026_valid_37,"Chest X-ray showing bilateral lung opacities, possibly indicative of pneumonia."
ImageCLEFmedical_Caption_2026_valid_38,"Ultrasound of the eye showing a hyperechoic, circular structure (yellow arrow) within the anterior chamber, possibly a crystalline lens. The iris (blue arrow) is visible. The pupil (red arrow) appears to be closed."
ImageCLEFmedical_Caption_2026_valid_39,"Transvaginal ultrasound showing a large, cystic lesion with a distinct posterior acoustic enhancement."
ImageCLEFmedical_Caption_2026_valid_40,"T1-weighted axial view of the head, demonstrating a heterogeneous lesion with a cystic component in the parotid gland region, indicated by the red arrow."
ImageCLEFmedical_Caption_2026_valid_41,CT scan of the head demonstrating a suspicious mass in the right parotid gland.
ImageCLEFmedical_Caption_2026_valid_42,Abdominal X-ray in decubitus.
ImageCLEFmedical_Caption_2026_valid_43,Intrahepatic bile duct dilation and multiple stones are visible.
ImageCLEFmedical_Caption_2026_valid_44,"CT image of the chest, showing bilateral lung opacities, potential pleural effusions, and bibasilar ground-glass opacities."
ImageCLEFmedical_Caption_2026_valid_45,"CT scan of the abdomen showing a large, inflamed mass in the jejunum, potentially related to a perforated diverticulitis."
ImageCLEFmedical_Caption_2026_valid_46,Abdominal CT showing dilated small bowel loops with wall thickening and pneumatosis.
ImageCLEFmedical_Caption_2026_valid_47,"Anteroposterior radiograph of the lower extremity, showing a weight-bearing lateral view of the right leg. The image depicts the femur, tibia, and foot. A femoral implant is visible at the distal femur. A line is drawn along the femoral shaft."
ImageCLEFmedical_Caption_2026_valid_48,Abdominal X-ray showing a J-J stent and nephrostomy tube.
ImageCLEFmedical_Caption_2026_valid_49,Axial chest CT showing lungs and heart.
ImageCLEFmedical_Caption_2026_valid_50,Chest X-ray showing right sided pleural effusion.
ImageCLEFmedical_Caption_2026_valid_51,Chest X-ray showing a diffuse coarsened interstitial pattern and a right upper lobe density.
ImageCLEFmedical_Caption_2026_valid_52,CT image of the chest showing consolidation in the right lung.
ImageCLEFmedical_Caption_2026_valid_53,Transthoracic echocardiogram displaying a dilated left atrium and a prominent mitral valve annulus.
ImageCLEFmedical_Caption_2026_valid_54,Chest X-ray showing cardiomegaly and increased pulmonary vascular markings.
ImageCLEFmedical_Caption_2026_valid_55,"Transthoracic echocardiogram showing a bioprosthetic aortic valve in a 3-chamber view. Color Doppler displays a jet of regurgitation across the valve, and the valve appears to be rocking in the left ventricle during diastole."
ImageCLEFmedical_Caption_2026_valid_56,"Sagittal T2-weighted MRI showing a large, heterogeneous lesion within the uterus, with irregular borders extending through the uterine serosa. There is also evidence of a separate extrauterine peritoneal deposit."
ImageCLEFmedical_Caption_2026_valid_57,"T2-weighted MRI image showing a large, heterogeneously enhancing mass in the pelvic region. The mass is located on the right side, possibly involving the bladder wall. Arrows point to some of the brighter regions within the mass, suggesting areas of high signal intensity."
ImageCLEFmedical_Caption_2026_valid_58,Lateral skull X-ray showing a cochlear implant electrode positioned in the basal turn of the cochlea.
ImageCLEFmedical_Caption_2026_valid_59,Radiograph of the maxilla showing enlarged incisors and a widened periodontal ligament space.
ImageCLEFmedical_Caption_2026_valid_60,"A radiograph of the head and neck region shows a round, homogeneously soft tissue opaque structure (likely a laryngeal cyst) within the larynx."
ImageCLEFmedical_Caption_2026_valid_61,"Intraoral radiograph showing the maxillary incisor teeth.  The tooth structure is visible, with the root canal appearing to have some irregularities."
ImageCLEFmedical_Caption_2026_valid_62,"Intraoral radiograph of the maxillary incisor teeth, showing bulbous enlargement of the intra-alveolar part of the teeth and widening of the periodontal ligament space."
ImageCLEFmedical_Caption_2026_valid_63,"A lateral radiograph of the head and neck region showing the larynx, with a round, soft tissue opacity noted within."
ImageCLEFmedical_Caption_2026_valid_64,Lateral radiograph of the head showing dental structures.
ImageCLEFmedical_Caption_2026_valid_65,"A radiographic image of a dog's head, showing the dentition, with unerupted canine teeth indicated by arrows."
ImageCLEFmedical_Caption_2026_valid_66,CT scan of the chest revealing a large mediastinal mass and potential hematoma in the right pleural space.
ImageCLEFmedical_Caption_2026_valid_67,Lateral chest X-ray showing opacity in the lower lobes posteriorly.
ImageCLEFmedical_Caption_2026_valid_68,"T2-weighted MRI image of the brain, showing hyperintense signal in the internal capsule peripheral to the lateral ventricles (arrows)."
ImageCLEFmedical_Caption_2026_valid_69,"Contrast-enhanced CT of the chest shows a heterogeneous mass in the posterior thoracic tissue (white circle), along with pleural thickening (white arrows) and bilateral pleural effusions (gray arrows)."
ImageCLEFmedical_Caption_2026_valid_70,Chest X-ray showing opacity in the right lung field and blunting of the right costophrenic angle.
ImageCLEFmedical_Caption_2026_valid_71,Chest CT showing right lower lobe cavity with associated pneumothorax and bronchopulmonary fistula.
ImageCLEFmedical_Caption_2026_valid_72,"A radiopaque focus is seen in the rectal lumen, potentially representing a migrated endovascular coil."
ImageCLEFmedical_Caption_2026_valid_73,"The image shows a retroperitoneal ureterogram with a filling defect in the proximal ureter, likely due to a stone or other obstruction. The red arrow indicates the location of the filling defect."
ImageCLEFmedical_Caption_2026_valid_74,CT scan of the lower abdomen shows a needle adjacent to the ileum.
ImageCLEFmedical_Caption_2026_valid_75,"Ultrasound showing a transverse view of the abdomen. The aorta (RA) and vena cava (RV) are visualized. There is evidence of free fluid in the abdomen, and the uterus is also visible."
ImageCLEFmedical_Caption_2026_valid_76,A CT angiogram of the lower extremity demonstrates a bypass graft (arrow) with patency of the vessel.
ImageCLEFmedical_Caption_2026_valid_77,"Posterior spinal fusion, T9-T12 with internal fixation."
ImageCLEFmedical_Caption_2026_valid_78,Abdominal X-ray showing a contrast-filled tube in the stomach.
ImageCLEFmedical_Caption_2026_valid_79,Sagittal view of a CT Venogram showing the vertebral veins (VCS/BCV) and their exits from the body. A supraclavicular exit and an infraclavicular exit are visible.
ImageCLEFmedical_Caption_2026_valid_80,Abdominal X-ray showing a double-J stent and multiple stones in the kidneys and ureters.
ImageCLEFmedical_Caption_2026_valid_81,"Axial CT image of the abdomen, showing a large cystic lesion in the left lower and mid-chest abutting the mediastinum and left heart border, measuring 20 × 11 × 17 centimeters."
ImageCLEFmedical_Caption_2026_valid_82,CT scan of the abdomen showing a retroperitoneal hematoma.
ImageCLEFmedical_Caption_2026_valid_83,Chest CT showing a large air-fluid collection (pointed to by the red arrow) within the right lobe.
ImageCLEFmedical_Caption_2026_valid_84,"A hypoechoic, wedge-shaped mass with internal blood flow is visible."
ImageCLEFmedical_Caption_2026_valid_85,"Computed tomography of the neck showing a swollen, contrast-enhanced mass in the midline."
ImageCLEFmedical_Caption_2026_valid_86,CT scan of the neck showing a cystic mass in the right tracheoesophageal groove near the thoracic inlet.
ImageCLEFmedical_Caption_2026_valid_87,"Ultrasound image of a cystic lesion in the neck, possibly a lymph node."
ImageCLEFmedical_Caption_2026_valid_88,MRI image of the neck showing a possible vascular anomaly.
ImageCLEFmedical_Caption_2026_valid_89,"MRI scan of the upper thorax, showing the brachial plexus and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_90,"Sagittal T2-weighted image of the cervical spine showing a well-defined cystic structure at the C3-4 level, with the vertebral artery extending to the right neural foramen and contacting the nerve root."
ImageCLEFmedical_Caption_2026_valid_91,"B-scan ultrasonography of the patient's right eye, showing the anterior segment structures and a vitreous detachment."
ImageCLEFmedical_Caption_2026_valid_92,Abdominal CT scan showing a pancreatic neck laceration.
ImageCLEFmedical_Caption_2026_valid_93,"Post-operative X-ray showing a nail, screws, and bone cement used to repair a fracture of the femur."
ImageCLEFmedical_Caption_2026_valid_94,"Right hip with possible effusion, likely associated with inflammatory arthritis."
ImageCLEFmedical_Caption_2026_valid_95,Axial view of a pelvic MRI. The image shows a lesion within the superoposterior acetabular roof.
ImageCLEFmedical_Caption_2026_valid_96,"CT scan of the lower abdomen. A probable 3mm stone is present in the distal right ureter, indicated by the white arrow."
ImageCLEFmedical_Caption_2026_valid_97,Abdominal CT showing a suspected bowel obstruction or mass.
ImageCLEFmedical_Caption_2026_valid_98,"CT scan of the abdomen revealing a focus of thickened and friable intestinal wall in the proximal transverse colon, with minimal fatty stranding, suggestive of ischemia or inflammation."
ImageCLEFmedical_Caption_2026_valid_99,"CT scan of the abdomen, axial view. An omental bulge is visible, with a possible small fluid collection."
ImageCLEFmedical_Caption_2026_valid_100,"Transesophageal echocardiography showing a large, irregular echogenic mass adjacent to the aortic valve."
ImageCLEFmedical_Caption_2026_valid_101,"Axial CT image of the abdomen shows a fluid collection near the pancreatic tail and splenic flexure, potentially related to a pancreatic mass."
ImageCLEFmedical_Caption_2026_valid_102,"Computed tomography image of the chest revealing bilateral infiltrates, particularly in the lower lung fields."
ImageCLEFmedical_Caption_2026_valid_103,CT scan of the chest showing a mass near the left atrium.
ImageCLEFmedical_Caption_2026_valid_104,Chest X-ray showing bilateral pleural effusions and pulmonary infiltrates.
ImageCLEFmedical_Caption_2026_valid_105,"Chest X-ray showing a radiolucent area in the right paracardiac region, consistent with pneumoperitoneum."
ImageCLEFmedical_Caption_2026_valid_106,CT scan of the abdomen showing a mass with a diameter of 8.0 cm.
ImageCLEFmedical_Caption_2026_valid_107,"CT scan showing a cross-sectional view of the chest, highlighting a mass in the left lung with a red circle indicating the tumor."
ImageCLEFmedical_Caption_2026_valid_108,"PET/CT scan of the torso shows no evidence of FDG uptake, indicating no active malignancy."
ImageCLEFmedical_Caption_2026_valid_109,"Abdominal CT scan showing FDG uptake in the intestines, abdominal muscles, and fat. Evidence of a NET is present."
ImageCLEFmedical_Caption_2026_valid_110,PET/CT scan of the chest showing hypermetabolic mediastinal lymph nodes and numerous pulmonary nodules.
ImageCLEFmedical_Caption_2026_valid_111,CT scan of the abdomen revealing a soft tissue mass posterior to the liver.
ImageCLEFmedical_Caption_2026_valid_112,A CT scan of the neck shows a heterogeneous lesion in the left submandibular region.
ImageCLEFmedical_Caption_2026_valid_113,"Axial view of the chest shows a large, dense opacity in the proximal right coronary artery, potentially indicative of a thrombus or stenosis."
ImageCLEFmedical_Caption_2026_valid_114,"T2-weighted MRI showing a patient with a possible perilymphatic fistula (PLF) indicated by air within the vestibule and anterior crus of the horizontal canal, with areas of increased signal."
ImageCLEFmedical_Caption_2026_valid_115,T2-weighted MRI of the brain showing hyperintensity in the middle cerebellar peduncles.
ImageCLEFmedical_Caption_2026_valid_116,T2-weighted MR image of the brain.
ImageCLEFmedical_Caption_2026_valid_117,Abdominal imaging showing a lipoma and intussusception.
ImageCLEFmedical_Caption_2026_valid_118,Abdominal X-ray showing dilated loops of bowel.
ImageCLEFmedical_Caption_2026_valid_119,"Transvaginal ultrasound of the lower uterine segment, showing the cervix and fetal head."
ImageCLEFmedical_Caption_2026_valid_120,Chest X-ray showing the mediastinum and great vessels.
ImageCLEFmedical_Caption_2026_valid_121,Chest X-ray showing a central line.
ImageCLEFmedical_Caption_2026_valid_122,Chest X-ray showing bilateral pneumothorax and pneumomediastinum.
ImageCLEFmedical_Caption_2026_valid_123,CT chest showing bilateral lower lobe ground glass opacities and reticular opacities.
ImageCLEFmedical_Caption_2026_valid_124,Chest X-ray showing cardiomegaly and pulmonary plethora with a narrow pedicle.
ImageCLEFmedical_Caption_2026_valid_125,Transesophageal echocardiography (TEE) showing a prominent mass in the left atrium (LA) with mitral valve obstruction (arrow). The left ventricle (LV) is also visualized.
ImageCLEFmedical_Caption_2026_valid_126,Axial CT scan of the abdomen showing a mass in the right kidney.
ImageCLEFmedical_Caption_2026_valid_127,T1-weighted MRI of the brain.
ImageCLEFmedical_Caption_2026_valid_128,Ultrasound image of the abdomen showing a cystic structure.
ImageCLEFmedical_Caption_2026_valid_129,"Ultrasound showing a gestational sac with fetal parts in the extrauterine space, suggestive of a possible pregnancy abnormality."
ImageCLEFmedical_Caption_2026_valid_130,Ultrasound image showing a cystic lesion within the bladder.
ImageCLEFmedical_Caption_2026_valid_131,"Ultrasound image showing a multilocular cystic mass, potentially a complex ovarian cyst or a solid mass with cystic components."
ImageCLEFmedical_Caption_2026_valid_132,Ultrasound showing a cystic mass with thickened walls and irregular septa in the right kidney.
ImageCLEFmedical_Caption_2026_valid_133,"Ultrasound image of the kidneys, showing a cystic mass with thickened walls and irregular septa, possibly indicating a complex cyst or a cyst with internal debris."
ImageCLEFmedical_Caption_2026_valid_134,"A cardiac CT image in a cross-sectional view showcasing the aorta and pulmonary artery. The aortic diameter is 4.90 cm, and the pulmonary artery diameter is 2.62 cm."
ImageCLEFmedical_Caption_2026_valid_135,CT brain showing no definite mass lesions.
ImageCLEFmedical_Caption_2026_valid_136,"Axial CT scan of the head, demonstrating the brain parenchyma."
ImageCLEFmedical_Caption_2026_valid_137,Transesophageal echocardiogram showing mitral valve regurgitation.
ImageCLEFmedical_Caption_2026_valid_138,"Transesophageal echocardiography showing a large, irregular mass adjacent to the free wall measuring 1.4 × 1.4 cm, which is probably thrombus."
ImageCLEFmedical_Caption_2026_valid_139,Ultrasound image of the brachial artery showing hydrodissection of the brachial artery in the subcoracoid space.
ImageCLEFmedical_Caption_2026_valid_140,Abdominal CT scan showing a contrast-enhanced liver and spleen. A vertebral body is also visible.
ImageCLEFmedical_Caption_2026_valid_141,Ultrasound of the right kidney shows a possible renal abscess.
ImageCLEFmedical_Caption_2026_valid_142,"Axial CT image of the abdomen showing the lumbar spine and surrounding muscles, with dimensions and measurements of the psoas muscles."
ImageCLEFmedical_Caption_2026_valid_143,Abdominal CT scan showing a psoas abscess with a retained appendicolith.
ImageCLEFmedical_Caption_2026_valid_144,"CT angiogram of the aorta, showing a proximal segment of the left anterior descending (LAD) coronary artery with a moderate stenosis indicated by a white arrow."
ImageCLEFmedical_Caption_2026_valid_145,Retrograde urethrogram showing a stricture in the bulbous urethra.
ImageCLEFmedical_Caption_2026_valid_146,Cardiac MRI showing a normal cardiac silhouette.
ImageCLEFmedical_Caption_2026_valid_147,"CT scan of the skull, axial reformatted image. Retrobulbar hematoma and right eye proptosis."
ImageCLEFmedical_Caption_2026_valid_148,"Axial CT image of the abdomen showing a vascular abnormality, likely an aberrant vessel, with contrast enhancement."
ImageCLEFmedical_Caption_2026_valid_149,Normal chest X-ray.
ImageCLEFmedical_Caption_2026_valid_150,PET/CT scan showing increased uptake in the left lower lobe of the lung and hilar and subcarinal lymph nodes.
ImageCLEFmedical_Caption_2026_valid_151,"A T2-weighted axial MRI image of the brain showing a circular region of hyperintensity around the midline, likely representing a dilated ventricle."
ImageCLEFmedical_Caption_2026_valid_152,Postoperative lateral weight-bearing X-ray of the left foot.
ImageCLEFmedical_Caption_2026_valid_153,A lateral X-ray image of a bone.
ImageCLEFmedical_Caption_2026_valid_154,Standing left foot X-ray showing a lytic lesion in the left cuboid.
ImageCLEFmedical_Caption_2026_valid_155,Coronal view of a head CT showing a fracture of the left occipital bone.
ImageCLEFmedical_Caption_2026_valid_156,A CT scan showing the skeletal structure of the human body.
ImageCLEFmedical_Caption_2026_valid_157,A cross-sectional image of the torso showing the internal organs and structures.
ImageCLEFmedical_Caption_2026_valid_158,Whole-body PET scan.
ImageCLEFmedical_Caption_2026_valid_159,Axial CT image of the chest shows a small nodule in the right lung.
ImageCLEFmedical_Caption_2026_valid_160,"Axial view of the pelvis showing a high signal intensity lesion in the obturator internus muscle belly at the intrapelvic route, indicated by a red arrow."
ImageCLEFmedical_Caption_2026_valid_161,"A cross-sectional CT image of the chest reveals a nodule in the right lower lobe, potentially representing a pulmonary nodule."
ImageCLEFmedical_Caption_2026_valid_162,"Standing anteroposterior radiograph of the lower extremities, showing the mechanical axis."
ImageCLEFmedical_Caption_2026_valid_163,Anteroposterior radiograph of the right foot.
ImageCLEFmedical_Caption_2026_valid_164,An oblique radiograph of the foot.
ImageCLEFmedical_Caption_2026_valid_165,"CT scan of the chest showing bilateral pulmonary nodules, possibly representing infection or inflammation."
ImageCLEFmedical_Caption_2026_valid_166,Chest CT with contrast showing mediastinal lymph node enlargement.
ImageCLEFmedical_Caption_2026_valid_167,"Ultrasound image of the abdomen showing a possible gallbladder abnormality, possibly a polyp or other mass, indicated by the yellow arrow. The blue arrow points to sludge and stones."
ImageCLEFmedical_Caption_2026_valid_168,CT image of the foot showing a possible fracture of the cuboid.
ImageCLEFmedical_Caption_2026_valid_169,"CT scan of the abdomen reveals a large, fluid-filled mass in the midline, possibly representing a pseudocyst or abscess."
ImageCLEFmedical_Caption_2026_valid_170,"Abdominal CT shows a large mass in the periduodenal region, likely a hematoma."
ImageCLEFmedical_Caption_2026_valid_171,"Abdominopelvic CT scan showing a large, well-defined cystic mass in the small bowel mesentery, likely representing a hydatid cyst, and a pneumatized stomach."
ImageCLEFmedical_Caption_2026_valid_172,"Axial view of the chest CT scan demonstrating the heart, great vessels, and mediastinal structures."
ImageCLEFmedical_Caption_2026_valid_173,Chest X-Ray showing lung fields.
ImageCLEFmedical_Caption_2026_valid_174,Computed tomography of the chest showing bilateral pulmonary emboli and multifocal lung consolidations.
ImageCLEFmedical_Caption_2026_valid_175,"CT scan of the chest, axial view, showing the heart and major vessels, with measurement of a mass in the mediastinum."
ImageCLEFmedical_Caption_2026_valid_176,Chest CT scan showing a mass on the chest wall.
ImageCLEFmedical_Caption_2026_valid_177,Ultrasound image showing a hypoechoic lesion in the pancreatic region.
ImageCLEFmedical_Caption_2026_valid_178,"Endoscopic ultrasound showing a suspicious lesion in the head of the pancreas, possibly involving the common bile duct."
ImageCLEFmedical_Caption_2026_valid_179,Endoscopic ultrasound demonstrates a thickened duodenal wall with a possible mass.
ImageCLEFmedical_Caption_2026_valid_180,"Ultrasound image showing a complex cystic lesion in the uterine cavity, with a surrounding ring of blood flow."
ImageCLEFmedical_Caption_2026_valid_181,"Panoramic radiograph of the head and neck, showing teeth and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_182,OPG X-ray showing the upper and lower jaw.
ImageCLEFmedical_Caption_2026_valid_183,Panoramic radiograph of the mandible showing four implants in the lower jaw.
ImageCLEFmedical_Caption_2026_valid_184,Panoramic radiograph showing a replacement tooth with a titanium mesh.
ImageCLEFmedical_Caption_2026_valid_185,"Panoramic radiograph of the mandible and maxilla, showing teeth and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_186,Cephalometric radiograph showing dental arches and surrounding structures.
ImageCLEFmedical_Caption_2026_valid_187,"Cephalometric X-ray showing facial structures, including the upper airway, mandibular plane, and a measurement from the mandibular plane to the hyoid bone."
ImageCLEFmedical_Caption_2026_valid_188,"A panoramic radiograph of a patient's teeth and supporting structures. Several dental caries are present, including lesions on teeth 37, 47, and 25. Partially erupted teeth 38 and 48 are also visible. Calculus deposits are present on teeth 12 and 21. A periapical radiograph is indicated for teeth 17 and 14 due to possible inadequate root fillings and apical periodontitis. A possible maxillary sinus opacity is also noted."
ImageCLEFmedical_Caption_2026_valid_189,"Mammogram of the breast, showing a nodule."
ImageCLEFmedical_Caption_2026_valid_190,Post-operative radiograph of the right femur.
ImageCLEFmedical_Caption_2026_valid_191,"Ultrasound image of the left shoulder region, showing a hyperechoic structure, possibly a fluid collection, near the subacromial bursa. The needle is positioned in the subacromial-deltoid bursa."
ImageCLEFmedical_Caption_2026_valid_192,Anteroposterior radiograph of lower limbs.
ImageCLEFmedical_Caption_2026_valid_193,"Computed tomography scan of the head, showing a possible mass in the right maxillary sinus."
ImageCLEFmedical_Caption_2026_valid_194,Axial T2-weighted fat-suppressed MRI image shows a mass with hypointense nerve fascicles.
ImageCLEFmedical_Caption_2026_valid_195,"Coronal T2-weighted MRI image of the right elbow showing a focal area of increased signal intensity corresponding to the extensor carpi radialis brevis (ECRB) tendon insertion at the lateral epicondyle, suggestive of tendinopathy."
ImageCLEFmedical_Caption_2026_valid_196,"Axial T1-weighted MRI of the left upper extremity showing the humerus and proximal radius. There is evidence of osteomyelitis affecting the brachialis, brachioradialis, and triceps muscles (indicated by the blue arrow). A complex glenohumeral joint effusion is also visible."
ImageCLEFmedical_Caption_2026_valid_197,"Coronal T2-weighted fat-suppressed MRI of the elbow showing a focal increased signal in the tendon, likely representing inflammation."
ImageCLEFmedical_Caption_2026_valid_198,CT scan of the head reveals a ring-enhancing lesion with central calcification in the right frontal lobe.
ImageCLEFmedical_Caption_2026_valid_199,Transabdominal ultrasound of the pelvis showing a complex cystic mass anterior to the uterus.
ImageCLEFmedical_Caption_2026_valid_200,CT scan of the abdomen showing a large air collection in the abdominal cavity.
ImageCLEFmedical_Caption_2026_valid_201,Axial view of the chest revealing the lung parenchyma and mediastinum.
ImageCLEFmedical_Caption_2026_valid_202,"Transverse CT image of the chest, showing the bronchi."
ImageCLEFmedical_Caption_2026_valid_203,"AP supine chest X-ray demonstrating a large right pleural effusion with a chest tube in place, and a right-sided heart."
ImageCLEFmedical_Caption_2026_valid_204,CT chest showing a large pleural effusion with a possible pneumothorax.
ImageCLEFmedical_Caption_2026_valid_205,"X-ray image of a rat paw in profile view, showcasing the tibia and femur bones. The image clearly indicates the T1, T2, and T3 joints, with the claw indicated as T3."
ImageCLEFmedical_Caption_2026_valid_206,CT scan of the head showing a possible old left occipital lobe infarction.
ImageCLEFmedical_Caption_2026_valid_207,CT scan of the chest reveals a mass in the left breast.
ImageCLEFmedical_Caption_2026_valid_208,Anterior mediastinal mass.
ImageCLEFmedical_Caption_2026_valid_209,Chest CT image showing a large mass in the superior mediastinum.
ImageCLEFmedical_Caption_2026_valid_210,Axial CT scan of the chest revealing a large mass in the right breast.
ImageCLEFmedical_Caption_2026_valid_211,Positron emission tomography (PET) scan showing hypermetabolic activity in the transverse colon.
ImageCLEFmedical_Caption_2026_valid_212,"Computed tomography scan of the chest showing multiple lung nodules, including a small nodule in the right upper lobe."
ImageCLEFmedical_Caption_2026_valid_213,Axial brain CT showing bilateral basal ganglia calcifications.
ImageCLEFmedical_Caption_2026_valid_214,Axial view of the chest reveals a collapsed anterior tracheal wall.
ImageCLEFmedical_Caption_2026_valid_215,"CT scan of the chest, axial view. Red arrow indicates a possible tracheal collapse."
ImageCLEFmedical_Caption_2026_valid_216,Shoulder arthroplasty with a reverse prosthesis and fixation hardware.
ImageCLEFmedical_Caption_2026_valid_217,An anteroposterior radiograph of a humerus shows a Duocentric reverse shoulder prosthesis. A mechanical conflict is visible between the greater tuberosity and the acromion during abduction.
ImageCLEFmedical_Caption_2026_valid_218,Axial CT image of the brain showing a large infarct in the left hemisphere.
ImageCLEFmedical_Caption_2026_valid_219,"CT image of the abdomen demonstrating bilateral renal masses, likely cysts, with peripheral enhancement."
ImageCLEFmedical_Caption_2026_valid_220,Intravenous pyelography showing the urinary bladder and surrounding structures.
ImageCLEFmedical_Caption_2026_valid_221,Retrograde cystography showing a dilated bladder with contrast material.
ImageCLEFmedical_Caption_2026_valid_222,"Abdominal CT showing a large, homogeneous mass in the pelvis, likely an ovarian tumor."
ImageCLEFmedical_Caption_2026_valid_223,"A large, radiopaque mass is present in the left upper quadrant, extending from the splenic flexure to the left iliac crest."
ImageCLEFmedical_Caption_2026_valid_224,"Abdominal CT image demonstrates a large, well-defined cystic lesion within the spleen, potentially an intrasplenic hematoma."
ImageCLEFmedical_Caption_2026_valid_225,"A large, well-defined cystic mass in the abdomen, likely a hydatid cyst, is visible on the CT scan."
ImageCLEFmedical_Caption_2026_valid_226,A transverse ultrasound image of the abdomen shows a cystic mass with internal debris.
ImageCLEFmedical_Caption_2026_valid_227,Transthoracic echocardiogram showing a left ventricular pseudoaneurysm.
ImageCLEFmedical_Caption_2026_valid_228,Erect chest X-ray.
