"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_21","(a) A small radiopaque foreign body is seen in a CBCT scan of the mandible. (b) Coronal CT section of the mandible shows a radiopaque foreign body (arrow) in the buccal cortex. (c) A radiopaque foreign body is seen in the left buccal cortex of a CBCT image. (d) A radiopaque foreign body is seen in the left buccal cortex in a CBCT image. (e) CBCT image shows a radiopaque foreign body in the buccal cortex (pointed by an arrow)."
"ImageCLEFmedical_Caption_2026_valid_22","Color Doppler showing normal flow in the umbilical artery."
"ImageCLEFmedical_Caption_2026_valid_23","Lateral radiograph of the cervical spine of a 15-year-old girl with a long segment C3-C6 cervical spine fracture dislocation and associated C3-C4 anterior compression fracture. A-C7, B-C2, x-C4, y-C5, a-C3, b-C2, D-C6, E-C7, and F-C6"
"ImageCLEFmedical_Caption_2026_valid_24","Postoperative periapical radiograph"
"ImageCLEFmedical_Caption_2026_valid_25","Coronal T1 MRI of the brain and orbit post-contrast with gadolinium. The image shows a hyperintense mass in the left lateral rectus muscle, suggestive of muscular tuberculosis (arrow)."
"ImageCLEFmedical_Caption_2026_valid_26","Ultrasound biomicroscopy of the left eye. The figure shows an ultrasound biomicroscopy of the left eye. A shallow anterior chamber is visible (black arrow)."
"ImageCLEFmedical_Caption_2026_valid_27","Ultrasonography. Ultrasound image showing the left-sided hyperechoic nodule (74.9 mm x 42.6 mm) with irregular border (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_28","CT abdomen and pelvis with contrast"
"ImageCLEFmedical_Caption_2026_valid_29","US examination of the right ovary."
"ImageCLEFmedical_Caption_2026_valid_30","Chest X-ray showing a partially developed left pneumothorax."
"ImageCLEFmedical_Caption_2026_valid_31","PET-CT (coronal view) showing metabolically active retroperitoneal lymphadenopathy"
"ImageCLEFmedical_Caption_2026_valid_32","Chest X-ray: Cardiomegaly and bilateral interstitial infiltrates"
"ImageCLEFmedical_Caption_2026_valid_33","Apical 4 chamber view echocardiogram showing an aortic aneurysm (red arrow) and aortic regurgitation (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_34","CT scan chest, transverse view."
"ImageCLEFmedical_Caption_2026_valid_35","CT scan of the head without contrast showing a 4.5 mm hyperdense lesion in the left frontal lobe.CT: computed tomography."
"ImageCLEFmedical_Caption_2026_valid_36","Cerebral CT scan showing the brainstem and right occipital lobe in the red circle"
"ImageCLEFmedical_Caption_2026_valid_37","Chest X-ray on admission."
"ImageCLEFmedical_Caption_2026_valid_38","Ultrasound image with the measurement of the aortic wall at the level of the right internal carotid artery. The yellow line indicates the internal carotid artery, the red line indicates the aortic wall and the blue line indicates the internal carotid artery wall."
"ImageCLEFmedical_Caption_2026_valid_39","Ovarian endometrioma"
"ImageCLEFmedical_Caption_2026_valid_40","MRI image of the patient in Case 1. MRI image showing a hypervascular lesion in the left parotid gland (white arrow) with a peripheral rim-enhancing lesion (black oval)."
"ImageCLEFmedical_Caption_2026_valid_41","Axial CT scan image of the left parotid gland showing the presence of a nodule in the left parotid gland (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_42","Plain abdominal radiograph from patient 3 showing free air in the abdomen."
"ImageCLEFmedical_Caption_2026_valid_43","Fluoroscopic image of a guidewire (white arrowhead) placed in the biliary drain."
"ImageCLEFmedical_Caption_2026_valid_44","Axial CT image.The yellow region represents the right lung and the blue region represents the left lung."
"ImageCLEFmedical_Caption_2026_valid_45","CT abdomen shows dilated loops of small bowel with air-fluid levels"
"ImageCLEFmedical_Caption_2026_valid_46","CT abdomen showing large amount of air in the colon."
"ImageCLEFmedical_Caption_2026_valid_47","Lateral radiograph of the knee showing the measurement of the alignment angle"
"ImageCLEFmedical_Caption_2026_valid_48","Abdominal X-ray."
"ImageCLEFmedical_Caption_2026_valid_49","Axial image of CT chest (lung window)"
"ImageCLEFmedical_Caption_2026_valid_50","Chest X-ray."
"ImageCLEFmedical_Caption_2026_valid_51","Chest X-ray (PA view) on the day of admission.Blue arrows show the patchy infiltrates."
"ImageCLEFmedical_Caption_2026_valid_52","COVID-19 pneumonia."
"ImageCLEFmedical_Caption_2026_valid_53","Still frame of a 4 chamber view echocardiogram."
"ImageCLEFmedical_Caption_2026_valid_54","Chest X-ray of patient"
"ImageCLEFmedical_Caption_2026_valid_55","Echocardiogram showing severe mitral regurgitation with left to right shunt"
"ImageCLEFmedical_Caption_2026_valid_56","MRI of the abdomen and pelvis, coronal view, showing dilated loops of bowel in the abdomen and pelvis (black arrows)"
"ImageCLEFmedical_Caption_2026_valid_57","MRI image of the uterus. MRI image of the uterus, showing a huge uterine polyposis measuring 14 cm in diameter. MRI: Magnetic resonance imaging"
"ImageCLEFmedical_Caption_2026_valid_58","Lateral skull radiograph following the placement of the artificial cochlea. The arrow points to the artificial cochlea."
"ImageCLEFmedical_Caption_2026_valid_59","Radiograph of the right cranial vault of a female cheetah showing the bony calvarium (thick arrow) and a large mineralized mass (thin arrows) with a soft tissue component."
"ImageCLEFmedical_Caption_2026_valid_60","Laterolateral radiograph of the head of a cat with an idiopathic megolocerebral syndrome (case 4). Note the enlarged, hypoplastic mandible (arrow)."
"ImageCLEFmedical_Caption_2026_valid_61","A radiograph of the right side of the mandible and maxilla in a 4-year-old pug dog with a well-formed and well-defined mass (approximately 2.5 cm) is shown. The lesion is composed of mixed soft tissue and mineralized material and exhibits a lobular pattern. The mass was biopsied and histopathology revealed a histiocytic sarcoma."
"ImageCLEFmedical_Caption_2026_valid_62","Ventrodorsal radiograph of the mandible of a 10-year-old alpaca with a unilateral osteonecrosis of the mandibular body (arrows)."
"ImageCLEFmedical_Caption_2026_valid_63","Radiographic measurements of the skull of the camel."
"ImageCLEFmedical_Caption_2026_valid_64","Radiograph of the skull of a cat affected by severe idiopathic polyostotic fibrous dysplasia (IPFD), 2015."
"ImageCLEFmedical_Caption_2026_valid_65","Cranial radiograph of the skull, in which the presence of the ossification of the zygomaticomaxillary suture is evident (arrows)."
"ImageCLEFmedical_Caption_2026_valid_66","Chest CT showing significant mediastinal lymphadenopathy (white arrow) and a moderate pericardial effusion (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_67","Lateral Chest X-Ray showing a left upper lobe nodule (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_68","MRI of the normal brain of a mouse. The image shows the appearance of normal brain parenchyma."
"ImageCLEFmedical_Caption_2026_valid_69","Axial CT image at the level of the mid body of L2 vertebra. The arrowheads point to the calcified vertebral body. The arrows point to the calcified ribs."
"ImageCLEFmedical_Caption_2026_valid_70","Chest X-ray at presentation."
"ImageCLEFmedical_Caption_2026_valid_71","CT scan of the chest without contrast."
"ImageCLEFmedical_Caption_2026_valid_72","CT urogram showing a small calculus in the prostatic urethra (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_73","Intravenous urography (08 February 2022) showing absent right kidney (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_74","CT abdomen and pelvis revealing a right ureterolithiasis (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_75","Transverse view of the heart (2D) showing the presence of a large pericardial effusion with some associated air (yellow arrow) and an echo dropout seen in the right ventricle (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_76","Magnetic resonance angiography (MRA) showing 6 mm hyperdense focus in left superficial femoral artery"
"ImageCLEFmedical_Caption_2026_valid_77","X-ray of the spine and chest (lateral view)."
"ImageCLEFmedical_Caption_2026_valid_78","Plain X-ray of abdomen"
"ImageCLEFmedical_Caption_2026_valid_79","Sagittal CT image showing the migrated PEG (A), the distal end of the PEG (B) and the balloon (C)."
"ImageCLEFmedical_Caption_2026_valid_80","Preoperative X-ray KUB"
"ImageCLEFmedical_Caption_2026_valid_81","CT of the chest and abdomen.CT of the chest and abdomen revealed a large-volume hematoma in the left lung, with associated compression of the left heart border."
"ImageCLEFmedical_Caption_2026_valid_82","Computed tomography scan of the abdomen showing large hematoma in the left retroperitoneal space."
"ImageCLEFmedical_Caption_2026_valid_83","Thoracic CT scan showing left-sided, perihilar, alveolar consolidation with air bronchograms"
"ImageCLEFmedical_Caption_2026_valid_84","Duplex ultrasound image of the common femoral artery demonstrating occlusion of the common femoral artery by the deep vein thrombosis (arrow)."
"ImageCLEFmedical_Caption_2026_valid_85","Neck CT examination. A CT scan of the neck in the coronal plane with contrast enhancement revealing an enlarged thyroid gland with heterogeneous enhancement (yellow arrowheads)"
"ImageCLEFmedical_Caption_2026_valid_86","Axial CT demonstrating right parathyroid adenoma (arrowheads)"
"ImageCLEFmedical_Caption_2026_valid_87","Right thyroid lobe ultrasonography showing an irregular, hypoechoic nodule (arrowheads) in the right thyroid lobe."
"ImageCLEFmedical_Caption_2026_valid_88","MRI of the chest with contrast. The image shows the enlarged left submandibular lymph node (arrowhead) and a small, partially calcified left cervical lymph node (arrow)."
"ImageCLEFmedical_Caption_2026_valid_89","Coronal STIR fat-suppressed MRI of the upper chest showing an enhancing lesion (arrowhead) with an adjacent enhancing lymph node (arrow) at the right axillary lymph node group 1.STIR: short TI inversion recovery"
"ImageCLEFmedical_Caption_2026_valid_90","MRI image. Sagittal T2-weighted image showing multilevel cervical cord swelling and high intensity in the cervicomidsagittal junction (arrow)"
"ImageCLEFmedical_Caption_2026_valid_91","B-scan ultrasound of the right eye of a 36-year-old male showing vitreous detachment (yellow arrow) with vitreous detachment syndrome."
"ImageCLEFmedical_Caption_2026_valid_92","Contrast-enhanced axial CT of the abdomen at the level of the pancreatic head. Arrow indicates pancreatic pseudocyst."
"ImageCLEFmedical_Caption_2026_valid_93","Postoperative anteroposterior left lower leg X-ray, following resection of the fibula and the femoral neck."
"ImageCLEFmedical_Caption_2026_valid_94","MRI of the left femur."
"ImageCLEFmedical_Caption_2026_valid_95","MRI of the lumbar spine and left hip and thigh. Left hip and thigh joint effusion with low signal intensity"
"ImageCLEFmedical_Caption_2026_valid_96","Contrast-enhanced computed tomography scan image: a soft tissue mass was observed in the left external iliac fossa (arrow)."
"ImageCLEFmedical_Caption_2026_valid_97","Plain computed tomography scan of abdomen revealed a 4.5 × 2.7 cm mass (arrow) in the pancreatic head."
"ImageCLEFmedical_Caption_2026_valid_98","Abdominal computed tomography scan of the abdomen showing a polypoid tumor in the lumen of the jejunum (arrow)."
"ImageCLEFmedical_Caption_2026_valid_99","Transverse CT image of the abdomen showing fat stranding and subcutaneous air (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_100","A large pericardial effusion on echocardiogram."
"ImageCLEFmedical_Caption_2026_valid_101","Non-contrast CT scan shows a jejunal varice."
"ImageCLEFmedical_Caption_2026_valid_102","CT chest with contrast."
"ImageCLEFmedical_Caption_2026_valid_103","Coronal CT chest with contrast demonstrating left lung mass."
"ImageCLEFmedical_Caption_2026_valid_104","Chest radiograph showing left upper lobe consolidation (blue arrow) and bilateral pleural effusion (red arrows)."
"ImageCLEFmedical_Caption_2026_valid_105","Chest X-Ray"
"ImageCLEFmedical_Caption_2026_valid_106","Coronal CT of abdomen and pelvis with contrast."
"ImageCLEFmedical_Caption_2026_valid_107","Axial view of a representative computed tomography scan image from the 'tumor' group with the contour of the planning target volumes (blue) and the tumor (red) outlined. The yellow lines represent the isocenter of the beam."
"ImageCLEFmedical_Caption_2026_valid_108","PET scan showing multiple lesions in the mediastinal, hilar, and axillary lymph nodes, as well as the liver and the kidneys"
"ImageCLEFmedical_Caption_2026_valid_109","CT showing increased uptake in the left gluteal region."
"ImageCLEFmedical_Caption_2026_valid_110","PET/CT demonstrating hypermetabolic mass in the left breast."
"ImageCLEFmedical_Caption_2026_valid_111","Axial CT abdomen showing a hypoattenuating lesion in the right lobe of the liver (arrow)"
"ImageCLEFmedical_Caption_2026_valid_112","Axial CT scan shows a small hyperattenuating nodule (arrow) in the right parapharyngeal space."
"ImageCLEFmedical_Caption_2026_valid_113","Pre-operative CT scan showing a large aortic aneurysm (arrow)"
"ImageCLEFmedical_Caption_2026_valid_114","Axial MRI image shows the boundaries of the midbrain and the medulla oblongata."
"ImageCLEFmedical_Caption_2026_valid_115","T1 inversion recovery axial image."
"ImageCLEFmedical_Caption_2026_valid_116","MRI brain axial DWI."
"ImageCLEFmedical_Caption_2026_valid_117","Magnetic resonance imaging of abdomen and pelvis with contrast (coronal view) showing dilated small intestines, arrows"
"ImageCLEFmedical_Caption_2026_valid_118","Abdominal x-ray."
"ImageCLEFmedical_Caption_2026_valid_119","Transvaginal ultrasonography of the cervical ectopic pregnancy."
"ImageCLEFmedical_Caption_2026_valid_120","Chest X-ray after placement of right internal jugular central venous catheter (ICVC)."
"ImageCLEFmedical_Caption_2026_valid_121","Aortic angiography. Aortogram shows a large aortic aneurysm (solid arrow) and an arterio-venous fistula (dashed arrow) entering the left pulmonary vein"
"ImageCLEFmedical_Caption_2026_valid_122","Chest X-ray demonstrating a misplaced nasogastric tube (upper arrow) and a misplaced central venous catheter (lower arrow)."
"ImageCLEFmedical_Caption_2026_valid_123","CT chest showing the presence of bilateral pleural effusion and multifocal airspace disease."
"ImageCLEFmedical_Caption_2026_valid_124","Chest radiography shows diffuse interstitial infiltration in both lungs with blunting of the left costo-pleural angle."
"ImageCLEFmedical_Caption_2026_valid_125","Short-axis view of the left ventricle in systole. LV: left ventricle"
"ImageCLEFmedical_Caption_2026_valid_126","CT scan of the abdomen. Black arrow showing left renal mass."
"ImageCLEFmedical_Caption_2026_valid_127","Axial T1-weighted image of brain magnetic resonance imaging."
"ImageCLEFmedical_Caption_2026_valid_128","Ultrasound image of a patient with a congenital double uterus."
"ImageCLEFmedical_Caption_2026_valid_129","Right kidney. Category: Renal Calculi."
"ImageCLEFmedical_Caption_2026_valid_130","Grayscale ultrasound image of the urinary bladder."
"ImageCLEFmedical_Caption_2026_valid_131","Ultrasound-guided biopsy of the mass."
"ImageCLEFmedical_Caption_2026_valid_132","Ultrasound image of a left adnexal mass in a patient with an invasive lobular carcinoma."
"ImageCLEFmedical_Caption_2026_valid_133","Transabdominal ultrasound showing an intrauterine pregnancy with a viable fetus."
"ImageCLEFmedical_Caption_2026_valid_134","Sagittal view of the CT-scan with the measurement of the aortic root (blue line) and the origin of the aorta (yellow line)."
"ImageCLEFmedical_Caption_2026_valid_135","Axial computed tomography (CT) scan of the head showing no abnormalities."
"ImageCLEFmedical_Caption_2026_valid_136","CT head without contrast."
"ImageCLEFmedical_Caption_2026_valid_137","Echocardiography before surgical intervention."
"ImageCLEFmedical_Caption_2026_valid_138","Transesophageal echocardiography view showing a right-to-left shunt, with the non-coronary (N) and left (L) atria connected by a patent foramen ovale (PFO)."
"ImageCLEFmedical_Caption_2026_valid_139","A sample of an image from set A. In particular, the image shows the color map of the speckle tracking ultrasound image of a patient with severe disease severity"
"ImageCLEFmedical_Caption_2026_valid_140","CT abdomen and pelvis image demonstrating a large wedge-shaped hypodensity at the right lower lobe, representing an area of right lower lobe infarction."
"ImageCLEFmedical_Caption_2026_valid_141","Abdominal ultrasound image. A large hypoechoic mass with strong posterior acoustic enhancement is seen in the right kidney (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_142","Example of cross‐sectional area and perimeter measurement using a non‐contrast CT image"
"ImageCLEFmedical_Caption_2026_valid_143","CT after percutaneous drainage of the right hepatic abscess"
"ImageCLEFmedical_Caption_2026_valid_144","Axial multiplanar reformatted coronary CT angiogram showed a 3-4 mm calcified plaque in proximal left anterior descending coronary artery."
"ImageCLEFmedical_Caption_2026_valid_145","Voiding Cystourethrogram (VCUG) revealed the double-J stent with the distal end located in the proximal ureteral segment and the proximal end located in the distal ureteral segment (yellow arrow) (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac magnetic resonance imaging (MRI) with gadolinium contrast showing rightward shift of the septum and leftward shift of the right ventricle"
"ImageCLEFmedical_Caption_2026_valid_147","Axial CT scan of the head showing the tumor mass (yellow arrow)"
"ImageCLEFmedical_Caption_2026_valid_148","CT of the abdomen with intravenous contrast. The red arrow shows the thrombus in the right subclavian vein."
"ImageCLEFmedical_Caption_2026_valid_149","CXR showing no evidence of infiltrate or consolidation"
"ImageCLEFmedical_Caption_2026_valid_150","Preoperative PET/CT showing a 14.4 × 4.6 × 6.4 cm mass in the left breast"
"ImageCLEFmedical_Caption_2026_valid_151","MRI axial view."
"ImageCLEFmedical_Caption_2026_valid_152","Plain radiograph in anterioposterior view."
"ImageCLEFmedical_Caption_2026_valid_153","Anterior-posterior radiograph immediately after surgery."
"ImageCLEFmedical_Caption_2026_valid_154","Standing lateral radiograph of the left foot and ankle demonstrating hallux valgus foot with medial subtalar dislocation."
"ImageCLEFmedical_Caption_2026_valid_155","Sagittal CT scan of the skull."
"ImageCLEFmedical_Caption_2026_valid_156","Whole body PET/CT showing multiple osteoblastic metastases.PET: positron emission tomography"
"ImageCLEFmedical_Caption_2026_valid_157","Whole body PET scan of patient 1 showing a soft tissue density lesion in the left upper arm.PET, positron emission tomography"
"ImageCLEFmedical_Caption_2026_valid_158","A 61-year-old female with left axillary lymphadenopathy. PET/CT reveals increased uptake of 18F-FDG in the left axillary lymph nodes (SUVmax: 3.7)."
"ImageCLEFmedical_Caption_2026_valid_159","Computed tomography of the chest."
"ImageCLEFmedical_Caption_2026_valid_160","MRI axial image of the left hip.MRI axial image of the left hip (T2 TSE) shows the inflammatory changes of the left hip joint with increased signal intensity in the joint and surrounding soft tissues (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_161","CT of the chest showing right-sided pneumonitis (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_162","Standing long-leg weight-bearing radiographs of a male patient with bilateral bilateral tibia bowing and knee valgus after resection of the right femur and left tibial fracture."
"ImageCLEFmedical_Caption_2026_valid_163","X-ray of the right foot."
"ImageCLEFmedical_Caption_2026_valid_164","Radiograph of the left foot showing a displaced fracture of the lateral malleolus."
"ImageCLEFmedical_Caption_2026_valid_165","Computed tomography of the chest on hospital day eight.Computed tomography of the chest on hospital day eight demonstrating bilateral ground glass opacities with no evidence of new lung consolidation."
"ImageCLEFmedical_Caption_2026_valid_166","Axial view of chest computed tomography showing mild-to-moderate dilatation of the main pulmonary artery."
"ImageCLEFmedical_Caption_2026_valid_167","Ultrasound image of the fetal abdomen showing the hepatic and the stomach duplication (green and red arrows, respectively)"
"ImageCLEFmedical_Caption_2026_valid_168","Axial computed tomography (CT) scan of the left ankle in soft tissue window showing a 13 mm x 20 mm well-defined soft tissue density lesion in the subcutaneous fat of the right lateral foot (arrows)"
"ImageCLEFmedical_Caption_2026_valid_169","Coronal MIP image of the CT scan of the abdomen and pelvis showing a large retroperitoneal hematoma with active contrast extravasation in the abdomen and pelvis (white arrow). MIP: maximum intensity projection."
"ImageCLEFmedical_Caption_2026_valid_170","Abdominal CT scan (axial section) showing a pancreatic head mass."
"ImageCLEFmedical_Caption_2026_valid_171","Large gallstone in the lesser sac of the stomach."
"ImageCLEFmedical_Caption_2026_valid_172","Axial CT image of a 7-year-old girl with thymic tumor shows a 3.4 cm mass in the anterior mediastinum and a 3.4 cm mass in the right axilla."
"ImageCLEFmedical_Caption_2026_valid_173","Postoperative chest x-ray showing right hemidiaphragm elevation"
"ImageCLEFmedical_Caption_2026_valid_174","Chest computed tomography (coronal section) shows hyperlucency of the middle lobe, associated with pneumomediastinum."
"ImageCLEFmedical_Caption_2026_valid_175","CT chest with mediastinal adenopathy"
"ImageCLEFmedical_Caption_2026_valid_176","CT scan."
"ImageCLEFmedical_Caption_2026_valid_177","EUS-FNA of a suspicious lesion. EUS-FNA of an irregular solid nodule in the head of the pancreas with no clear boundary, no cystic degeneration, and no visible vascularization."
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasound image of the pancreatic duct."
"ImageCLEFmedical_Caption_2026_valid_179","EUS showing a 16mm hypoechoic lesion in the head of the pancreas."
"ImageCLEFmedical_Caption_2026_valid_180","EUS with fine needle aspiration (FNA) of pancreatic neuroendocrine tumor (NE) NET."
"ImageCLEFmedical_Caption_2026_valid_181","Preoperative panoramic radiograph."
"ImageCLEFmedical_Caption_2026_valid_182","Panoramic radiograph of Twin 2."
"ImageCLEFmedical_Caption_2026_valid_183","Patient 3. Eight years after surgery, a panoramic radiograph was taken."
"ImageCLEFmedical_Caption_2026_valid_184","Panoramic radiograph after 1 year and 3 months (March 2020)."
"ImageCLEFmedical_Caption_2026_valid_185","A panoramic radiograph of a patient with idiopathic facial tuberculosis. The radiograph shows bone loss in the right maxillary and mandible, loss of teeth in the right half of the dentition, and bony erosion of the right condylar neck and the right subcondylar notch. The radiolucent lesion is seen in the right ramus, causing erosion of the right zygomatic arch and the right pterygoid plates."
"ImageCLEFmedical_Caption_2026_valid_186","Cephalometric landmarks"
"ImageCLEFmedical_Caption_2026_valid_187","Cephalometric landmarks. 1. Nasion. 2. Sella. 3. Hard palate. 4. Hard palate. 5. Hard palate. 6. Hard palate."
"ImageCLEFmedical_Caption_2026_valid_188","A panoramic radiograph of the mandible and maxilla in a 13-year-old patient with a history of unilateral cleft lip and palate, 1st premolar and molar in the left side missing. The tooth buds are presented in the correct position. The tooth buds are: 1, 2, 3, 4, 5, 6, 7, 8, 21, 22, 23, 24, 25, 26, 27, 28, 31, 32, 33, 34, 35, 36, 37, 38, 41, 42, 43, 44, 45, 46, 47, 48, 51, 52, 53, 54, 55, 56, 57, 58, 61, 62, 63, 64, 65, 66, 67, 68, 71, 72, 73, 74, 75, 76, 77, 78, 81, 82, 83, 84, 85"
"ImageCLEFmedical_Caption_2026_valid_189","Diagnostic mammography."
"ImageCLEFmedical_Caption_2026_valid_190","Lateral view of the left femur at the time of the first operation."
"ImageCLEFmedical_Caption_2026_valid_191","US showing the calcified lesion (*) in the right posterior neck triangle."
"ImageCLEFmedical_Caption_2026_valid_192","X-ray (a) left femur (b) right femur"
"ImageCLEFmedical_Caption_2026_valid_193","CT-Scan of the sinuses and nasopharynx.Blue arrow showing the nasopharynx. Red arrow showing the nasopharyngeal mass"
"ImageCLEFmedical_Caption_2026_valid_194","Oblique coronal fat-saturated T2 weighted image of the left thigh showing the mass in the subcutaneous layer (yellow arrows)."
"ImageCLEFmedical_Caption_2026_valid_195","MRI of the left elbow showing a high-intensity lesion (arrow) in the distal olecranon process"
"ImageCLEFmedical_Caption_2026_valid_196","Axial STIR MRI image of the right knee showing a focal area of hyperintense marrow signal in the medial femoral condyle."
"ImageCLEFmedical_Caption_2026_valid_197","MRI of the elbow showing a small, well-defined, low-signal-intensity lesion in the proximal forearm, adjacent to the radial shaft (arrow)."
"ImageCLEFmedical_Caption_2026_valid_198","CT image with the mean Hounsfield Unit (HU) of the area (in yellow circle) with the largest mean HU."
"ImageCLEFmedical_Caption_2026_valid_199","Transvaginal ultrasound image of a uterus with a gestational sac in the right adnexa."
"ImageCLEFmedical_Caption_2026_valid_200","Coronal CT image of the head."
"ImageCLEFmedical_Caption_2026_valid_201","CT image of the lung."
"ImageCLEFmedical_Caption_2026_valid_202","Chest CT scan showing 3.9 cm right upper lobe nodule"
"ImageCLEFmedical_Caption_2026_valid_203","Chest radiograph after insertion of a right-sided chest tube (blue star), endotracheal tube (black star), and right-sided subclavian central venous catheter (red star)."
"ImageCLEFmedical_Caption_2026_valid_204","Axial CT chest with intravenous contrast showing large right-sided pneumothorax (red star)."
"ImageCLEFmedical_Caption_2026_valid_205","(a) left tibia and femur, (b) right tibia and femur."
"ImageCLEFmedical_Caption_2026_valid_206","CT scan of the brain, axial view, showing decreased density of the right parietal lobe (arrow)."
"ImageCLEFmedical_Caption_2026_valid_207","CT chest."
"ImageCLEFmedical_Caption_2026_valid_208","CT chest (axial view) showing left-sided breast mass."
"ImageCLEFmedical_Caption_2026_valid_209","CT scan of chest showing bilateral axillary lymphadenopathy."
"ImageCLEFmedical_Caption_2026_valid_210","Axial view of computed tomography (CT) of the chest showing right breast mass."
"ImageCLEFmedical_Caption_2026_valid_211","PET scan demonstrating the presence of multiple metabolically active lesions.PET, positron emission tomography"
"ImageCLEFmedical_Caption_2026_valid_212","CT scan of the chest (axial view) demonstrating metastatic right upper lobe pulmonary nodule"
"ImageCLEFmedical_Caption_2026_valid_213","CT of the brain. The image shows hyperdense cerebral sulci (white arrows)"
"ImageCLEFmedical_Caption_2026_valid_214","Axial CT scan of the chest. The red arrow indicates pneumomediastinum with air in the mediastinum."
"ImageCLEFmedical_Caption_2026_valid_215","Axial CT image at the level of the carina demonstrating an aberrant right main bronchus (red arrow) in the mediastinum."
"ImageCLEFmedical_Caption_2026_valid_216","Lateral radiograph of the right shoulder showing a fracture of the humeral head (red circle)"
"ImageCLEFmedical_Caption_2026_valid_217","Radiograph of the right shoulder (anteroposterior view) showing the erosion of the humeral head (red circle)."
"ImageCLEFmedical_Caption_2026_valid_218","CT scan of the head revealing hypodense lesion in the left temporal lobe"
"ImageCLEFmedical_Caption_2026_valid_219","CT of the abdomen (coronal plane) showing multiple heterogeneous enhancing masses in both kidneys."
"ImageCLEFmedical_Caption_2026_valid_220","Voiding cystourethrogram showing right grade 3/4 vesicoureteral junction reflux."
"ImageCLEFmedical_Caption_2026_valid_221","Cystogram showing bladder leak on left (arrow)"
"ImageCLEFmedical_Caption_2026_valid_222","CT scan of the abdomen and pelvis.CT scan of the abdomen and pelvis revealed a cystic mass in the pelvis (green arrows)"
"ImageCLEFmedical_Caption_2026_valid_223","Abdominal X-ray. The arrow indicates the presence of a large gas-filled structure"
"ImageCLEFmedical_Caption_2026_valid_224","CT scan coronal view showing hydronephrosis (black arrow) with hydronephrotic cyst (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_225","CT abdomen showing hydronephrotic right kidney (black arrow)"
