ID,Caption
ImageCLEFmedical_Caption_2026_valid_28,Abdominal CT scan showing a possible small bowel obstruction.
ImageCLEFmedical_Caption_2026_valid_29,Ultrasound image of the abdominal region showing a complex cystic structure with internal echoes.
ImageCLEFmedical_Caption_2026_valid_30,"Chest X-ray showing a large opacity in the left lung field, possibly due to pneumonia or other consolidation. A central line is visible."
ImageCLEFmedical_Caption_2026_valid_31,"Cross-sectional view of the chest and upper abdomen, showing the liver, lungs, and blood vessels."
ImageCLEFmedical_Caption_2026_valid_32,Chest X-ray
ImageCLEFmedical_Caption_2026_valid_33,Aortic dissection with intimal flap.
ImageCLEFmedical_Caption_2026_valid_34,"Thoracic CT scan showing the heart, lungs, and major vessels."
ImageCLEFmedical_Caption_2026_valid_35,Brain tumor in the right temporal lobe.
ImageCLEFmedical_Caption_2026_valid_36,Brain with hemorrhage in the right hemisphere.
ImageCLEFmedical_Caption_2026_valid_37,Chest X-ray showing likely pneumonia in the right lower lung field.
ImageCLEFmedical_Caption_2026_valid_38,"Eye ultrasound, showing the anterior chamber angle."
ImageCLEFmedical_Caption_2026_valid_39,"Ultrasound image of the uterus showing a large, cystic mass."
ImageCLEFmedical_Caption_2026_valid_40,T2-weighted MRI of the head showing a left parotid gland mass.
ImageCLEFmedical_Caption_2026_valid_41,Possible presence of a mass in the left parotid gland.
ImageCLEFmedical_Caption_2026_valid_42,Abdominal X-ray
ImageCLEFmedical_Caption_2026_valid_43,Intubation tube and feeding tube in the stomach.
ImageCLEFmedical_Caption_2026_valid_44,"CT scan of the chest showing asymmetric lung densities. The right lung appears more opaque and has a larger area of consolidation, while the left lung is relatively clear."
ImageCLEFmedical_Caption_2026_valid_45,Abdominal CT scan showing bowel loops and a possible ileus.
ImageCLEFmedical_Caption_2026_valid_46,Abdominal CT scan showing bowel distension and air-fluid levels.
ImageCLEFmedical_Caption_2026_valid_47,"X-ray of the right lower extremity, showing the distal femur and proximal tibia. A lateral view is presented, with a surgical nail being placed in the distal femur."
ImageCLEFmedical_Caption_2026_valid_48,"Abdominal X-ray showing a central line, likely used for intravenous access."
ImageCLEFmedical_Caption_2026_valid_49,Chest CT scan showing the lungs and heart.
ImageCLEFmedical_Caption_2026_valid_50,Chest X-ray.
ImageCLEFmedical_Caption_2026_valid_51,"Chest X-ray showing heart silhouette, lungs, and ribs. Some artifacts are present."
ImageCLEFmedical_Caption_2026_valid_52,CT scan of the chest showing a right lung consolidation.
ImageCLEFmedical_Caption_2026_valid_53,Aortic dissection with intimal flap.
ImageCLEFmedical_Caption_2026_valid_54,Chest X-ray showing cardiomegaly and pulmonary vascular congestion.
ImageCLEFmedical_Caption_2026_valid_55,"Transthoracic echocardiogram showing a view of the heart, with color Doppler visualization of blood flow."
ImageCLEFmedical_Caption_2026_valid_56,"Large cystic mass in the lower abdomen, likely a large ovarian cyst or ascites."
ImageCLEFmedical_Caption_2026_valid_57,"Pelvic MRI showing a large cystic mass in the uterus, likely a fibroid."
ImageCLEFmedical_Caption_2026_valid_58,Skull with a device attached to the skull.
ImageCLEFmedical_Caption_2026_valid_59,Multiple dental abnormalities.
ImageCLEFmedical_Caption_2026_valid_60,"Dental radiograph of a dog, showing the teeth and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_61,"Dental X-ray showing the upper jaw, with teeth and surrounding structures visible."
ImageCLEFmedical_Caption_2026_valid_62,Dental radiograph showing the teeth and surrounding structures.
ImageCLEFmedical_Caption_2026_valid_63,Dental X-ray showing teeth and surrounding structures.
ImageCLEFmedical_Caption_2026_valid_64,"Dental radiograph showing the teeth, mandible, and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_65,Dental X-ray showing the teeth and gums.
ImageCLEFmedical_Caption_2026_valid_66,"Cardiomegaly, possible pericardial effusion, possible pulmonary embolism."
ImageCLEFmedical_Caption_2026_valid_67,Chest X-ray showing a nodule in the right lung.
ImageCLEFmedical_Caption_2026_valid_68,Brain MRI showing bilateral cerebral edema.
ImageCLEFmedical_Caption_2026_valid_69,Mediastinal mass with multiple cystic components and solid components.
ImageCLEFmedical_Caption_2026_valid_70,"Chest X-ray showing the heart, lungs, ribs, and mediastinum."
ImageCLEFmedical_Caption_2026_valid_71,"CT scan of the chest showing the heart, lungs, and major vessels."
ImageCLEFmedical_Caption_2026_valid_72,Lossy pelvic lesion.
ImageCLEFmedical_Caption_2026_valid_73,Intestinal obstruction
ImageCLEFmedical_Caption_2026_valid_74,"There is a catheter in the right side of the pelvis, likely in the right side of the bladder."
ImageCLEFmedical_Caption_2026_valid_75,Abdominal ultrasound showing a possible mass in the right upper quadrant (RA) with a hypoechoic mass (white arrow) and a possible hyperechoic mass (yellow arrow) in the right ventricle (RV).
ImageCLEFmedical_Caption_2026_valid_76,Abdomen and lower extremities CT angiogram showing a contrast-filled aneurysm in the abdominal aorta.
ImageCLEFmedical_Caption_2026_valid_77,"A chest X-ray showing a central line, likely a port-a-cath, in place."
ImageCLEFmedical_Caption_2026_valid_78,Tracheoesophageal puncture (TEP) tube in place.
ImageCLEFmedical_Caption_2026_valid_79,"Abdominal CT scan revealing a large mass (A) in the liver, a large vessel (B) and a bowel (C)"
ImageCLEFmedical_Caption_2026_valid_80,Abdominal X-ray showing bowel loops.
ImageCLEFmedical_Caption_2026_valid_81,Abdominal axial CT image showing a large mass in the left upper quadrant.
ImageCLEFmedical_Caption_2026_valid_82,Abdominal CT scan showing a possible fluid collection.
ImageCLEFmedical_Caption_2026_valid_83,CT scan of the chest showing a large area of consolidation in the left lung.
ImageCLEFmedical_Caption_2026_valid_84,Left kidney mass.
ImageCLEFmedical_Caption_2026_valid_85,Possible mass in the neck region.
ImageCLEFmedical_Caption_2026_valid_86,"CT scan of the neck showing a mass in the superior mediastinum, likely a lymph node."
ImageCLEFmedical_Caption_2026_valid_87,"Left kidney mass, indeterminate."
ImageCLEFmedical_Caption_2026_valid_88,"Sagittal view of the cervical spine. A white arrow points to a cervical spinal cord abnormality, and a yellow triangle points to a possible hematoma in the shoulder."
ImageCLEFmedical_Caption_2026_valid_89,Sagittal view of the thoracic spine with visible ribs and surrounding structures.
ImageCLEFmedical_Caption_2026_valid_90,Sagittal view of the cervical spine showing a hyperintense lesion in the right side of the spinal canal.
ImageCLEFmedical_Caption_2026_valid_91,"Ophthalmological image, anterior segment view, showing the cornea, iris, and lens. The vitreous humor is visible."
ImageCLEFmedical_Caption_2026_valid_92,Abdominal CT scan showing a suspected small bowel obstruction.
ImageCLEFmedical_Caption_2026_valid_93,"Anteroposterior view of a lower extremity X-ray. There is a significant area of bone density loss in the distal femur and proximal tibia. Multiple orthopedic devices are visible, including a prosthetic knee and a device in the distal femur."
ImageCLEFmedical_Caption_2026_valid_94,"Sagittal MRI showing a large fluid collection in the left hip joint, likely a hematoma or effusion."
ImageCLEFmedical_Caption_2026_valid_95,"Abdominal MRI image showing soft tissue structures, potentially including muscles, fat, and other tissues."
ImageCLEFmedical_Caption_2026_valid_96,Hernia.
ImageCLEFmedical_Caption_2026_valid_97,Abdominal CT scan showing a cystic lesion in the left flank.
ImageCLEFmedical_Caption_2026_valid_98,Abdominal CT scan showing a left kidney cyst.
ImageCLEFmedical_Caption_2026_valid_99,Abdominal CT scan showing a possible small bowel perforation with free air in the abdominal cavity.
ImageCLEFmedical_Caption_2026_valid_100,Aortic dissection.
ImageCLEFmedical_Caption_2026_valid_101,Abdominal CT scan showing a possible pancreatic duct leak.
ImageCLEFmedical_Caption_2026_valid_102,CT scan of the chest showing the lungs. Arrows point to areas of emphysema.
ImageCLEFmedical_Caption_2026_valid_103,"Axial CT image of the chest shows a large mass in the mediastinum, likely a hematoma."
ImageCLEFmedical_Caption_2026_valid_104,"Left-sided opacity, likely pneumonia. Right-sided opacity, likely pneumonia."
ImageCLEFmedical_Caption_2026_valid_105,Chest X-ray showing a large amount of free air in the abdomen.
ImageCLEFmedical_Caption_2026_valid_106,Abdominal CT scan showing a prominent central abdominal vein with a diameter of 8.0 cm.
ImageCLEFmedical_Caption_2026_valid_107,Chest CT scan showing a mass in the left lung.
ImageCLEFmedical_Caption_2026_valid_108,"Chest CT scan showing the heart, lungs, and other structures."
ImageCLEFmedical_Caption_2026_valid_109,Abdominal CT scan showing bowel loops and a PET scan.
ImageCLEFmedical_Caption_2026_valid_110,"PET scan of the chest, showing a bright area in the lungs."
ImageCLEFmedical_Caption_2026_valid_111,Abdominal CT scan showing a possible liver lesion.
ImageCLEFmedical_Caption_2026_valid_112,Cervical region CT scan showing a suspicious mass in the right side of the neck.
ImageCLEFmedical_Caption_2026_valid_113,Aortic dissection
ImageCLEFmedical_Caption_2026_valid_114,"Brain scan showing the cerebellum, pons, and other brain structures."
ImageCLEFmedical_Caption_2026_valid_115,Brain MRI
ImageCLEFmedical_Caption_2026_valid_116,Brain MRI slice
ImageCLEFmedical_Caption_2026_valid_117,"Abdominal CT scan showing a large, heterogeneous mass in the central abdomen, likely representing a tumor. Arrows point to areas of suspected abnormal tissue."
ImageCLEFmedical_Caption_2026_valid_118,Abdominal X-ray showing bowel loops.
ImageCLEFmedical_Caption_2026_valid_119,"Ultrasound image of the uterus showing a full bladder, a cervical canal, and a fetal head."
ImageCLEFmedical_Caption_2026_valid_120,"Chest X-ray, likely a portable image, showing a frontal view of the chest. A tube is visible in the trachea."
ImageCLEFmedical_Caption_2026_valid_121,"Chest X-ray showing a large opacity in the left hemithorax, likely a mass. A line is visible in the left main bronchus."
ImageCLEFmedical_Caption_2026_valid_122,Chest X-ray showing the trachea and a feeding tube.
ImageCLEFmedical_Caption_2026_valid_123,CT scan of the chest showing bilateral pulmonary edema.
ImageCLEFmedical_Caption_2026_valid_124,"Chest X-ray showing the lungs, heart, and ribs. The heart appears enlarged."
ImageCLEFmedical_Caption_2026_valid_125,"Left ventricle, arrow indicates mitral valve."
ImageCLEFmedical_Caption_2026_valid_126,Abdominal CT scan showing a left kidney mass.
ImageCLEFmedical_Caption_2026_valid_127,Brain MRI scan.
ImageCLEFmedical_Caption_2026_valid_128,"Ultrasound image of a kidney, showing two renal cysts."
ImageCLEFmedical_Caption_2026_valid_129,Ascites
ImageCLEFmedical_Caption_2026_valid_130,"Ultrasound image showing a cystic lesion, likely a cyst."
ImageCLEFmedical_Caption_2026_valid_131,Ultrasound image showing a large cystic lesion.
ImageCLEFmedical_Caption_2026_valid_132,Multiloculated cystic lesion in the left kidney.
ImageCLEFmedical_Caption_2026_valid_133,"Ultrasound image showing a pelvic mass, possibly representing a complex cyst or collection of fluid."
ImageCLEFmedical_Caption_2026_valid_134,Cardiac CT image showing a cross-sectional view of the heart. Measurements of the aorta and left ventricle are labeled.
ImageCLEFmedical_Caption_2026_valid_135,Brain CT scan
ImageCLEFmedical_Caption_2026_valid_136,Brain CT scan.
ImageCLEFmedical_Caption_2026_valid_137,Aortic dissection.
ImageCLEFmedical_Caption_2026_valid_138,Aortic arch with a prominent left subclavian artery.
ImageCLEFmedical_Caption_2026_valid_139,"Ultrasound image of a leg, showing a vessel and surrounding tissues."
ImageCLEFmedical_Caption_2026_valid_140,"Abdominal CT scan showing a possible liver lesion, possibly a cyst, and a vertebral body."
ImageCLEFmedical_Caption_2026_valid_141,Right kidney with a hyperechoic lesion.
ImageCLEFmedical_Caption_2026_valid_142,"Abdominal CT scan showing cross-sectional views of the abdomen. The image displays the kidneys, liver, and other abdominal organs. The measurements of area and perimeter are provided for each organ."
ImageCLEFmedical_Caption_2026_valid_143,Abdominal CT scan showing a probable intra-abdominal fluid collection.
ImageCLEFmedical_Caption_2026_valid_144,Aortic dissection.
ImageCLEFmedical_Caption_2026_valid_145,Intravenous urography showing a right ureteral stent and a possible ureteral stone.
ImageCLEFmedical_Caption_2026_valid_146,Heart and lungs
ImageCLEFmedical_Caption_2026_valid_147,Right orbital wall fracture.
ImageCLEFmedical_Caption_2026_valid_148,Abnormal vessel.
ImageCLEFmedical_Caption_2026_valid_149,Chest X-ray
ImageCLEFmedical_Caption_2026_valid_150,Cross-sectional image of the chest showing lung and organ structures.
ImageCLEFmedical_Caption_2026_valid_151,Brain MRI showing a possible brain tumor.
ImageCLEFmedical_Caption_2026_valid_152,Left weight bearing X-ray of the foot and ankle with a visible implant.
ImageCLEFmedical_Caption_2026_valid_153,A chest X-ray showing a circular-shaped object within the trachea.
ImageCLEFmedical_Caption_2026_valid_154,Standing left X-ray of the lower leg and foot.
ImageCLEFmedical_Caption_2026_valid_155,"Computed tomography scan of the skull, showing the bony structure of the face. A possible fracture is indicated by the arrow."
ImageCLEFmedical_Caption_2026_valid_156,X-ray of the chest.
ImageCLEFmedical_Caption_2026_valid_157,"axial view of the chest showing the heart, lungs, and other internal organs."
ImageCLEFmedical_Caption_2026_valid_158,"Cross-sectional view of the torso, showing internal organs and structures."
ImageCLEFmedical_Caption_2026_valid_159,Lung nodule in the left lung.
ImageCLEFmedical_Caption_2026_valid_160,There is a possible mass in the left gluteal region.
ImageCLEFmedical_Caption_2026_valid_161,CT scan of the chest showing a possible mass in the right lung.
ImageCLEFmedical_Caption_2026_valid_162,"Standing X-ray of lower limbs, showing the femur and tibia."
ImageCLEFmedical_Caption_2026_valid_163,"Anteroposterior foot X-ray showing the bones of the foot, including the ankle, midfoot, and metatarsals. The image shows a right foot."
ImageCLEFmedical_Caption_2026_valid_164,X-ray of the foot and ankle.
ImageCLEFmedical_Caption_2026_valid_165,CT scan of the chest showing bilateral pulmonary nodules.
ImageCLEFmedical_Caption_2026_valid_166,Chest CT showing the pulmonary arteries.
ImageCLEFmedical_Caption_2026_valid_167,"Ultrasound image of the fetus, showing a possible mass in the lower abdomen."
ImageCLEFmedical_Caption_2026_valid_168,Anteroposterior view of the foot showing a possible calcaneus fracture (arrows).
ImageCLEFmedical_Caption_2026_valid_169,"Abdominal CT scan showing a likely intra-abdominal mass or fluid collection, potentially obstructing the bowel."
ImageCLEFmedical_Caption_2026_valid_170,Abdominal CT scan showing a mass in the upper abdomen.
ImageCLEFmedical_Caption_2026_valid_171,"Abdominal CT scan showing a large cystic lesion in the left upper quadrant, likely representing a pseudocyst or other fluid-filled collection."
ImageCLEFmedical_Caption_2026_valid_172,CT image of the chest showing a transverse view of the heart and surrounding structures. Measurements of the heart and aorta are indicated.
ImageCLEFmedical_Caption_2026_valid_173,Chest X-ray
ImageCLEFmedical_Caption_2026_valid_174,CT scan of the chest showing the lungs and heart.
ImageCLEFmedical_Caption_2026_valid_175,Axial CT image of the chest showing the heart in the center and the lungs on either side. There is a measurement of 9.12 mm.
ImageCLEFmedical_Caption_2026_valid_176,Cardiomegaly with a possible mass in the right lung.
ImageCLEFmedical_Caption_2026_valid_177,Ultrasound image of the uterus.
ImageCLEFmedical_Caption_2026_valid_178,"Ultrasound image of the prostate, showing a hypoechoic lesion within the gland."
ImageCLEFmedical_Caption_2026_valid_179,"Ultrasound image of the abdominal aorta, showing a possible aneurysm."
ImageCLEFmedical_Caption_2026_valid_180,"Ultrasound image of the female pelvis, showing a prominent mass (likely a cyst or tumor) in the uterus, with visible blood flow."
ImageCLEFmedical_Caption_2026_valid_181,"Panoramic dental radiograph showing teeth, mandible, and skull."
ImageCLEFmedical_Caption_2026_valid_182,"Dental X-ray of a patient's mouth, showing teeth."
ImageCLEFmedical_Caption_2026_valid_183,"Dental X-ray showing teeth, gums, and bone structure of the upper jaw."
ImageCLEFmedical_Caption_2026_valid_184,"Panoramic dental radiograph showing teeth, bone, and possibly a dental implant."
ImageCLEFmedical_Caption_2026_valid_185,Dental X-ray showing teeth.
ImageCLEFmedical_Caption_2026_valid_186,"Panoramic view of the head, showing the skull, mandible, and teeth. The image displays the upper and lower jaws, with teeth visible."
ImageCLEFmedical_Caption_2026_valid_187,"Panoramic dental radiograph showing the mandible, maxilla, teeth, and related structures."
ImageCLEFmedical_Caption_2026_valid_188,Dental X-ray showing teeth.
ImageCLEFmedical_Caption_2026_valid_189,Mammogram of the breast.
ImageCLEFmedical_Caption_2026_valid_190,"X-ray of a dog's left hind leg, showing a cast and pins."
ImageCLEFmedical_Caption_2026_valid_191,"Ultrasound image of the forearm. There is a hyperechoic structure identified at the proximal radius, which could represent a cyst or ganglion cyst."
ImageCLEFmedical_Caption_2026_valid_192,X-ray of a child's lower limbs.
ImageCLEFmedical_Caption_2026_valid_193,"The image shows a cross-sectional view of a head CT scan. A large mass is visible in the right nasal cavity (red arrow), and there appears to be a lesion in the left maxillary sinus (blue arrow)."
ImageCLEFmedical_Caption_2026_valid_194,"Abdominal mass, likely a tumor."
ImageCLEFmedical_Caption_2026_valid_195,Anterior shoulder view of an axial MRI showing a possible soft tissue mass or edema near the glenohumeral joint.
ImageCLEFmedical_Caption_2026_valid_196,"Axial view of the left shoulder region, showing a mass within the axillary artery."
ImageCLEFmedical_Caption_2026_valid_197,MRI showing a possible fracture in the humerus.
ImageCLEFmedical_Caption_2026_valid_198,"Traumatic brain injury, right parietal lobe."
ImageCLEFmedical_Caption_2026_valid_199,"Uterus Sag, US Pelvis Non-OB Complete, 1 L 3.19 cm, 2 L 2.34 cm."
ImageCLEFmedical_Caption_2026_valid_200,Fracture of the mandible
ImageCLEFmedical_Caption_2026_valid_201,"Cross-sectional view of the chest, showing the lungs, heart, and major blood vessels."
ImageCLEFmedical_Caption_2026_valid_202,Cross-sectional view of the lungs.
ImageCLEFmedical_Caption_2026_valid_203,Right-sided pneumothorax with a collapsed lung.
ImageCLEFmedical_Caption_2026_valid_204,"Large pleural effusion, likely a hemothorax."
ImageCLEFmedical_Caption_2026_valid_205,"Image showing the distal leg of a rodent, with the femur, tibia, and tarsometatarsal bones (T1, T2, T3) visible. Each digit is labeled with its corresponding metatarsal number."
ImageCLEFmedical_Caption_2026_valid_206,Brain CT scan showing a possible lesion/anomaly in the right hemisphere.
ImageCLEFmedical_Caption_2026_valid_207,"Left breast mass, right breast mass"
ImageCLEFmedical_Caption_2026_valid_208,Mass on the left lung apex.
ImageCLEFmedical_Caption_2026_valid_209,"Large mass in the superior mediastinum, potentially a mass."
ImageCLEFmedical_Caption_2026_valid_210,Right breast mass
ImageCLEFmedical_Caption_2026_valid_211,"A cross-sectional axial view of a human body, showing the brain, chest, and abdomen. The organs are visible, with some areas having enhanced blood flow, possibly indicating inflammation or other pathology."
ImageCLEFmedical_Caption_2026_valid_212,CT scan of the chest showing a nodule in the lung.
ImageCLEFmedical_Caption_2026_valid_213,Brain MRI showing the lateral ventricles.
ImageCLEFmedical_Caption_2026_valid_214,CT scan showing a possible hematoma in the superior mediastinum.
ImageCLEFmedical_Caption_2026_valid_215,CT scan showing a possible pneumothorax in the right lung.
ImageCLEFmedical_Caption_2026_valid_216,"X-ray of the shoulder with a prosthesis, screws, and a possible fracture in the scapula."
ImageCLEFmedical_Caption_2026_valid_217,"X-ray image of a shoulder with a shoulder replacement, the screw is visible."
ImageCLEFmedical_Caption_2026_valid_218,Brain scan showing a large area of increased density in the right hemisphere.
ImageCLEFmedical_Caption_2026_valid_219,"Abnormal, hyperdense masses in the kidneys."
ImageCLEFmedical_Caption_2026_valid_220,Abdominal X-ray showing bowel loops.
ImageCLEFmedical_Caption_2026_valid_221,"Urinary retention, likely due to a urethral obstruction."
ImageCLEFmedical_Caption_2026_valid_222,"Abdominal mass, likely cystic, in the pelvis."
ImageCLEFmedical_Caption_2026_valid_223,"X-ray of the chest showing large bilateral breast masses, likely representing breast cancer. A central line is visible in the chest, likely a port."
ImageCLEFmedical_Caption_2026_valid_224,"Large cystic lesion in the upper abdomen, likely a pancreatic pseudocyst."
ImageCLEFmedical_Caption_2026_valid_225,Large cystic lesion in the upper abdomen.
ImageCLEFmedical_Caption_2026_valid_226,"Ultrasound image of a large cystic mass, likely a large ovarian cyst."
ImageCLEFmedical_Caption_2026_valid_227,image of a transthoracic echocardiogram (tte) showing a large left atrial thrombus.
ImageCLEFmedical_Caption_2026_valid_228,Chest X-ray
ImageCLEFmedical_Caption_2026_valid_229,Chest X-ray showing the heart and lungs.
ImageCLEFmedical_Caption_2026_valid_230,"Cardiac silhouette, likely showing a large left ventricle."
ImageCLEFmedical_Caption_2026_valid_231,"Ultrasound image of the uterus, showing a possible intrauterine mass."
ImageCLEFmedical_Caption_2026_valid_232,Maxillary sinus opacification on the left side.
ImageCLEFmedical_Caption_2026_valid_233,Possible presence of a foreign object in the nasal cavity.
ImageCLEFmedical_Caption_2026_valid_234,Anterior segment optical coherence tomography (OCT) image of the eye.
ImageCLEFmedical_Caption_2026_valid_235,"Abdominal CT scan showing a well-defined, round, white mass in the pelvis, likely a cyst."
ImageCLEFmedical_Caption_2026_valid_236,Abnormal mass in the pelvic cavity.
ImageCLEFmedical_Caption_2026_valid_237,Left retroaortal aortic aneurysm
ImageCLEFmedical_Caption_2026_valid_238,"CT image of the thoracic aorta, showing a possible aneurysm."
ImageCLEFmedical_Caption_2026_valid_239,"Abdominal mass, possible tumor"
ImageCLEFmedical_Caption_2026_valid_240,"Axial CT image of the chest showing the heart, aorta, lungs, and spine. Arrows point to suspected vertebral fractures."
ImageCLEFmedical_Caption_2026_valid_241,Chest X-ray showing a suspicious mass in the right lung.
ImageCLEFmedical_Caption_2026_valid_242,"Coronary artery, cardiac silhouette"
ImageCLEFmedical_Caption_2026_valid_243,Right knee X-ray.
ImageCLEFmedical_Caption_2026_valid_244,Dental X-ray of teeth
ImageCLEFmedical_Caption_2026_valid_245,Ultrasound image of the lower abdomen showing a hypoechoic mass.
ImageCLEFmedical_Caption_2026_valid_246,Ultrasound image of a cross-sectional view of the abdomen.
ImageCLEFmedical_Caption_2026_valid_247,Multiple hypodense lesions are seen within the liver.
ImageCLEFmedical_Caption_2026_valid_248,"Cross-sectional CT image of the chest, showing the lungs and major blood vessels."
ImageCLEFmedical_Caption_2026_valid_249,Thoracic X-ray showing a patient with multiple lines and tubes connected to the body.
ImageCLEFmedical_Caption_2026_valid_250,Chest X-ray showing multiple lines and tubes.
ImageCLEFmedical_Caption_2026_valid_251,"Chest X-ray with a patient's face visible on the left. The image shows the heart, lungs, and other structures within the chest. There are lines and tubes present, likely indicating medical devices or lines."
ImageCLEFmedical_Caption_2026_valid_252,Thorax face X-ray showing lung abnormalities.
ImageCLEFmedical_Caption_2026_valid_253,"Chest X-ray showing central lines, 17 Fr cannula and 21 Fr cannula."
ImageCLEFmedical_Caption_2026_valid_254,Dental X-ray of upper incisors.
ImageCLEFmedical_Caption_2026_valid_255,"Intraoral radiograph of a tooth, likely a tooth with a filling."
ImageCLEFmedical_Caption_2026_valid_256,Radiograph of a tooth with a dark lesion.
ImageCLEFmedical_Caption_2026_valid_257,Radiograph of a tooth with a dark area in the center.
ImageCLEFmedical_Caption_2026_valid_258,Intraoral radiograph of teeth.
ImageCLEFmedical_Caption_2026_valid_259,Abdominal X-ray showing surgical fixation of the pelvis with multiple pins and rods.
ImageCLEFmedical_Caption_2026_valid_260,"CT image of the pelvis showing a large fluid collection in the pelvis, likely a hematoma. There are also surgical screws and hardware visible, suggesting prior surgical intervention."
ImageCLEFmedical_Caption_2026_valid_261,X-ray of a pelvis with multiple metal rods and screws visible.
ImageCLEFmedical_Caption_2026_valid_262,Chest X-ray with endotracheal tube.
ImageCLEFmedical_Caption_2026_valid_263,Abdominal CT scan showing organs and vessels.
ImageCLEFmedical_Caption_2026_valid_264,"Chest CT scan showing the lungs, heart, and surrounding structures."
ImageCLEFmedical_Caption_2026_valid_265,A cross-sectional CT scan of the chest shows a nodule in the left main bronchus.
ImageCLEFmedical_Caption_2026_valid_266,Abdominal CT image showing a possible liver lesion.
ImageCLEFmedical_Caption_2026_valid_267,Mediastinal mass
ImageCLEFmedical_Caption_2026_valid_268,Tomographic image of the face showing a possible mass in the maxillary sinuses.
ImageCLEFmedical_Caption_2026_valid_269,A CT scan image of the trachea.
ImageCLEFmedical_Caption_2026_valid_270,"CT scan of the chest, showing the heart and lungs."
ImageCLEFmedical_Caption_2026_valid_271,Abdominal CT scan showing a possible biliary stent in the liver.
ImageCLEFmedical_Caption_2026_valid_272,Abdominal CT scan showing liver lesions.
ImageCLEFmedical_Caption_2026_valid_273,"Large cystic mass in the pelvis, likely on the right side, with associated fluid collections."
ImageCLEFmedical_Caption_2026_valid_274,Abdominal MRI image showing the aorta (blue) and inferior vena cava (red).
ImageCLEFmedical_Caption_2026_valid_275,Abdominal CT scan showing a mass in the pancreas (yellow arrow) and a suspicious lesion in the spleen (green arrow). The aorta (blue arrow) and other abdominal structures are also visible.
ImageCLEFmedical_Caption_2026_valid_276,Tooth with possible lesion.
ImageCLEFmedical_Caption_2026_valid_277,Brain CT scan showing a hemorrhage in the left thalamus and a possible hemorrhage in the left pons.
ImageCLEFmedical_Caption_2026_valid_278,Left anterior descending (LAD) coronary artery
