"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_121","Posteroanterior chest X-ray shows a large, well-defined, right-sided pleural effusion with associated mediastinal shift. The arrow indicates the location of the effusion."
"ImageCLEFmedical_Caption_2026_valid_122","Posteroanterior chest radiograph showing a large, well-defined, non-contrast-enhancing mass in the mediastinum, with arrows indicating the lesion's location."
"ImageCLEFmedical_Caption_2026_valid_123","CT scan showing bilateral lung consolidation with central air bronchograms and mediastinal shift."
"ImageCLEFmedical_Caption_2026_valid_124","AP chest X-ray showing cardiomegaly and bilateral infiltrates consistent with pneumonia."
"ImageCLEFmedical_Caption_2026_valid_125","Echocardiogram showing a large, mobile mass within the left ventricle, indicated by the arrow."
"ImageCLEFmedical_Caption_2026_valid_126","CT scan showing a renal mass with central necrosis and peripheral enhancement, consistent with renal cell carcinoma."
"ImageCLEFmedical_Caption_2026_valid_127","Brain MRI showing symmetrical hyperintense signal in the cerebral hemispheres, consistent with diffuse encephalopathy."
"ImageCLEFmedical_Caption_2026_valid_128","Transabdominal ultrasound image of a fetal heart with clear visualization of the cardiac chambers and a measurement of 1.29 cm."
"ImageCLEFmedical_Caption_2026_valid_129","Transvaginal ultrasound showing a single, well-defined, hypoechoic structure within the uterine cavity."
"ImageCLEFmedical_Caption_2026_valid_130","Transvaginal ultrasound image showing a single, well-defined, hypoechoic ovarian lesion with a central dark area, suggestive of a cystic structure."
"ImageCLEFmedical_Caption_2026_valid_131","Transvaginal ultrasound image of a developing fetus in the second trimester, showing a well-defined gestational sac with a visible yolk sac and early fetal heart activity."
"ImageCLEFmedical_Caption_2026_valid_132","Transvaginal ultrasound image showing a gestational sac with visible yolk sac and fetal pole."
"ImageCLEFmedical_Caption_2026_valid_133","Transabdominal ultrasound showing a large, complex ovarian mass with internal septations and fluid-filled cystic components."
"ImageCLEFmedical_Caption_2026_valid_134","CT angiogram of the thoracic aorta showing a 2.62 cm aneurysm at the level of the left subclavian artery and a 4.00 cm aneurysm at the level of the descending thoracic aorta."
"ImageCLEFmedical_Caption_2026_valid_135","Normal brain CT scan showing symmetrical cerebral hemispheres with preserved ventricular system and no evidence of mass, hemorrhage, or edema."
"ImageCLEFmedical_Caption_2026_valid_136","Non-contrast CT head showing diffuse cerebral edema with midline shift and ventricular dilatation."
"ImageCLEFmedical_Caption_2026_valid_137","Echocardiogram showing mitral valve regurgitation with color Doppler flow pattern."
"ImageCLEFmedical_Caption_2026_valid_138","Echocardiogram showing a large, well-circumscribed mass in the left atrium (L), with the right atrium (R) and left ventricle (V) also visible."
"ImageCLEFmedical_Caption_2026_valid_139","Color Doppler ultrasound of the thyroid gland showing normal blood flow patterns."
"ImageCLEFmedical_Caption_2026_valid_140","CT scan showing a large liver lesion with a central necrotic area and a well-defined, enhancing rim, consistent with a hepatocellular carcinoma."
"ImageCLEFmedical_Caption_2026_valid_141","Transabdominal ultrasound of the right kidney (RT KID TRANS SUP) showing a hypoechoic mass with posterior enhancement."
"ImageCLEFmedical_Caption_2026_valid_142","CT scan with segmented abdominal structures and their respective area and perimeter measurements."
"ImageCLEFmedical_Caption_2026_valid_143","CT scan showing a large, centrally located abdominal aortic aneurysm (red arrow) with a diameter exceeding 5 cm, indicating significant risk for rupture."
"ImageCLEFmedical_Caption_2026_valid_144","CT angiogram showing atherosclerotic plaque in the descending thoracic aorta."
"ImageCLEFmedical_Caption_2026_valid_145","Intraosseous fracture with visible displacement and associated soft tissue swelling."
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac MRI revealing a large intracardiac mass in the left ventricle."
"ImageCLEFmedical_Caption_2026_valid_147","CT scan showing a focal area of hyperdensity within the right frontal lobe, consistent with a cerebral hemorrhage."
"ImageCLEFmedical_Caption_2026_valid_148","CT scan showing a large right-sided pleural effusion with a small amount of fluid in the left hemithorax."
"ImageCLEFmedical_Caption_2026_valid_149","Posteroanterior chest X-ray showing a well-defined, lobulated, and calcified mass in the right upper lobe, consistent with a lung tumor."
"ImageCLEFmedical_Caption_2026_valid_150","PET/CT scan showing increased radiotracer uptake in the adrenal glands, consistent with adrenal adenoma or hyperfunctioning adrenal lesion."
"ImageCLEFmedical_Caption_2026_valid_151","MRI showing a large lesion in the brainstem region, outlined in red."
"ImageCLEFmedical_Caption_2026_valid_152","Weight-bearing lateral radiograph of the left foot showing a tibial and fibular fracture with a plate and screw fixation device."
"ImageCLEFmedical_Caption_2026_valid_153","Posterior superior iliac spine (PSIS) and sacroiliac joint radiograph showing a well-defined, radiopaque foreign body within the pelvic region."
"ImageCLEFmedical_Caption_2026_valid_154","Standing left ankle and foot X-ray revealing no acute fractures or dislocations; subtle joint space narrowing and osteoarthritic changes noted."
"ImageCLEFmedical_Caption_2026_valid_155","CT scan showing a linear bone defect (arrow) at the base of the skull."
"ImageCLEFmedical_Caption_2026_valid_156","Whole-body PET scan showing high metabolic activity in the thoracic and lumbar regions."
"ImageCLEFmedical_Caption_2026_valid_157","PET-CT scan revealing multiple metastatic lesions in the thoracic and abdominal regions."
"ImageCLEFmedical_Caption_2026_valid_158","Whole-body PET/CT scan showing increased radiotracer uptake in the right lower extremity, suggesting a possible malignancy or infection."
"ImageCLEFmedical_Caption_2026_valid_159","CT scan showing a pulmonary nodule in the right upper lobe."
"ImageCLEFmedical_Caption_2026_valid_160","MRI of the pelvis showing a large, well-defined, heterogeneous mass in the right posterior pelvic region, with a central area of low signal intensity."
"ImageCLEFmedical_Caption_2026_valid_161","CT scan showing a small, well-defined pulmonary nodule in the right lower lobe, marked by a red arrow."
"ImageCLEFmedical_Caption_2026_valid_162","Standing radiograph of the lower limbs showing a significant leg length discrepancy with the green line indicating the affected leg and the red line indicating the unaffected leg."
"ImageCLEFmedical_Caption_2026_valid_163","Radiograph of the right foot showing a large, well-defined, radiopaque mass in the calcaneus region."
"ImageCLEFmedical_Caption_2026_valid_164","Radiograph of the foot showing a well-defined, lytic lesion in the proximal metatarsal region, consistent with a benign osteochondroma. The lesion is located in the midfoot, with no evidence of cortical erosion or adjacent bone destruction. The surrounding bone architecture remains intact, and no signs of acute fracture or significant soft tissue swelling are present."
"ImageCLEFmedical_Caption_2026_valid_165","CT scan showing multiple pulmonary nodules, indicated by red arrows, within the lung fields."
"ImageCLEFmedical_Caption_2026_valid_166","CT scan of the thorax showing aortic diameter measurements: 40.84 mm and 43.45 mm."
"ImageCLEFmedical_Caption_2026_valid_167","Fetal ultrasound image showing a large, well-defined, fluid-filled cystic lesion (arrow) in the fetal abdomen."
"ImageCLEFmedical_Caption_2026_valid_168","CT scan showing multiple bone fractures in the foot."
"ImageCLEFmedical_Caption_2026_valid_169","CT scan shows a large mass in the upper abdomen, with arrow indicating the lesion."
"ImageCLEFmedical_Caption_2026_valid_170","CT scan showing a large, heterogeneous hepatic lesion with central necrosis and peripheral enhancement, consistent with hepatocellular carcinoma."
"ImageCLEFmedical_Caption_2026_valid_171","CT scan showing a large, well-circumscribed, hypodense lesion in the right upper quadrant with associated peritoneal fluid and a small air-fluid level."
"ImageCLEFmedical_Caption_2026_valid_172","CT scan showing a 3.87 cm and 3.37 cm mass in the mediastinum, likely a thymic tumor."
"ImageCLEFmedical_Caption_2026_valid_173","Chest X-ray showing bilateral infiltrates and cardiomegaly."
"ImageCLEFmedical_Caption_2026_valid_174","Chest CT scan showing bilateral pulmonary nodules and mediastinal lymphadenopathy."
"ImageCLEFmedical_Caption_2026_valid_175","CT scan axial view showing a 9.12 mm pericardial effusion."
"ImageCLEFmedical_Caption_2026_valid_176","CT scan showing a large, well-circumscribed mass in the left upper lobe of the lung, with associated mediastinal shift and compression of the cardiac silhouette."
"ImageCLEFmedical_Caption_2026_valid_177","Transvaginal ultrasound showing a complex, heterogeneous ovarian mass with internal cystic and solid components."
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasound image showing a 7 mm diameter lesion with heterogeneous echotexture and irregular margins, consistent with a suspicious mass."
"ImageCLEFmedical_Caption_2026_valid_179","Transvaginal ultrasound image showing a heterogeneous, hypoechoic mass with irregular borders and central echogenic foci."
"ImageCLEFmedical_Caption_2026_valid_180","Transvaginal ultrasound showing a complex ovarian mass with multiple internal structures, including a prominent yellowish lesion (D2) and a smaller structure (D1), with measurements indicated."
"ImageCLEFmedical_Caption_2026_valid_181","Panoramic radiograph with orthodontic braces and dental restorations."
"ImageCLEFmedical_Caption_2026_valid_182","Panoramic radiograph showing a radiopaque mass in the maxillary region, likely a calcified lesion or foreign body."
"ImageCLEFmedical_Caption_2026_valid_183","Panoramic radiograph showing two dental implants in the mandibular arch."
"ImageCLEFmedical_Caption_2026_valid_184","Panoramic radiograph showing two dental implants with a single crown in the maxillary arch."
"ImageCLEFmedical_Caption_2026_valid_185","Panoramic radiograph showing radiopaque lesions at sites indicated by arrows: 1, 2, 3, 4, and 5."
"ImageCLEFmedical_Caption_2026_valid_186","Lateral radiograph showing the following landmarks: 1. The foramen magnum; 2. The upper cervical spine; 3. The mandible; 4. The maxillary sinus; 5. The condylar process; 6. The dental implant; 7. The alveolar ridge; 8. The buccal mucosa."
"ImageCLEFmedical_Caption_2026_valid_187","Lateral cephalogram showing normal skull base and facial growth pattern with arrows indicating key anatomical landmarks: 1. Foramen magnum, 2. Mandibular body, 3. Mandibular ramus, 4. Incisal edge, 5. Canine, 6. Molar."
"ImageCLEFmedical_Caption_2026_valid_188","Panoramic radiograph with arrows indicating: 1. Maxillary first molar; 2. Mandibular first molar; 3. Mandibular second molar; 4. Maxillary first premolar; 5. Maxillary second premolar; 6. Mandibular first premolar; 7. Mandibular second premolar."
"ImageCLEFmedical_Caption_2026_valid_189","Mammographic view of the right breast showing a well-circumscribed, circumscribed, and non-mass-like lesion in the lower outer quadrant."
"ImageCLEFmedical_Caption_2026_valid_190","Postoperative radiograph showing a long bone with an external fixator applied, including multiple pins and a complex frame for stabilization."
"ImageCLEFmedical_Caption_2026_valid_191","Ultrasound image showing a hypoechoic mass with irregular borders and posterior shadowing (yellow asterisk), consistent with a thyroid nodule."
"ImageCLEFmedical_Caption_2026_valid_192","Radiograph showing bilateral knee joint effusion and mild osteoarthritis changes in both knees."
"ImageCLEFmedical_Caption_2026_valid_193","CT scan of the head and neck showing a large, well-defined, contrast-enhancing lesion in the oropharynx, with a red arrow pointing to the lesion and a blue arrow indicating its relationship to the adjacent structures."
"ImageCLEFmedical_Caption_2026_valid_194","T1-weighted MRI showing a large, well-defined, hyperintense mass in the right hepatic lobe with central necrosis and peripheral enhancement, consistent with a hepatocellular carcinoma."
"ImageCLEFmedical_Caption_2026_valid_195","MRI of the knee showing a focal lesion in the posterior aspect of the medial femoral condyle, consistent with a benign cystic lesion."
"ImageCLEFmedical_Caption_2026_valid_196","MRI showing a large, well-defined, hyperintense lesion in the right upper quadrant with a central necrotic area and surrounding edema."
"ImageCLEFmedical_Caption_2026_valid_197","MRI of the shoulder demonstrating a large, well-defined, lobulated mass within the glenohumeral joint, consistent with a giant cell tumor of the joint."
"ImageCLEFmedical_Caption_2026_valid_198","CT head showing a small, hyperdense lesion in the right parietal lobe with mean HU: 44.19."
"ImageCLEFmedical_Caption_2026_valid_199","Transvaginal ultrasound showing a 3.19 cm uterine mass in sagittal view."
