"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_92","Axial CT scan showing small bowel obstruction"
"ImageCLEFmedical_Caption_2026_valid_93","Radiograph of left foot showing extensive soft tissue swelling and erosion"
"ImageCLEFmedical_Caption_2026_valid_94","Axial cut of MRI scan of left femur"
"ImageCLEFmedical_Caption_2026_valid_95","MRI of lumbar spine demonstrating diffuse osseous metastasis"
"ImageCLEFmedical_Caption_2026_valid_96","Contrast enhanced computed tomography demonstrating thrombosis of left iliac vein."
"ImageCLEFmedical_Caption_2026_valid_97","Computed tomography scan of abdomen demonstrating a cystic lesion in the abdominal wall (arrow)."
"ImageCLEFmedical_Caption_2026_valid_98","Computed tomography scan showing a tumor located in the left ilium."
"ImageCLEFmedical_Caption_2026_valid_99","CT scan showing bowel herniation."
"ImageCLEFmedical_Caption_2026_valid_100","Transesophageal echocardiogram showing a thrombus in the aortic arch"
"ImageCLEFmedical_Caption_2026_valid_101","Computed tomography scan of abdomen showing a thrombus in the superior mesenteric vein"
"ImageCLEFmedical_Caption_2026_valid_102","Chest CT scan showing ground glass opacities"
"ImageCLEFmedical_Caption_2026_valid_103","CT scan showing cystic lesion"
"ImageCLEFmedical_Caption_2026_valid_104","Chest X-ray showing bilateral hilar opacities (red arrows) and pleural effusion (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_105","Chest X Ray Showing Marked Right Heart Border"
"ImageCLEFmedical_Caption_2026_valid_106","CT scan revealing a 1.3cm obstructing gallstone obstructing the small bowel"
"ImageCLEFmedical_Caption_2026_valid_107","Axial section of CT-scan showing tumor and surrounding structures"
"ImageCLEFmedical_Caption_2026_valid_108","FDG-PET scan showing hypermetabolic lesion in the left inguinal region"
"ImageCLEFmedical_Caption_2026_valid_109","PET/CT scan showing a hypermetabolic focus in the left iliac bone"
"ImageCLEFmedical_Caption_2026_valid_110","PET scan of chest showing hypermetabolic activity in the left upper lobe"
"ImageCLEFmedical_Caption_2026_valid_111","Abdominal computer tomography scan showing liver metastases"
"ImageCLEFmedical_Caption_2026_valid_112","Contrast-enhanced axial CT scan of neck revealing abscess formation in right hypopharynx (arrow)."
"ImageCLEFmedical_Caption_2026_valid_113","Axial computed tomography image showing the aorta (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_114","MRI Brain."
"ImageCLEFmedical_Caption_2026_valid_115","Axial T1 post gadolinium MRI image showing enhancement within the cerebellum"
"ImageCLEFmedical_Caption_2026_valid_116","Follow-up brain MRI demonstrating resolution of leptomeningeal enhancement"
"ImageCLEFmedical_Caption_2026_valid_117","MRI image of abdominal mass."
"ImageCLEFmedical_Caption_2026_valid_118","Contrast radiogram showing a dilated ureter with a stone"
"ImageCLEFmedical_Caption_2026_valid_119","Transabdominal ultrasound image of the fetal head"
"ImageCLEFmedical_Caption_2026_valid_120","Chest Xray showing tracheal stent (white arrows)."
"ImageCLEFmedical_Caption_2026_valid_121","Chest X-ray showing air bubbles within the left ventricle (solid arrow), pulmonary vasculature (dashed arrows)"
"ImageCLEFmedical_Caption_2026_valid_122","Chest X-ray showing bilateral pneumothorax"
"ImageCLEFmedical_Caption_2026_valid_123","CT angiography showing pulmonary embolisms"
"ImageCLEFmedical_Caption_2026_valid_124","Chest X-ray showing left sided pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_125","Transesophageal echocardiogram demonstrating thrombus (arrow). LV, left ventricle"
"ImageCLEFmedical_Caption_2026_valid_126","Transverse section of abdominal CT demonstrating a renal cyst (arrow)"
"ImageCLEFmedical_Caption_2026_valid_127","Magnetic resonance image of brain"
"ImageCLEFmedical_Caption_2026_valid_128","Ultrasound showing a cystic lesion measuring 1.29 cm"
"ImageCLEFmedical_Caption_2026_valid_129","Abdominal ultrasound"
"ImageCLEFmedical_Caption_2026_valid_130","Transabdominal ultrasound image showing a hypervascular lesion in the left kidney"
"ImageCLEFmedical_Caption_2026_valid_131","Ultrasound image of renal cyst"
"ImageCLEFmedical_Caption_2026_valid_132","Abdominal ultrasound showing dilated and hyperechoic collecting system"
"ImageCLEFmedical_Caption_2026_valid_133","Abdominal ultrasound demonstrating a cystic mass."
"ImageCLEFmedical_Caption_2026_valid_134","Computed tomography angiography showing intraluminal thrombus"
"ImageCLEFmedical_Caption_2026_valid_135","Axial CT scan demonstrating multiple hypodense lesions within the brain parenchyma"
"ImageCLEFmedical_Caption_2026_valid_136","Brain CT demonstrating hyperdensity within the cerebral sulcus"
"ImageCLEFmedical_Caption_2026_valid_137","Echocardiogram showing large thrombus burden within the left ventricular cavity."
"ImageCLEFmedical_Caption_2026_valid_138","Tracheoesophageal fistula."
"ImageCLEFmedical_Caption_2026_valid_139","Colour Doppler ultrasound image showing flow reversal in a patient suffering from venous embolism"
"ImageCLEFmedical_Caption_2026_valid_140","Axial CT scan demonstrating a large hematoma abutting the posterior inferior segment of the right lobe of liver (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_141","Abdominal ultrasound showing a hypoechoic lesion in the right kidney"
"ImageCLEFmedical_Caption_2026_valid_142","Computed tomography scan of the abdomen showing a cystic lesion in the upper abdomen"
"ImageCLEFmedical_Caption_2026_valid_143","CT aortogram revealing hepatic artery aneurysm (arrow)"
"ImageCLEFmedical_Caption_2026_valid_144","Cardiac CT scan showing the dissection flap (white arrowheads) in the proximal ascending aorta"
"ImageCLEFmedical_Caption_2026_valid_145","Contrast-enhanced CT showing the bladder diverticulum (arrowheads) and urethral obstruction"
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac MRI, axial view"
"ImageCLEFmedical_Caption_2026_valid_147","Axial plane of computed tomography (CT) scan. Note tumor extension toward right maxillary sinus (arrow)."
"ImageCLEFmedical_Caption_2026_valid_148","Cardiac contrast CT showing thrombus in main pulmonary artery"
"ImageCLEFmedical_Caption_2026_valid_149","Thoracic X-ray"
"ImageCLEFmedical_Caption_2026_valid_150","PET scan of the chest, showing hypermetabolic lesion"
"ImageCLEFmedical_Caption_2026_valid_151","MRI Brain T1 with contrast showing enlarged Virchow-Robin space and intracranial hemorrhage"
"ImageCLEFmedical_Caption_2026_valid_152","Left ankle radiograph demonstrating arthroscopic interference screw fixation."
"ImageCLEFmedical_Caption_2026_valid_153","Anterior-posterior radiograph of the distal radius"
"ImageCLEFmedical_Caption_2026_valid_154","Left ankle radiograph."
"ImageCLEFmedical_Caption_2026_valid_155","Axial view of CT scan showing diffuse bony erosion on right side of skull."
"ImageCLEFmedical_Caption_2026_valid_156","Whole body PET/CT scan"
"ImageCLEFmedical_Caption_2026_valid_157","Whole body PET showing hypermetabolic activity in the left lobe of the thyroid."
"ImageCLEFmedical_Caption_2026_valid_158","PET scan demonstrating hypermetabolic activity in left upper limb"
"ImageCLEFmedical_Caption_2026_valid_159","Mediastinal lymphadenopathy"
"ImageCLEFmedical_Caption_2026_valid_160","MRI image of the pelvis showing left iliac abscess"
"ImageCLEFmedical_Caption_2026_valid_161","Axial CT image of lung demonstrating pulmonary emboli"
"ImageCLEFmedical_Caption_2026_valid_162","Radiograph of the patient's pelvis showing left femoral neck fracture"
"ImageCLEFmedical_Caption_2026_valid_163","Anterior-posterior radiograph of the foot"
"ImageCLEFmedical_Caption_2026_valid_164","A plain radiograph of the foot showing an osteolytic lesion."
"ImageCLEFmedical_Caption_2026_valid_165","Axial CT scan showing bilateral pulmonary embolisms (white arrows)"
"ImageCLEFmedical_Caption_2026_valid_166","Computed tomography angiography (CTA) of the chest demonstrating a pseudoaneurysm of the aortic arch, measuring 41mm x 43mm."
"ImageCLEFmedical_Caption_2026_valid_167","Ultrasound showing a hypoechoic mass (red arrow) and an enlarged left kidney (green arrow)"
"ImageCLEFmedical_Caption_2026_valid_168","Pre-operative X-ray image of the foot. The image depicts the synostosis of the talocalcaneal articulation and deformity of the hindfoot and forefoot."
"ImageCLEFmedical_Caption_2026_valid_169","Abdominal computed tomography scan demonstrating thrombosis within the abdominal aorta (arrow)."
"ImageCLEFmedical_Caption_2026_valid_170","Axial CT scan showing focal enhancing lesion in pancreas."
"ImageCLEFmedical_Caption_2026_valid_171","CT scan showing calcified gallstone in gallbladder"
"ImageCLEFmedical_Caption_2026_valid_172","Contrast-enhanced computed tomography showing a thrombus in the pulmonary artery"
"ImageCLEFmedical_Caption_2026_valid_173","Chest x-ray showing bilateral pulmonary consolidation"
"ImageCLEFmedical_Caption_2026_valid_174","CT scan showing air bubbles in the soft tissue surrounding the trachea"
"ImageCLEFmedical_Caption_2026_valid_175","The thoracic aorta"
"ImageCLEFmedical_Caption_2026_valid_176","Axial computed tomography scan showing a right scapular mass"
"ImageCLEFmedical_Caption_2026_valid_177","Endoscopic ultrasound findings of a hypoechoic lesion in the duodenum"
"ImageCLEFmedical_Caption_2026_valid_178","Transversal ultrasound image of left eye"
"ImageCLEFmedical_Caption_2026_valid_179","Duplex ultrasound showing thrombosis"
"ImageCLEFmedical_Caption_2026_valid_180","Endoscopic ultrasonography image showing a 11 mm tumor in the pancreatic body"
"ImageCLEFmedical_Caption_2026_valid_181","Dental panoramic radiography"
"ImageCLEFmedical_Caption_2026_valid_182","Dental X-ray"
"ImageCLEFmedical_Caption_2026_valid_183","Final output image"
"ImageCLEFmedical_Caption_2026_valid_184","Panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_185","Panoramic radiograph shows dental abnormalities."
"ImageCLEFmedical_Caption_2026_valid_186","Radiological exam. Radiographic exam (posterior-anterior view) showing bilateral temporomandibular joint ankylosis and bilateral mandibular prognathism. Note bilateral lack of mandibular condylar protrusion.Arrows denote regions of interest."
"ImageCLEFmedical_Caption_2026_valid_187","A preoperative radiograph shows widening of the anterior portion of the mandible."
"ImageCLEFmedical_Caption_2026_valid_188","Initial panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_189","Right breast mammogram"
"ImageCLEFmedical_Caption_2026_valid_190","Lateral radiograph of the right stifle demonstrating bone union"
"ImageCLEFmedical_Caption_2026_valid_191","Contrast-enhanced ultrasound showing a thrombus in the right external iliac vein (asterisk)."
"ImageCLEFmedical_Caption_2026_valid_192","Posterior-anterior radiograph of the pelvis demonstrating bilateral femoral neck fractures."
"ImageCLEFmedical_Caption_2026_valid_193","Image showing the tumor in the maxillary sinus."
"ImageCLEFmedical_Caption_2026_valid_194","Axial T1 weighted MRI scan demonstrates mild enhancement of the anterior and middle parts of the right deltoid muscle (yellow arrow), with diffuse enhancement of the posterior compartment (black arrow)."
"ImageCLEFmedical_Caption_2026_valid_195","MRI scan demonstrating fracture of the distal clavicle"
"ImageCLEFmedical_Caption_2026_valid_196","Axial section MRI showing left common femoral artery aneurysm."
"ImageCLEFmedical_Caption_2026_valid_197","Axial MRI of the left forearm demonstrating periosteal reaction."
"ImageCLEFmedical_Caption_2026_valid_198","CT scan revealing encephaloma"
"ImageCLEFmedical_Caption_2026_valid_199","Left ovary measures 3.19 x 2.34 cm"
"ImageCLEFmedical_Caption_2026_valid_200","Axial section of computed tomography shows a pneumothorax on the right side"
"ImageCLEFmedical_Caption_2026_valid_201","CT scan showing hypodense lesion"
"ImageCLEFmedical_Caption_2026_valid_202","Axial CT angiography demonstrating pulmonary emboli"
"ImageCLEFmedical_Caption_2026_valid_203","Chest X-ray PA view showing right sided pneumothorax"
"ImageCLEFmedical_Caption_2026_valid_204","Chest CT scan demonstrating pneumothorax."
"ImageCLEFmedical_Caption_2026_valid_205","T1‐weighted magnetic resonance imaging revealed partial resection of tumor."
"ImageCLEFmedical_Caption_2026_valid_206","Axial CT image demonstrating meningeal enhancement"
"ImageCLEFmedical_Caption_2026_valid_207","Chest computed tomography scan showing bilateral breast masses"
"ImageCLEFmedical_Caption_2026_valid_208","Computed tomography scan showing bilateral thyroid enlargement (blue arrows)."
"ImageCLEFmedical_Caption_2026_valid_209","Chest computed tomography scan with contrast showing bilateral hypoplastic lungs"
"ImageCLEFmedical_Caption_2026_valid_210","Axial section of computed tomography scan of chest showing right breast mass"
"ImageCLEFmedical_Caption_2026_valid_211","Maximum intensity projection (MIP) fused image showing FDG uptaken by the bone marrow"
"ImageCLEFmedical_Caption_2026_valid_212","Chest CT scan with contrast showing metastatic lesions"
"ImageCLEFmedical_Caption_2026_valid_213","MRI Brain Scan"
"ImageCLEFmedical_Caption_2026_valid_214","Chest computed tomography demonstrating pulmonary embolism"
"ImageCLEFmedical_Caption_2026_valid_215","CT thorax showing tracheal perforation"
"ImageCLEFmedical_Caption_2026_valid_216","Chest X-ray demonstrating a left clavicular fracture"
"ImageCLEFmedical_Caption_2026_valid_217","Preoperative X-ray showing fracture of the prosthetic cup."
"ImageCLEFmedical_Caption_2026_valid_218","Axial brain MRI showing hypoplasia of the corpus callosum (arrow)."
"ImageCLEFmedical_Caption_2026_valid_219","Contrast enhanced CT scan showing multiple enhancing renal cysts"
"ImageCLEFmedical_Caption_2026_valid_220","Contrast study in supine position"
"ImageCLEFmedical_Caption_2026_valid_221","Retrograde pyelogram showing obstruction of ureter"
"ImageCLEFmedical_Caption_2026_valid_222","Pelvic CT scan demonstrating a large cystic lesion containing floating daughter cysts"
"ImageCLEFmedical_Caption_2026_valid_223","Follow-up CT scan showing diffuse fluid collection (arrows)."
"ImageCLEFmedical_Caption_2026_valid_224","Contrast enhanced CT scan showing a large cystic lesion arising from the anterior mediastinum. The lesion is predominantly hypodense (blue arrow) compressing and displacing the heart (black arrow)."
"ImageCLEFmedical_Caption_2026_valid_225","Abdominal CT scan with intravenous contrast showing grossly distended gallbladder (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_226","Ultrasound image showing endometrial cyst"
"ImageCLEFmedical_Caption_2026_valid_227","Color Doppler transthoracic echocardiogram demonstrating a pseudoaneurysm (arrow)."
"ImageCLEFmedical_Caption_2026_valid_228","Chest X-Ray"
"ImageCLEFmedical_Caption_2026_valid_229","Chest radiograph demonstrating cardiomegaly"
"ImageCLEFmedical_Caption_2026_valid_230","Apical four chamber echocardiogram demonstrating apical thrombus"
"ImageCLEFmedical_Caption_2026_valid_231","Right ovary"
"ImageCLEFmedical_Caption_2026_valid_232","Axial section of computed tomography showing bony erosion"
"ImageCLEFmedical_Caption_2026_valid_233","A computed tomography scan of the head demonstrating a lesion in the right maxillary sinus (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_234","Retinal OCT image"
"ImageCLEFmedical_Caption_2026_valid_235","Contrast-enhanced computed tomography scan of abdomen demonstrating bowel wall thickening and a large polypoidal mass arising from cecum"
"ImageCLEFmedical_Caption_2026_valid_236","MRI showed multiple cystic lesions in the left adnexa"
"ImageCLEFmedical_Caption_2026_valid_237","Axial view of CT angiography showing a pulmonary embolism."
"ImageCLEFmedical_Caption_2026_valid_238","CT scan of the chest showing mediastinal lymphadenopathy"
"ImageCLEFmedical_Caption_2026_valid_239","CT chest revealing a right upper lobe lesion measuring 5 cm"
"ImageCLEFmedical_Caption_2026_valid_240","Axial CT scan of the chest without contrast demonstrating multiple hyperdense lesions (arrows)"
"ImageCLEFmedical_Caption_2026_valid_241","Axial section of MRI, showing hyperintense lesion of the left breast"
"ImageCLEFmedical_Caption_2026_valid_242","Cardiac catheterization revealing presence of pulmonary embolus"
"ImageCLEFmedical_Caption_2026_valid_243","Illustration of the measurement sites on the femur"
"ImageCLEFmedical_Caption_2026_valid_244","Radiograph in periapical projection showing severe periodontal damage"
"ImageCLEFmedical_Caption_2026_valid_245","Follow up chest CT scan"
"ImageCLEFmedical_Caption_2026_valid_246","Ultrasound image showing a well circumscribed cystic lesion"
"ImageCLEFmedical_Caption_2026_valid_247","Transabdominal ultrasound demonstrating ovarian vein thrombus"
"ImageCLEFmedical_Caption_2026_valid_248","Computed tomography scan demonstrating a pulmonary embolism"
"ImageCLEFmedical_Caption_2026_valid_249","Chest X-ray showing a radiopaque catheter wire (arrow)."
"ImageCLEFmedical_Caption_2026_valid_250","Postoperative chest x-ray showing tracheal deviation"
"ImageCLEFmedical_Caption_2026_valid_251","Chest radiograph demonstrating right pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_252","Chest X-ray demonstrating acute left upper lobe infiltrate"
"ImageCLEFmedical_Caption_2026_valid_253","Chest radiograph showing right-sided pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_254","Radiological examination revealing a radiopaque lesion near the apex of tooth #13"
"ImageCLEFmedical_Caption_2026_valid_255","Initial radiograph in dental implant placement"
"ImageCLEFmedical_Caption_2026_valid_256","Radiograph of tooth showing radiopaque lesion"
"ImageCLEFmedical_Caption_2026_valid_257","Radiograph showing radiolucency involving dental pulp"
"ImageCLEFmedical_Caption_2026_valid_258","Preoperative radiograph"
"ImageCLEFmedical_Caption_2026_valid_259","Postoperative computed tomography scan showing complete excision of tumor."
"ImageCLEFmedical_Caption_2026_valid_260","Abbreviation: A anterior, L left, P posterior, R right"
"ImageCLEFmedical_Caption_2026_valid_261","Radiograph taken on admission to the hospital showing extensive inflammation of the right groin"
"ImageCLEFmedical_Caption_2026_valid_262","Chest x-ray showing endotracheal tube placement (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_263","Abdominal computed tomography showing multiple hypodense nodules"
"ImageCLEFmedical_Caption_2026_valid_264","Computed tomography scan of chest showing resolution of bilateral pulmonary nodules"
"ImageCLEFmedical_Caption_2026_valid_265","CTA scan image showing pulmonary embolism"
"ImageCLEFmedical_Caption_2026_valid_266","Axial view of abdominal CT without contrast shows extravasation of oral contrast into peritoneal space (arrow)"
"ImageCLEFmedical_Caption_2026_valid_267","Contrast-enhanced computed tomography images showing a mass in the left upper lobe of the lung"
"ImageCLEFmedical_Caption_2026_valid_268","Axial CT scan demonstrating a lobulated lesion arising from the right maxillary sinus protruding into the nasal cavity, causing obstruction (arrows)."
"ImageCLEFmedical_Caption_2026_valid_269","The axial section shows a small left-sided pneumothorax."
"ImageCLEFmedical_Caption_2026_valid_270","Contrast-enhanced computed tomography of the chest demonstrating an intraluminal filling defect (arrow) within the ascending aorta."
