ID,Caption
ImageCLEFmedical_Caption_2026_valid_47,"The implant sagittal insertion angle, denoted by the gamma angle, is the angle between line a (femoral shaft axis) and line b (bottom of the implant) and the horizontal plane. The implant sagittal insertion angle, denoted by the gamma angle, is measured by taking the angle between the line a (femoral shaft axis) and line b (bottom of the implant) and the horizontal plane."
ImageCLEFmedical_Caption_2026_valid_48,Plain film of the abdomen after resection of the calculus-containing ureter.
ImageCLEFmedical_Caption_2026_valid_49,Chest CT showing bilateral peribronchial opacities and ground glass infiltrates in bilateral lung fields.
ImageCLEFmedical_Caption_2026_valid_50,Chest X-ray showing patchy areas of consolidation on medial right lower lobe
ImageCLEFmedical_Caption_2026_valid_51,Chest radiograph showing diffuse coarse reticular interstitial pattern and right upper lobe consolidation.
ImageCLEFmedical_Caption_2026_valid_52,CT scan showing peribronchial and perivascular parenchymal consolidations
ImageCLEFmedical_Caption_2026_valid_53,Two-chamber transthoracic echocardiogram showing severe pulmonary insufficiency
ImageCLEFmedical_Caption_2026_valid_54,Chest radiograph on admission. The radiograph showed no significant findings.
ImageCLEFmedical_Caption_2026_valid_55,Transthoracic 3-chamber view with color Doppler: apical 4-chamber view.
ImageCLEFmedical_Caption_2026_valid_56,T2-weighted sagittal image of the distended cervix. The uterine cavity (arrow) is only slightly distended. The cervical stroma (arrow heads) is considerably stretched
ImageCLEFmedical_Caption_2026_valid_57,Pelvic MRI showed a large heterogeneously enhancing mass arising from the deep surface of the lower rectus abdominis muscle (arrows)
ImageCLEFmedical_Caption_2026_valid_58,Lateral skull X-ray after the electrode was advanced. The electrode continued to position in the basal and middle turn.
ImageCLEFmedical_Caption_2026_valid_59,CT of left hip joint. Red arrow shows femoral head osteonecrosis.
ImageCLEFmedical_Caption_2026_valid_60,Lateral head radiograph of a dog with adenoid tissue (arrow) in the larynx.
ImageCLEFmedical_Caption_2026_valid_61,Case 2—intraoral radiograph of maxillary incisor teeth. Bulbous enlargement of the intra-alveolar part of the teeth.
ImageCLEFmedical_Caption_2026_valid_62,"Case 3—intraoral radiograph of the mandibular incisor teeth. Red arrows point to the areas with inter-alveolar bone loss, with displaced fragments."
ImageCLEFmedical_Caption_2026_valid_63,"A round, homogeneously soft tissue opaque structure (ie, laryngeal cyst) was appreciated within the larynx on a right lateral radiograph of the head and neck region of the patient."
ImageCLEFmedical_Caption_2026_valid_64,"Lateral radiograph of a maned wolf, showing the unerupted maxillary canine teeth (arrows) and unerupted mandibular canine tooth (arrow)."
ImageCLEFmedical_Caption_2026_valid_65,Dental plate with unerupted maxillary and mandibular canine teeth
ImageCLEFmedical_Caption_2026_valid_66,CT chest showing large mediastinal lymphadenopathy (red arrow) with calcification (white arrow)
ImageCLEFmedical_Caption_2026_valid_67,"Chest radiography showing a well-defined lucency surrounding the right pulmonary artery, also known as the ring around the artery sign"
ImageCLEFmedical_Caption_2026_valid_68,T2‐weighted MR image showing a hyperintense signal in the internal capsule peripheral to the lateral ventricles (arrows).
ImageCLEFmedical_Caption_2026_valid_69,An axial image from the CT scan showing the extensive venous ectasia in the left shoulder region (black arrows) and the left pleural effusion (gray arrows).
ImageCLEFmedical_Caption_2026_valid_70,Chest radiograph showing bilateral reticular infiltrates with right-sided pleural effusion.
ImageCLEFmedical_Caption_2026_valid_71,"Chest CT scan, 3 years prior to presentation showing right lower lobe cavity measuring 4.6 × 3.7 cm with right-sided pneumothorax and bronchopulmonary fistula."
ImageCLEFmedical_Caption_2026_valid_72,CT Abdomen sagittal view depicting large bladder stone at level of bladder neck (blue arrow)
ImageCLEFmedical_Caption_2026_valid_73,"Retrograde pyelogram in 2016, during stent exchange. The guidewire is coiled in the dilated upper pole calix—this is where the proximal stent coil continues to be placed. Note the severely contracted renal pelvis. An embolization coil (arrow) is present at the site of the failed 1992 endopyelotomy."
ImageCLEFmedical_Caption_2026_valid_74,CT image of the lower abdomen with a needle found in the ileum.
ImageCLEFmedical_Caption_2026_valid_75,Ultrasound at the end of gestation with an intrauterine pregnancy (yellow arrow) and a viable placenta (black arrow)
ImageCLEFmedical_Caption_2026_valid_76,Angiography showing the pseudoaneurysm and AV fistula lateral of the right knee.
ImageCLEFmedical_Caption_2026_valid_77,T9-T12 posterior spinal fusion without hardware complication or dynamic instability
ImageCLEFmedical_Caption_2026_valid_78,"Patient with perforated gastric ulcer, post-operative abdominal x-ray revealing a thin, 2.3 cm radiopaque foreign body (red arrow) overlying the mid abdomen, likely representative of drill bit."
ImageCLEFmedical_Caption_2026_valid_79,Sagittal CT of abdominal wall - CT showing the tumor in the right inguinal canal (arrow)
ImageCLEFmedical_Caption_2026_valid_80,"Kidney, ureter, and bladder radiograph."
ImageCLEFmedical_Caption_2026_valid_81,CT scan abdomen (sagittal view) from the referring center.
ImageCLEFmedical_Caption_2026_valid_82,CT showing retroperitoneal hematoma centered about the right anterior right pararenal space measuring up to 10.4 × 7 × 9.5 cm.
ImageCLEFmedical_Caption_2026_valid_83,"Chest CT scan showing a large lobulated mass (arrow) with partially spiculated margins medially, estimated at 8.4 × 9.5 × 9.7 cm in its greatest dimension. It demonstrates heterogeneous enhancement with peripheral neovascularization. It has invaded through the upper left chest wall with destruction of the left second to fourth ribs. It is abutting the superior aspect of the fifth rib."
ImageCLEFmedical_Caption_2026_valid_84,A 47‐mm irregular hypoechoic mass with heterogeneous internal echo (arrowhead) and blood flow in the mass (arrow)
ImageCLEFmedical_Caption_2026_valid_85,"Computed tomography of the soft-tissue neck with contrast coronal section (lesion measuring 4.2 3.7 6.7 cm (AP, TR, SI) in the circle).AP: anteroposterior; TR: transverse; SI: superior to inferior"
ImageCLEFmedical_Caption_2026_valid_86,CT scan showing thyroid enlargement (arrowheads)
ImageCLEFmedical_Caption_2026_valid_87,"B-scan of malignant lymph node in neck level II of the left side, short axis diameter (2) of 2.60 cm, Solbiati-Index 2.60, necrotic areas, absence of hilum sign."
ImageCLEFmedical_Caption_2026_valid_88,STIR MRI showed no abnormalities
ImageCLEFmedical_Caption_2026_valid_89,MRI showed a 2 cm schwannoma arising from the left brachial plexus.
ImageCLEFmedical_Caption_2026_valid_90,"Sagittal MRI T2_tse, C7-D1."
ImageCLEFmedical_Caption_2026_valid_91,Ultrasound of the left eye after 6 months of treatment.
ImageCLEFmedical_Caption_2026_valid_92,Abdominal computed tomography demonstrating a 10 cm tumor (white arrow)
ImageCLEFmedical_Caption_2026_valid_93,Post-operative X-ray at last follow-up (2 years).
ImageCLEFmedical_Caption_2026_valid_94,The right hip MR image with fat saturation showing a right femoral head osteonecrosis.
ImageCLEFmedical_Caption_2026_valid_95,Pelvic MRI performed 6 days after surgery showing no hematoma recurrence. Axial T2-weighted sequence shows no hematoma recurrence.
ImageCLEFmedical_Caption_2026_valid_96,Abdominal computed tomography findings. Abdominal computed tomography showed bowel wall thickening and inflammatory stranding involving the colosigmoid junction (white arrow).
ImageCLEFmedical_Caption_2026_valid_97,CT computed tomography
ImageCLEFmedical_Caption_2026_valid_98,Abdomen CT showing 'misty mesenteric' vessels surrounded by fat stranding (arrow)
ImageCLEFmedical_Caption_2026_valid_99,CT abdomen with contrast showing appendicitis.
ImageCLEFmedical_Caption_2026_valid_100,TEE (long axis view) showing the mass attached to the aortic valve and pericardial effusion.
ImageCLEFmedical_Caption_2026_valid_101,CT abdomen/pelvis showing a thickened pancreas.
ImageCLEFmedical_Caption_2026_valid_102,Computed tomography scan of the chest showing bilateral pulmonary infiltrates and reticular opacities
ImageCLEFmedical_Caption_2026_valid_103,Chest CT revealing a left-sided lesion of the mediastinum associated with a single enlarged lymph node in the left axillary region
ImageCLEFmedical_Caption_2026_valid_104,Chest radiograph (PA view) showing bilateral pneumothorax (arrows) with diffuse reticulonodular shadows
ImageCLEFmedical_Caption_2026_valid_105,Figure 1. Preoperative chest radiograph.
ImageCLEFmedical_Caption_2026_valid_106,CT abdomen and pelvis with IV contrast demonstrating splenomegaly with largest diameter of 32.7 cm in the craniocaudal direction.
ImageCLEFmedical_Caption_2026_valid_107,CT scan demonstrating isodoses.
ImageCLEFmedical_Caption_2026_valid_108,"Case 3: No evidence of distant metastasis, no underlying bone lesion on PET-CT. Postexcision state."
ImageCLEFmedical_Caption_2026_valid_109,PET/CT coronal plane.
ImageCLEFmedical_Caption_2026_valid_110,PETCT imaging at 18 months post chest wall radiation showing ongoing local control of the disease.
ImageCLEFmedical_Caption_2026_valid_111,CT scan of abdomen showing soft tissue mass posterior to liver
ImageCLEFmedical_Caption_2026_valid_112,Computed tomography image of the patient's neck demonstrates a homogeneous increase in the size of the left submandibular gland (arrow).
ImageCLEFmedical_Caption_2026_valid_113,CTA of the chest showing an acute occlusion of the proximal right coronary artery (arrow)
ImageCLEFmedical_Caption_2026_valid_114,Ciss sequence MRI of a patient with PLF showing significant air in the vestibule and the anterior crus of the horizontal canal as well as the second turn of the cochlea (yellow arrows)
ImageCLEFmedical_Caption_2026_valid_115,Brain MRI (FLAIR) showed mild hyperintense area of the bilateral cerebellar white matter.
ImageCLEFmedical_Caption_2026_valid_116,Brain magnetic resonance imaging (MRI) FLAIR sequence of the brain with no reported obvious pathology
ImageCLEFmedical_Caption_2026_valid_117,"MRI image of the lipoma (single arrow, left side) and the intussusception (double arrow, right side)."
ImageCLEFmedical_Caption_2026_valid_118,Abdominal x-ray showing dilatation of large and small bowel loops (red arrows).
ImageCLEFmedical_Caption_2026_valid_119,Transvaginal scan of the lower uterine segment at 21 wks. The measurement of the scar thickness was 3.4 mm.
ImageCLEFmedical_Caption_2026_valid_120,Antegrade contrast flow in the right ventricle.
ImageCLEFmedical_Caption_2026_valid_121,Intraoperative TEE showing the extent of the large pericardial effusion.
ImageCLEFmedical_Caption_2026_valid_122,Chest radiograph showing bilateral pneumothorax and pneumomediastinum
ImageCLEFmedical_Caption_2026_valid_123,Computed tomography of the chest demonstrating bilateral ground glass opacity and reticular opacities in both lower lobes
ImageCLEFmedical_Caption_2026_valid_124,Chest radiograph.
ImageCLEFmedical_Caption_2026_valid_125,"Transthoracic echocardiography (TTE) with a bicaval view showing a large mass, occupying almost all the left atrium (arrow) and mitral obstruction. LV left ventricle."
ImageCLEFmedical_Caption_2026_valid_126,CT scan of renal cell carcinoma (Arrow)
ImageCLEFmedical_Caption_2026_valid_127,Magnetic resonance imaging of the brain
ImageCLEFmedical_Caption_2026_valid_128,Two-year-old girl with unilateral hydronephrosis secondary to left ureteropelvic junction calculus
ImageCLEFmedical_Caption_2026_valid_129,"Ultrasound scan showing foetus in the extra uterine space, raising an index of suspicion for an RHPRHP: rudimentary horn pregnancy"
ImageCLEFmedical_Caption_2026_valid_130,Ultrasound of the bladder with the urinary catheter in place
ImageCLEFmedical_Caption_2026_valid_131,"Ultrasound. Category 1, Assessment D1"
ImageCLEFmedical_Caption_2026_valid_132,Kidney ultrasound. Ultrasonography demonstrating a cystic mass with thickened walls and irregular septa on the middle and the lower pole of the right kidney.
ImageCLEFmedical_Caption_2026_valid_133,Ultrasound of left kidney in a patient with hypertension. Ultrasound shows a 4.2 × 3.8 cm hypoechoic mass (arrow) in the lower pole of the left kidney with an unclear border. There is no evidence of a definite mass. No fetal bone or placenta is noted.
ImageCLEFmedical_Caption_2026_valid_134,Cardiac CT in sagittal view shows a large PDA (20.2mm) with a dilated pulmonary artery.
ImageCLEFmedical_Caption_2026_valid_135,CT brain day 7
ImageCLEFmedical_Caption_2026_valid_136,Repeat head CT scan showing resolved pneumocephalus.
ImageCLEFmedical_Caption_2026_valid_137,Transthoracic echocardiography with color Doppler showing mild to moderate mitral regurgitation
ImageCLEFmedical_Caption_2026_valid_138,Aortic valve vegetations.
ImageCLEFmedical_Caption_2026_valid_139,Color Doppler visualization of renal cortex perfusion with marked (magenta rectangle) ROI.
ImageCLEFmedical_Caption_2026_valid_140,Follow-up contrast-enhanced abdominal CT with intravenous contrast performed 3 months after completion of chemotherapy showing complete resolution of the gastric wall (arrow)
ImageCLEFmedical_Caption_2026_valid_141,Ultrasonography of the right kidney shows hydronephrosis and hydroureter.
ImageCLEFmedical_Caption_2026_valid_142,Measurement of area and density of skeletal muscle at the level of L3
ImageCLEFmedical_Caption_2026_valid_143,CT of the abdomen (coronal plane). Red arrow pointing at the migrated stent in the right atrium. Yellow arrow pointing at the right common iliac vein stent in place
ImageCLEFmedical_Caption_2026_valid_144,Follow up CECT coronary angiogram 6 years following the initial diagnosis showing resolution of the aneurysm.
ImageCLEFmedical_Caption_2026_valid_145,Retrograde urethrogram showing the bladder stone (B) and urethral stricture (S).
ImageCLEFmedical_Caption_2026_valid_146,Cardiac magnetic resonance imaging with gadolinium enhancement showing a large septal aneurysm.
ImageCLEFmedical_Caption_2026_valid_147,"CT of the skull, bone window, axial reformatted image. Air bubbles at sinus cavernosus (white arrow) and sinus intercavernosus (white arrowhead)."
ImageCLEFmedical_Caption_2026_valid_148,CT angiography MIP image shows left inferior phrenic artery (black arrow) arising from back of aorta.
ImageCLEFmedical_Caption_2026_valid_149,Grade 1 chest X-ray: no abnormal radiological findings
ImageCLEFmedical_Caption_2026_valid_150,CT scan showing unifocal bone involvement of the scapula with mass.
ImageCLEFmedical_Caption_2026_valid_151,Brain MRI T2 axial showing dentate nuclei hyperintensities
ImageCLEFmedical_Caption_2026_valid_152,Postoperative lateral right foot weight-bearing X-ray.
ImageCLEFmedical_Caption_2026_valid_153,"X-ray of a patient with a proximal tibiofibular joint fracture, who had a total knee arthroplasty."
ImageCLEFmedical_Caption_2026_valid_154,Standing left
ImageCLEFmedical_Caption_2026_valid_155,Coronal head CT demonstrating a left occipital bone fracture with subarachnoid subarachnoid hematoma (arrow)
ImageCLEFmedical_Caption_2026_valid_156,"Positron emission tomography scan showing multiple areas of high uptake including the C7 vertebral body and surrounding tissue, pituitary, left parietal bone, tongue and left hip"
ImageCLEFmedical_Caption_2026_valid_157,Positron emission tomography scan at the time of treatment.
ImageCLEFmedical_Caption_2026_valid_158,Whole body PET scan showing extensive hypermetabolic activity in the left parotid gland and bilateral axillary adenopathy.
ImageCLEFmedical_Caption_2026_valid_159,Computed tomography chest. Axial lung windows showing a 3 mm pleural based lung nodule in the anterior right upper lobe.
ImageCLEFmedical_Caption_2026_valid_160,"Pelvic enhanced magnetic resonance imaging. Axial view showing right hip.MRI STIR sequence, axial view of the right hip at the level of the greater trochanter. High signal (Grade II muscle strain) in the obturator internus muscle belly at the intrapelvic route. No other pathology was revealed."
ImageCLEFmedical_Caption_2026_valid_161,"Chest CT image showing a right lower lobe nodule, arising adjacent to the right posterior basal segmental bronchus."
ImageCLEFmedical_Caption_2026_valid_162,Standing mechanical axis radiograph showing a healed osteotomy without further varus progression
ImageCLEFmedical_Caption_2026_valid_163,Anteroposterior radiograph of the right foot taken three years post-OCA implantation with complete resolution of hallux rigidus
ImageCLEFmedical_Caption_2026_valid_164,Oblique radiograph of the right foot taken three years post-OCA implantation with complete resolution of hallux rigidus.
ImageCLEFmedical_Caption_2026_valid_165,A preoperative chest computed tomography (CT) scan with bilateral peribronchovascular nodules (arrow)
ImageCLEFmedical_Caption_2026_valid_166,CT chest with contrast showing mediastinal mass invading esophageal wall.
ImageCLEFmedical_Caption_2026_valid_167,"In a 27-year-old woman with a 19-week gestation, an ultrasonography of the abdomen showed an echogenic mass in the gallbladder (arrow), associated with a hyper-echogenic gallstone (arrowhead)"
ImageCLEFmedical_Caption_2026_valid_168,CT axial view demonstrating cuboid comminution
ImageCLEFmedical_Caption_2026_valid_169,CT scan of the abdomen with intravenous contrast shows a liver abscess of the left lobe with multiple fluid levels on the coronal plane.
ImageCLEFmedical_Caption_2026_valid_170,CT abdomen and pelvis with contrast showing a 3.3 cm pancreatic mass adjacent to splenic hilum (white arrow)CT: computed tomography
ImageCLEFmedical_Caption_2026_valid_171,CT scan image of abdomen and pelvis demonstrating severe gastritis with pneumatosis and delayed emptying of the stomach
ImageCLEFmedical_Caption_2026_valid_172,CT scan of the chest showing the anterior mediastinal mass
ImageCLEFmedical_Caption_2026_valid_173,Chest x-ray showing bilateral alveolar infiltrates.
ImageCLEFmedical_Caption_2026_valid_174,Chest computed tomography 6 months after operation with contrast showing bilateral pulmonary emboli
ImageCLEFmedical_Caption_2026_valid_175,CT scan of the chest showing solid nodularity approximately 9 mm in diameter in the anterior mediastinum.
ImageCLEFmedical_Caption_2026_valid_176,Chest CT scan.
ImageCLEFmedical_Caption_2026_valid_177,Ultrasound examination.
ImageCLEFmedical_Caption_2026_valid_178,"Endoscopic ultrasonography demonstrated an irregular hypoechoic area within the head of the pancreas above, involving the lower common bile duct"
ImageCLEFmedical_Caption_2026_valid_179,Endoscopic ultrasound with fine needle biopsy of the thickened duodenal wall.
ImageCLEFmedical_Caption_2026_valid_180,Endoscopic ultrasound image of a 2.3 × 1.3 cm anechoic lesion adjacent to the pancreatic tail.
ImageCLEFmedical_Caption_2026_valid_181,Post-operative panoramic radiograph
ImageCLEFmedical_Caption_2026_valid_182,OPG X-ray of case #4.
ImageCLEFmedical_Caption_2026_valid_183,Panoramic radiograph after insertion of four implants in the lower jaw.
ImageCLEFmedical_Caption_2026_valid_184,Panoramic radiograph 24 months after final delivery of the prosthesis.
ImageCLEFmedical_Caption_2026_valid_185,Panoramic radiograph of d. 38.
ImageCLEFmedical_Caption_2026_valid_186,Preoperative radiograph. Depict the preoperative radiograph showing Class III malocclusion. The arrow mark depicts the retrognathic maxilla in the lateral cephalogram.
ImageCLEFmedical_Caption_2026_valid_187,"Cephalometric radiograph of DBN 4. The upper airway diameter (A-B), the mandibular plane (C-D), and the distance from the mandibular plane to the hyoid bone (E-F) are shown."
ImageCLEFmedical_Caption_2026_valid_188,"Panoramic radiograph of the patient at the age of 12. The patient exhibited a PTG demonstrating the typical features of the PTG, with teeth agenesis (#17, #27, #37, #47, #35, and all wisdom teeth) and presented a delayed eruption of teeth #16 and #26 (indicated by arrows), along with poor development of maxillary bones."
ImageCLEFmedical_Caption_2026_valid_189,"Mammogram scan showing a well-circumscribed, non-homogeneous nodule."
ImageCLEFmedical_Caption_2026_valid_190,Follow-up craniocaudal view of the right femur obtained 6 weeks post-operatively
ImageCLEFmedical_Caption_2026_valid_191,Ultrasound image shows a round hyperechoic mass (crosses) behind the rectus muscle anterior to the cecum.
ImageCLEFmedical_Caption_2026_valid_192,"Anteroposterior scanogram of the lower extremities shows a right fibula absent with right, valgus deformity."
ImageCLEFmedical_Caption_2026_valid_193,"Preoperative sagittal CT scan of the paranasal sinus, showing a bilateral concha bullosa."
ImageCLEFmedical_Caption_2026_valid_194,"Axial T2-weighted fat-suppressed MR image just proximal to the radiocarpal joint shows multiple hypointense nerve fascicles of the median nerve coursing through a predominately hyperintense mass. Scattered regions of hypointensity (arrowhead) were present within the mass, likely reflecting localized areas of thrombosis"
ImageCLEFmedical_Caption_2026_valid_195,Axial T2 MRI image of left elbow showing the tendon rupture (white arrow)
ImageCLEFmedical_Caption_2026_valid_196,"MRI of the left upper extremity showing showed left humerus and proximal radius osteomyelitis, myositis of brachialis, brachioradialis, and triceps muscles (blue arrow), complex glenohumeral joint effusion, and biceps tenosynovitis. MRI: Magnetic Resonance Imaging"
ImageCLEFmedical_Caption_2026_valid_197,Coronal T2-weighted fat-suppressed MR image shows moderate focal increased signal in tendon (white arrow). PRTEE = Patient-Rated Tennis Elbow Evaluation.
ImageCLEFmedical_Caption_2026_valid_198,Axial non-contrast CT head.
ImageCLEFmedical_Caption_2026_valid_199,Scrotal ultrasound showing a 5.3 cm right testicular mass.
ImageCLEFmedical_Caption_2026_valid_200,"Coronal section of a Non-Contrast CT scan of the abdomen showing mural gas lucencies (arrow) in the cecum, ascending and proximal portion of the transverse colon suggestive of extensive bowel necrosis."
ImageCLEFmedical_Caption_2026_valid_201,Chest CT scan of the patient showing 'a series of lung nodules distributed in all lobes'
ImageCLEFmedical_Caption_2026_valid_202,"Chest CT scan showing no ground-glass exudation, patchy shadow, or consolidation in either lung before the incident"
ImageCLEFmedical_Caption_2026_valid_203,Right pleural effusion and chest drainage in place
ImageCLEFmedical_Caption_2026_valid_204,CT scan of Case 1 demonstrating the waterlily sign.
ImageCLEFmedical_Caption_2026_valid_205,A) Left tibia and femur in profile. B) Right tibia and femur in profile.
ImageCLEFmedical_Caption_2026_valid_206,A computed tomography (CT) scan of the head without contrast identifying open-lip Schizophrenia on the right (red arrow) with possible superimposed periventricular leukomalacia adjacent to the right atria.
ImageCLEFmedical_Caption_2026_valid_207,"Chest computed tomography image of the patient before surgery, in the axial plane, demonstrating extensive bilateral pleural nodularity"
ImageCLEFmedical_Caption_2026_valid_208,Chest computed tomography: posterior mediastinal mass.
ImageCLEFmedical_Caption_2026_valid_209,Chest CT scan in soft tissue window
ImageCLEFmedical_Caption_2026_valid_210,Computed tomography of the thorax showing a right breast mass
ImageCLEFmedical_Caption_2026_valid_211,"Fluorodeoxyglucose positron emission tomograph of the thorax, abdomen, pelvis, and brain with maximum standardized uptake value 21 months after initiation of bevacizumab"
ImageCLEFmedical_Caption_2026_valid_212,"CT scan of the lung, axial view."
ImageCLEFmedical_Caption_2026_valid_213,Computed tomography head showing bilateral basal ganglia calcifications
ImageCLEFmedical_Caption_2026_valid_214,CT chest demonstrating mediastinal adenopathy with a hilar and para hilar lymphadenopathy.
ImageCLEFmedical_Caption_2026_valid_215,Chest computed tomography at 1 year postoperatively shows that the anterior wall of the trachea has collapsed slightly.
ImageCLEFmedical_Caption_2026_valid_216,In situ implant with a partial glenoid defect (red arrow)
ImageCLEFmedical_Caption_2026_valid_217,Anteroposterior radiograph of a Duocentric reverse prosthesis demonstrates a mechanical conflict between the greater tuberosity and the non-fractured acromion during abduction in the scapular plane
ImageCLEFmedical_Caption_2026_valid_218,CT head showed an old infarct (blue arrow)
ImageCLEFmedical_Caption_2026_valid_219,Computed tomography of the abdomen showing multiple hypodense wedge-shaped parenchymal defects involving the cortex and medulla consistent with renal infarcts (black arrow).
