"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_100","Transesophageal echocardiography showing a large, irregular mass on the aortic valve."
"ImageCLEFmedical_Caption_2026_valid_101","Contrast-enhanced CT demonstrating an incidental well-circumscribed 2.3 cm pancreatic neuroendocrine tumor (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_102","An axial lung CT scan image showing interstitial infiltration (arrows) in bilateral lower lobes."
"ImageCLEFmedical_Caption_2026_valid_103","Coronal enhanced CT acquisition of the thorax revealing a lesion with heterogeneous contrast uptake, consisting of a solid and multicystic component, involving the upper outer quadrant of the left breast (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_104","Chest radiograph showing left upper lobe consolidation (blue arrow) and bilateral pleural effusion (red arrows)PA: posteroanterior"
"ImageCLEFmedical_Caption_2026_valid_105","A small amount of free air is seen under the diaphragm"
"ImageCLEFmedical_Caption_2026_valid_106","Coronal computed tomography (CT) image of a patient with multiple cocaine packets in the abdomen."
"ImageCLEFmedical_Caption_2026_valid_107","Axial slice of the planning computed tomography.Clinical target volume (red), heart (brown), left lung (blue), internal mammary nodes (yellow), planning target volume (red) oesophagus (black), right breast (purple), right lung (pink), spinal cord (green)"
"ImageCLEFmedical_Caption_2026_valid_108","PET-CT scan (1.11.2022) showing no abnormal FDG uptake (SUV max 1.12)."
"ImageCLEFmedical_Caption_2026_valid_109","PET/CT Ga68-TOC uptake in intestinal structures, in abdominal muscles, and abdominal fatty tissue. The image was taken from a 56-year-old female patient with a NET."
"ImageCLEFmedical_Caption_2026_valid_110","PET-CT coronal reconstruction image demonstrates innumerable hypermetabolic solid pulmonary nodules with maximum SUV of 8.3."
"ImageCLEFmedical_Caption_2026_valid_111","CT scan of abdomen showing soft tissue mass posterior to liver"
"ImageCLEFmedical_Caption_2026_valid_112","Axial CT of the neck with IV contrast shows calcifications anterior to the body of C2 (arrow)."
"ImageCLEFmedical_Caption_2026_valid_113","Axial view of a contrast-enhanced computed tomography of the chest showing a rounded mass (indicated by the white arrow) with a Hounsfield unit value of 60."
"ImageCLEFmedical_Caption_2026_valid_114","MRI of a patient with PLF showing significant air in the vestibule and in the horizontal canal."
"ImageCLEFmedical_Caption_2026_valid_115","MRI FLAIR axial view of the brain."
"ImageCLEFmedical_Caption_2026_valid_116","MRI BrainFLAIR sequence of the brain with no reported obvious pathology."
"ImageCLEFmedical_Caption_2026_valid_117","MR image of the lipoma (single arrow, left side) and the intussusception (double arrow, right side)"
"ImageCLEFmedical_Caption_2026_valid_118","Abdominal X-ray showing dilated loops of the bowel (red arrows)."
"ImageCLEFmedical_Caption_2026_valid_119","Transvaginal ultrasound of the lower uterine segment. Transvaginal sonographic image of the lower uterine segment re-demonstrating the presence of uterine dehiscence of 3.7 cm in the sagittal view"
"ImageCLEFmedical_Caption_2026_valid_120","Left side of the patient."
"ImageCLEFmedical_Caption_2026_valid_121","Barium swallow esophagram showing the esophageal stricture (white arrow) and the tip of the nasogastric tube (grey arrow)."
"ImageCLEFmedical_Caption_2026_valid_122","Bedside chest radiography performed immediately after admission. Bilateral pneumothorax (large arrows), pneumomediastinum (thin arrows) and extensive subcutaneous emphysema are visible."
"ImageCLEFmedical_Caption_2026_valid_123","Computed tomography of chest showing bilateral ground glass opacities and reticular opacities"
"ImageCLEFmedical_Caption_2026_valid_124","Chest X-ray - Cardiomegaly with pulmonary plethora with a narrow pedicle (case 1)"
"ImageCLEFmedical_Caption_2026_valid_125","A patient with severe mitral stenosis, as a result of an endomyocardial proliferation in a patient with recurrent myocardial infarction, presenting with acute pulmonary embolism (PE) and requiring mechanical ventilation. The echocardiogram (parasternal short axis view) shows severe mitral stenosis (arrow)"
"ImageCLEFmedical_Caption_2026_valid_126","CT scan of the abdomen and pelvis with contrast revealed a hypodense lesion in the mid-portion of the right kidney (black arrow), suggestive of infarction.CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_127","T1‐weighted MRI of the brain showing subtle hypointense lesions in the left middle cerebral artery territory"
"ImageCLEFmedical_Caption_2026_valid_128","Renal ultrasound showing an obstructive 1-cm calculus at the left UPJ, causing moderate to severe hydronephrosis"
"ImageCLEFmedical_Caption_2026_valid_129","Ultrasound scan showing foetus in the extra uterine space, raising an index of suspicion for an RHPRHP: rudimentary horn pregnancy"
"ImageCLEFmedical_Caption_2026_valid_130","Transvaginal grey-scale US showed the urinary catheter balloon in place"
"ImageCLEFmedical_Caption_2026_valid_131","Greyscale US image of a 36-year-old woman with an isolated ovarian mass. The image shows a large solid mass with some cystic components. The mass has a multilobular configuration. Category 2, Assessment D1"
"ImageCLEFmedical_Caption_2026_valid_132","Ultrasound image of the left kidney."
"ImageCLEFmedical_Caption_2026_valid_133","Ultrasound scan showing foetus in the extra uterine space, raising an index of suspicion for an RHPRHP: rudimentary horn pregnancy"
"ImageCLEFmedical_Caption_2026_valid_134","Cardiac CT showing the dilated sinus and the left SOVA"
"ImageCLEFmedical_Caption_2026_valid_135","CT brain showing no definite mass lesions"
"ImageCLEFmedical_Caption_2026_valid_136","CT head without contrast showing resolved pneumocephalus"
"ImageCLEFmedical_Caption_2026_valid_137","Mitral valve regurgitation"
"ImageCLEFmedical_Caption_2026_valid_138","Transesophageal echocardiography image of the aortic valve."
"ImageCLEFmedical_Caption_2026_valid_139","Color Doppler ultrasound images of the patient's brachial artery in subcoracoid space beneath the pectoralis muscles"
"ImageCLEFmedical_Caption_2026_valid_140","CT abdomen with contrast (case 2) showing a large right-sided cystic mass (arrow) seen below the liver but above the level of the kidneys.CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_141","Right upper quadrant ultrasound.A space-occupying lesion (white arrow), consistent with a pyogenic liver abscess, is visible in the right lobe of the liver. Dilated intrahepatic ducts (white arrowhead) can also be seen."
"ImageCLEFmedical_Caption_2026_valid_142","Axial computed tomography slice of the third lumbar vertebra (L3) with measurements of the psoas muscle at the third lumbar vertebra level."
"ImageCLEFmedical_Caption_2026_valid_143","Coronal View of Right Psoas Abscess With Retained Appendicolith"
"ImageCLEFmedical_Caption_2026_valid_144","Axial view of the coronary artery with moderate stenosis in the proximal segment of the left anterior descending coronary artery"
"ImageCLEFmedical_Caption_2026_valid_145","Retrograde urethrogram showing urethral stricture at the bulbous urethra (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac magnetic resonance image revealing the aneurysm in the left ventricular septum."
"ImageCLEFmedical_Caption_2026_valid_147","Axial view of the CT scan."
"ImageCLEFmedical_Caption_2026_valid_148","Axial post-contrast CT image showing left inferior phrenic artery (red arrow) arising from back of aorta."
"ImageCLEFmedical_Caption_2026_valid_149","Grade 0 chest X-ray: no abnormal radiological findings"
"ImageCLEFmedical_Caption_2026_valid_150","PET CT coronal view of the abdomen and pelvis showing focal hypermetabolic activity in the left lower lobe of the lung."
"ImageCLEFmedical_Caption_2026_valid_151","Axial view of brain magnetic resonance image showing absence of the cerebellar vermis results in a bat-wing shaped fourth ventricle (red arrow).MRI: magnetic resonance imaging"
"ImageCLEFmedical_Caption_2026_valid_152","Postoperative lateral weight-bearing radiograph."
"ImageCLEFmedical_Caption_2026_valid_153","Lateral fluoroscopic view."
"ImageCLEFmedical_Caption_2026_valid_154","Standing left foot X‐ray."
"ImageCLEFmedical_Caption_2026_valid_155","Coronal view of CT without contrast showing the left occipital bone fracture."
"ImageCLEFmedical_Caption_2026_valid_156","Physiological biodistribution of 18F-FLT"
"ImageCLEFmedical_Caption_2026_valid_157","PET-CT scan at the time of initial diagnosis. The tumor of the pulmonary artery showed high FDG uptake (max. standardized uptake value 23.11). Multiple metastases in both lungs, bones, and both adrenal glands were detected.PET-CT = positron emission tomography-computed tomography, FDG = fluorodeoxyglucose."
"ImageCLEFmedical_Caption_2026_valid_158","PET/CT imaging revealed high FDG accumulation in the larynx."
"ImageCLEFmedical_Caption_2026_valid_159","CT chest axial lung window showing 5 mm pleural-based lung nodule in the anterior right upper lobe (red circle)"
"ImageCLEFmedical_Caption_2026_valid_160","MRI STIR Sequence Axial ViewAxial view of the left hip at the level of the greater trochanter. High signal (Grade II muscle strain) in the adductor longus muscle belly at the superolateral portion of the left iliac bone.No other pathology was revealed. The red arrow shows the adductor longus.STIR: Short Tau Inversion Recovery Image"
"ImageCLEFmedical_Caption_2026_valid_161","Chest computed tomography (CT) image showing a right lower lobe nodule - arising adjacent to the right posterior basal segmental bronchus along with adjacent ground-glass airspace opacities likely reflecting pulmonary hemorrhage"
"ImageCLEFmedical_Caption_2026_valid_162","Standing mechanical axis radiograph showing a healed osteotomy without further varus progression"
"ImageCLEFmedical_Caption_2026_valid_163","A plain radiograph of the right foot showing hallux rigidus."
"ImageCLEFmedical_Caption_2026_valid_164","Oblique radiograph of the right foot obtained the day after the first operation."
"ImageCLEFmedical_Caption_2026_valid_165","Chest CT showing diffuse peripheral ground glass opacities with patchy and random consolidations (arrows)"
"ImageCLEFmedical_Caption_2026_valid_166","CT chest with contrast showing mediastinal mass invading esophageal wall"
"ImageCLEFmedical_Caption_2026_valid_167","Ultrasound image showing an empty gallbladder."
"ImageCLEFmedical_Caption_2026_valid_168","CT axial view demonstrating cuboid comminution"
"ImageCLEFmedical_Caption_2026_valid_169","CT scan of the abdomen with intravenous contrast shows a liver abscess of the left lobe with multiple fluid levels on the coronal plane (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_170","Axial CT image showing a large hematoma in the periduodenal region with active extravasation (white arrow)CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_171","CT scan image of abdomen and pelvis demonstrating severe gastritis with pneumatosis and delayed emptying of the stomach."
"ImageCLEFmedical_Caption_2026_valid_172","Axial view of CT chest with contrast showing an anterior mediastinal mass."
"ImageCLEFmedical_Caption_2026_valid_173","Chest X-Ray shows dextrocardia."
"ImageCLEFmedical_Caption_2026_valid_174","Post-operative coronal CT image of the chest."
"ImageCLEFmedical_Caption_2026_valid_175","CT angiography of the abdomen, pelvis and pancreatic mass protocol showing a 9.12 mm pretracheal lymph node."
"ImageCLEFmedical_Caption_2026_valid_176","CT thorax with contrast."
"ImageCLEFmedical_Caption_2026_valid_177","The image is showing a typical ultrasound image of a well-circumscribed pancreatic lesion without pancreatic ductal dilation."
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasonography."
"ImageCLEFmedical_Caption_2026_valid_179","Endoscopic ultrasound finding in a patient with acute gastroenteritis."
"ImageCLEFmedical_Caption_2026_valid_180","Endoscopic ultrasonography image of the pancreatic tail."
"ImageCLEFmedical_Caption_2026_valid_181","Two months post-surgical panoramic radiograph."
"ImageCLEFmedical_Caption_2026_valid_182","Panoramic radiography shows a wide periodontal space around the third molar."
"ImageCLEFmedical_Caption_2026_valid_183","Panoramic radiograph of a patient of the 4-implant group."
"ImageCLEFmedical_Caption_2026_valid_184","Postoperative panoramic radiograph showing the titanium mesh in position with demineralized tooth graft materials."
"ImageCLEFmedical_Caption_2026_valid_185","A panoramic radiograph of a 33-year-old female patient. The image shows a marked osteolytic lesion in the right maxillary sinus."
"ImageCLEFmedical_Caption_2026_valid_186","Preoperative cephalometric radiograph of the patient."
"ImageCLEFmedical_Caption_2026_valid_187","Cephalogram of the same patient as in Figure 1 (after 6 months of orthodontic treatment)."
"ImageCLEFmedical_Caption_2026_valid_188","Panoramic radiograph shows bilateral missing third molars, impacted wisdom teeth, and dilaceration in the left maxillary canine. The right teeth are not impacted, and their roots are adequately filled. No periapical radiolucencies are visible. The right maxillary sinus is relatively clear. The left maxillary sinus and the floor of the left maxillary sinus are not clear, and the floor of the left maxillary sinus appears dense."
"ImageCLEFmedical_Caption_2026_valid_189","Mammogram scan showing a well-circumscribed, non-homogeneous nodule."
"ImageCLEFmedical_Caption_2026_valid_190","Radiologic image: Postoperative radiographs showing the anatomic position of the distal femoral and proximal tibial plates with the screws in place."
"ImageCLEFmedical_Caption_2026_valid_191","Ultrasound image shows a round hyperechoic mass (white star) behind the rectus muscle anterior to the cecum."
"ImageCLEFmedical_Caption_2026_valid_192","Full-length radiograph of the lower limb shows complete absence of the right fibula with genu valgus deformity of the right knee."
"ImageCLEFmedical_Caption_2026_valid_193","Sagittal computed tomography scan showing a fishbone embedded in the tongue (white arrow)CT: Computed tomography"
"ImageCLEFmedical_Caption_2026_valid_194","Axial, fat-suppressed, T2W MRI shows high signal intensity within the muscle bellies as well as between the various flexor muscles. There is also increased T2 signal within the adjacent subcutaneous tissue."
"ImageCLEFmedical_Caption_2026_valid_195","Coronal view of T2-weighted fat-saturation MRI of the right elbow demonstrating a grade 2 tendinopathy (arrow)"
"ImageCLEFmedical_Caption_2026_valid_196","MRI demonstrating bilateral proximal humerus, radial head, and brachial head osteomyelitis with associated soft tissue mass. MRI: Magnetic Resonance Imaging"
"ImageCLEFmedical_Caption_2026_valid_197","Coronal T2-weighted fat-suppressed MR image of the left elbow shows moderate focal increased signal in tendon (white arrow). PRTEE = Patient-Rated Tennis Elbow Evaluation."
"ImageCLEFmedical_Caption_2026_valid_198","CT head (axial view) showing post-operative hyperdense zone in the left frontoparietal lobe consistent with cerebral haemorrhage."
"ImageCLEFmedical_Caption_2026_valid_199","Pelvic collection"
