"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_164","Foot X-ray revealing a Lisfranc joint dislocation with concomitant first metatarsal cuneiform joint subluxation and fragmentation."
"ImageCLEFmedical_Caption_2026_valid_165","High resolution computed tomography of the chest showing micronodules in both lung fields"
"ImageCLEFmedical_Caption_2026_valid_166","The diameter of the main pulmonary artery and ascending aorta in patients with pulmonary hypertension."
"ImageCLEFmedical_Caption_2026_valid_167","The fetal cardiac free wall thickness was measured at 4.1mm at the level of the tricuspid annulus (red arrow) by measuring the diameter of the right ventricular cavity (green arrow)"
"ImageCLEFmedical_Caption_2026_valid_168","CT coronal slice showing comminuted fracture of the cuboid with additional dorsal comminuted fragment."
"ImageCLEFmedical_Caption_2026_valid_169","Coronal section of contrast-enhanced abdominal computed tomography showing intraluminal mass within the distal duodenum."
"ImageCLEFmedical_Caption_2026_valid_170","Axial CT of the abdomen and pelvis with contrast. The white arrow shows a large, heterogeneous mass in the pancreatic head with encasement of the adjacent superior mesenteric artery"
"ImageCLEFmedical_Caption_2026_valid_171","Coronal view of abdominal CT scan."
"ImageCLEFmedical_Caption_2026_valid_172","Chest CT showing a large superior sulcus tumor of approximately 3.87 cm 3.37 cm"
"ImageCLEFmedical_Caption_2026_valid_173","Coronal section of the chest X-ray"
"ImageCLEFmedical_Caption_2026_valid_174","CT chest coronal view showing bilateral consolidation and ground-glass opacity."
"ImageCLEFmedical_Caption_2026_valid_175","Chest CT scan showing a small residual clot in the superior vena cava"
"ImageCLEFmedical_Caption_2026_valid_176","Computed tomography of the thorax—axial section. Right breast and axillary lymph nodes mass with extension to the right chest wall."
"ImageCLEFmedical_Caption_2026_valid_177","Endoscopic ultrasound of the pancreatic cyst."
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasound image of a pancreatic tumor in the body."
"ImageCLEFmedical_Caption_2026_valid_179","EUS showing a solid hyperechoic mass, with a small hypoechoic component with some calcifications."
"ImageCLEFmedical_Caption_2026_valid_180","Transvaginal ultrasound image showing an intrauterine gestational sac of approximately 5 weeks and 2 days."
"ImageCLEFmedical_Caption_2026_valid_181","Orthopantomography at 3 months after surgery."
"ImageCLEFmedical_Caption_2026_valid_182","Orthopantomograph (detail)."
"ImageCLEFmedical_Caption_2026_valid_183","Panoramic radiograph after immediate loading of the implant."
"ImageCLEFmedical_Caption_2026_valid_184","Pre-operative panoramic X-ray view."
"ImageCLEFmedical_Caption_2026_valid_185","Panoramic radiograph of the jaws.It reveals the bilateral mandibular kissing molars (1 and 2), mandibular kissing canine (3), mandibular kissing premolar (4), maxillary kissing molar (5), and maxillary kissing canine (6)."
"ImageCLEFmedical_Caption_2026_valid_186","1. Sella turcica. 2. Cribriform plate. 3. Nasion. 4. Uvula. 5. Orbitale. 6. Pronasale. 7. Platybasion. 8. Menton."
"ImageCLEFmedical_Caption_2026_valid_187","Lateral cephalogram showing the landmarks used for measurements in this study.1. Sella, 2. The point where the anterior and posterior walls of the maxillary sinus met, 3. The anterior point of the mandibular symphysis, 4. The most inferior point of the mandibular condyle, 5. The most inferior point of the acromion, and 6. The most inferior point of the coronoid process."
"ImageCLEFmedical_Caption_2026_valid_188","A 16-year-old female patient with a pre-extraction treatment plan. 1. #23: The crown is about to break off. 2. #17: The crown is about to break off. 3. #15: The crown is about to break off. 4. #11: The crown is about to break off. 5. #33: The crown is about to break off. 6. #21: The crown is about to break off. 7. #16: The crown is about to break off. 8. Both sides of the mandible: There is a lack of mandibular angle and ramus."
"ImageCLEFmedical_Caption_2026_valid_189","Left craniocaudal mammogram."
"ImageCLEFmedical_Caption_2026_valid_190","Post-operative radiograph with the application of an external fixation device."
"ImageCLEFmedical_Caption_2026_valid_191","Short axis view of the right subclavian vein with thrombus (asterisk)."
"ImageCLEFmedical_Caption_2026_valid_192","Plain Radiographic Imaging Revealed Absence of Lower Femoral Head and Neck"
"ImageCLEFmedical_Caption_2026_valid_193","Sagittal view of a contrasted CT scan of the head and neck. CT: Computed tomography. The scan shows a contrast-filled fistulous tract (red arrow) extending from the prevertebral space to the left submandibular gland (blue)."
"ImageCLEFmedical_Caption_2026_valid_194","Edema of the soft tissues of the right thigh, with fascial fluid collection and fat infiltration, compatible with cellulitis, as well as edema of the right biceps femoris and abductor muscles, which are affected by myositis."
"ImageCLEFmedical_Caption_2026_valid_195","T1-weighted fat-saturated contrast-enhanced MRI. A small enhancing mass is seen in the pre-coracoideus muscle belly."
"ImageCLEFmedical_Caption_2026_valid_196","Axial T2-weighted MRI of the left elbow shows a high signal in the common extensor tendon (yellow arrow), consistent with lateral epicondylitis."
"ImageCLEFmedical_Caption_2026_valid_197","A coronal MRI T1-weighted image of the distal humerus. The yellow arrow shows the nidus of non-union of the humeral shaft fracture."
"ImageCLEFmedical_Caption_2026_valid_198","CT scan axial view with hemorrhagic contusions in the frontal lobes on the left."
"ImageCLEFmedical_Caption_2026_valid_199","Transvaginal ultrasound of the pelvic area showing a 3.2 cm x 2.3 cm low-level collection in the cul de sac of Douglas."
"ImageCLEFmedical_Caption_2026_valid_200","Coronal computed tomography scan at initial presentation.A coronal computed tomography scan demonstrating the presence of pneumatosis (arrow)."
