"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_23","Lateral Cervical Spine Point localization Using the Ph.D. Spine Point localization Using the Ph.D. Cervical Spine Point localization Using the Ph.D. Cervical Spine Point localization Using the Ph.D. Cervical Spine Point localization Using the Ph.D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cerv. Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical Spine localization Using the Ph. D. Cervical"
"ImageCLEFmedical_Caption_2026_valid_24","Intraoral periapical radiograph revealing bony destruction"
"ImageCLEFmedical_Caption_2026_valid_25","MRI scan - axial section showing a hypodense mass in the floor of the orbits"
"ImageCLEFmedical_Caption_2026_valid_26","Choroidal mass on the left eye (black arrow)"
"ImageCLEFmedical_Caption_2026_valid_27","Abdominoperineal mass containing gastric fundus"
"ImageCLEFmedical_Caption_2026_valid_28","Axial computed tomography images demonstrating a small bowel intussusception"
"ImageCLEFmedical_Caption_2026_valid_29","Color Doppler Ultrasound Showing Flow Within the Hydatid Cyst"
"ImageCLEFmedical_Caption_2026_valid_30","Chest X-ray showing bilateral pneumothorax"
"ImageCLEFmedical_Caption_2026_valid_31","Fused axial images showing thrombi involving the aorta circumferentially"
"ImageCLEFmedical_Caption_2026_valid_32","Chest X-Ray Demonstrating Enlarged Heart Size"
"ImageCLEFmedical_Caption_2026_valid_33","Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae (blue) Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae. Severe aortic insufficiency due to ruptured chordae tendineae"
"ImageCLEFmedical_Caption_2026_valid_34","Transversal CT slice of the thorax."
"ImageCLEFmedical_Caption_2026_valid_35","Axial brain CT scan showing a hyperdense lesion in the left temporo-parietal region (circle).CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_36","Brain computed tomography showing intraventricular hemorrhage"
"ImageCLEFmedical_Caption_2026_valid_37","CXR showing ground glass changes"
"ImageCLEFmedical_Caption_2026_valid_38","Left ocular vasculature"
"ImageCLEFmedical_Caption_2026_valid_39","Sonogram showing uterine cavity filled with fluid"
"ImageCLEFmedical_Caption_2026_valid_40","Axial T2 fat saturation image demonstrating hyperintense lesion within the left parotid gland centered around an impacted primary second mandibular molar tooth (white arrow), consistent with sialolithiasis (black circle)."
"ImageCLEFmedical_Caption_2026_valid_41","Axial computed tomography image showing a hyperdense lesion in the left parotid gland (arrow)."
"ImageCLEFmedical_Caption_2026_valid_42","Abdominogram showing dilated loops of small bowel concerning ileus"
"ImageCLEFmedical_Caption_2026_valid_43","Pancreatic fistula"
"ImageCLEFmedical_Caption_2026_valid_44","Thoracic computed tomography revealing pulmonary consolidation. The consolidation is more pronounced on the right lung field (blue) compared to the left lung field (yellow). The right lung field consolidation extends to nearly total collapse. The left lung field consolidation is less severe and less extended.Abbreviations: L, left lung field; R, right lung field"
"ImageCLEFmedical_Caption_2026_valid_45","Axial computed tomography image demonstrating dilated small bowel loops. Axial computed tomography image of abdomen demonstrating dilated small bowel loops consistent with intestinal obstruction. Small bowel loops project outside of patient's abdominal wall."
"ImageCLEFmedical_Caption_2026_valid_46","Contrast Enhanced Abdomen CT Scan Axial View"
"ImageCLEFmedical_Caption_2026_valid_47","Distal femoral angle"
"ImageCLEFmedical_Caption_2026_valid_48","Anteroposterior radiograph showing the coiled wire being removed through the percutaneous endoscopic gastrostomy tube."
"ImageCLEFmedical_Caption_2026_valid_49","Chest CT scan showing a typical 12x12 cm ROI placement in the center of the lung field."
"ImageCLEFmedical_Caption_2026_valid_50","Chest X-rays showing interstitial lung edema"
"ImageCLEFmedical_Caption_2026_valid_51","Chest X-Ray Demonstrating Bilateral Pulmonary Edema (arrows)."
"ImageCLEFmedical_Caption_2026_valid_52","Axial computed tomography slice depicting the consolidation involving the lung parenchyma."
"ImageCLEFmedical_Caption_2026_valid_53","Transthoracic echocardiogram showing severe aortic insufficiency"
"ImageCLEFmedical_Caption_2026_valid_54","Pre-operative chest X-ray showing dextrocardia. The heart is on the right side"
"ImageCLEFmedical_Caption_2026_valid_55","Severe aortic insufficiency due to perforation of the posterior mitral valve leaflet"
"ImageCLEFmedical_Caption_2026_valid_56","Magnetic Resonance Imaging Showing Hydatid Cyst in the Uterus Transverse view showing hydatid cyst compressing uterus Arrow pointing toward hydatid cyst"
"ImageCLEFmedical_Caption_2026_valid_57","Magnetic Resonance Imaging (MRI) Axial T2 Fat Suppressed Image Depicting Large Cystic Lesion Within the Rectum"
"ImageCLEFmedical_Caption_2026_valid_58","Lead FractureImplantable cardioverter-defibrillator lead fracture"
"ImageCLEFmedical_Caption_2026_valid_59","Axial image illustrating bilateral fractures of the pubic symphysis (arrows). Extensive osseous edema surrounding the pubic symphysis is visualized as well as a discontinuity of the pubic symphysis."
"ImageCLEFmedical_Caption_2026_valid_60","Maxillary dentition in a cat. A radiograph of the maxillary dentition is shown. The radiograph shows radiopaque teeth and dentin (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_61","Radiographic image of the jaws"
"ImageCLEFmedical_Caption_2026_valid_62","Left lateral radiograph of the mandible of a 6-month-old female Labrador Retreiver dog showing a radiolucent cystic lesion (arrows) surrounded by sclerotic bone (asterix)"
"ImageCLEFmedical_Caption_2026_valid_63","Preoperative OPG showing destruction of maxillary antral region"
"ImageCLEFmedical_Caption_2026_valid_64","The catheter tip (white arrows) is located in the right jugular vein"
"ImageCLEFmedical_Caption_2026_valid_65","Preprocedural dental radiographs confirming the presence of retained deciduous teeth (arrows)."
"ImageCLEFmedical_Caption_2026_valid_66","Axial view of the cardiac CT scan demonstrating large pericardial mass (red arrow) adjacent to and partially obliterating right ventricular (RV) border (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_67","Intrapleural mass (arrow)."
"ImageCLEFmedical_Caption_2026_valid_68","T2 weighted image of brain MRI demonstrates hyperintensity in bilateral putamina (arrows)."
"ImageCLEFmedical_Caption_2026_valid_69","Axial CT scan showing the left subclavian artery pseudoaneurysm (black arrows) and the fistulous tract to the pleural space (white arrowheads)."
"ImageCLEFmedical_Caption_2026_valid_70","Right upper lobe consolidation"
"ImageCLEFmedical_Caption_2026_valid_71","Lung parenchyma herniation"
"ImageCLEFmedical_Caption_2026_valid_72","CT scan demonstrating extravasation"
"ImageCLEFmedical_Caption_2026_valid_73","Fluoroscopic image shows contrast media pooling in duodenum (arrow), indicating duodenal perforation"
"ImageCLEFmedical_Caption_2026_valid_74","Percutaneous drainage catheter in the abscess (arrow)."
"ImageCLEFmedical_Caption_2026_valid_75","Ultrasound image of the abdomen showing dilated stomach (white arrow) with layering free fluid (yellow arrow)"
"ImageCLEFmedical_Caption_2026_valid_76","Angio-CT scan showing enlarged vessels suggestive of arteriovenous malformation"
"ImageCLEFmedical_Caption_2026_valid_77","Antero-posterior view showing peripherally inserted central catheter (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_78","An X-ray film of the abdomen showing the gastric band (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_79","CT angiography demonstrating the Amplatzer Vascular Plug (AVP) placement within the pulmonary arterial vasculature (A), with contrast opacification of venous collaterals (B) draining into pulmonary arterial vasculature, and opacification of intrathoracic bowel loops (C)."
"ImageCLEFmedical_Caption_2026_valid_80","Follow-up abdominal X-Ray depicting resolution of the gastric band."
"ImageCLEFmedical_Caption_2026_valid_81","Large cystic lesion on axial view"
"ImageCLEFmedical_Caption_2026_valid_82","Abdomen and pelvis computed tomography (CT) scan shows a hematoma measuring 144 × 139 mm adjacent to the small bowel."
"ImageCLEFmedical_Caption_2026_valid_83","Computed tomography scan of the chest showing a cavitary lesion (indicated by black arrow)."
"ImageCLEFmedical_Caption_2026_valid_84","In this image from an US examination, a voluminous hypodense lesion is seen in the left testicular topography."
"ImageCLEFmedical_Caption_2026_valid_85","Axial CT showing the parathyroid adenoma (arrowheads)."
"ImageCLEFmedical_Caption_2026_valid_86","Axial slice of CT angiography showing a hematoma surrounding the origin of the subclavian artery (arrows)."
"ImageCLEFmedical_Caption_2026_valid_87","Ultrasound showing a posterior mediastinal mass measuring 26.0 mm x 26.0 mm"
"ImageCLEFmedical_Caption_2026_valid_88","MRI showing a fistula tracking into the skin. Note the abnormal signal intensities associated with inflammation consistent with infection. The fistula (white arrow) arises from the anterior mediastinum and tracks down along the left costal margin to the skin. There is associated inflammatory stranding (triangle) along the skin."
"ImageCLEFmedical_Caption_2026_valid_89","Fat suppressed T2 weighted image showing hyperintense signal in posterior shoulder region (arrow) corresponding to intramuscular hematomas (hematomas visualized on MRI image, arrow). Note normal muscle edema (triangle)."
"ImageCLEFmedical_Caption_2026_valid_90","Sagital MRI T2 weighted sequence showing intradural extramedullary plasmacytoma (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_91","B-scan ocular ultrasound showing vitreous hemorrhage"
"ImageCLEFmedical_Caption_2026_valid_92","Contrast-enhanced CT showing pancreatic pseudocyst. Axial view showing hypointense fluid collection in pancreatic head (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_93","Postoperative anteroposterior radiograph shows the fixation of femoral osteosarcoma with a custom-made prosthesis. Postoperative anteroposterior radiograph shows fixation of osteosarcoma with custom-made prosthesis."
"ImageCLEFmedical_Caption_2026_valid_94","Fat saturated T1 weighted MRI Axial image of Left thigh abscess showing hypointensity (green cross) consistent with fatty component"
"ImageCLEFmedical_Caption_2026_valid_95","MRI showing diffuse edema involving lumbar paravertebral musculature"
"ImageCLEFmedical_Caption_2026_valid_96","Computed tomography scan revealing a tumor shadow in the scrotum (arrow)."
"ImageCLEFmedical_Caption_2026_valid_97","Contrast enhanced computed tomography scan revealing a retroperitoneal hematoma (arrow)."
"ImageCLEFmedical_Caption_2026_valid_98","Contrast enhanced computed tomography scan revealing a tumorous lesion on the left ilium"
"ImageCLEFmedical_Caption_2026_valid_99","Computed tomographic scan showing intraperitoneal abscess"
"ImageCLEFmedical_Caption_2026_valid_100","Transthoracic Echocardiogram Showing Large Left Atrial Mass"
"ImageCLEFmedical_Caption_2026_valid_101","Axial CT angiography image depicting the aberrant vessel coursing along the left side of the spine."
"ImageCLEFmedical_Caption_2026_valid_102","HRCT scan showing ground-glass opacities (arrows).HRCT - High resolution computed tomography"
"ImageCLEFmedical_Caption_2026_valid_103","Thorax computed tomography showing pneumothorax"
"ImageCLEFmedical_Caption_2026_valid_104","Chest X-Ray Showing Bilateral Pulmonary Infiltrates"
"ImageCLEFmedical_Caption_2026_valid_105","X ray examination: Bilateral pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_106","Measurement of mesenteric vessel diameter"
"ImageCLEFmedical_Caption_2026_valid_107","Chest computed tomography scan showing large left pulmonary mass invading pleura."
"ImageCLEFmedical_Caption_2026_valid_108","PET scan without hypermetabolic lesions"
"ImageCLEFmedical_Caption_2026_valid_109","PET scan demonstrating hypermetabolic focus"
"ImageCLEFmedical_Caption_2026_valid_110","PET CT Scan Showing Metastatic Lesion"
"ImageCLEFmedical_Caption_2026_valid_111","Transverse view of liver metastasis. Contrast enhanced computed tomography scan demonstrating metastatic liver tumor. The lesion is hypointense relative to adjacent liver parenchyma (Arrow)"
"ImageCLEFmedical_Caption_2026_valid_112","Axial CT neck without contrast showing abscess confined to the right submandibular gland (arrow)."
"ImageCLEFmedical_Caption_2026_valid_113","Computed tomography showing a pericardial effusion"
"ImageCLEFmedical_Caption_2026_valid_114","Brain MRI, axial cut, arterial phase, showing hyperintense focus within the left middle cerebral artery territory."
"ImageCLEFmedical_Caption_2026_valid_115","Brain MRI showing abnormal hyperintense signal involving the cerebellar vermis"
"ImageCLEFmedical_Caption_2026_valid_116","Hyperintense signals in the bilateral posterior limb of the internal capsule."
"ImageCLEFmedical_Caption_2026_valid_117","Fetal MRI showing hypoplasia of the corpus callosum and agenesis of the corpus callosum"
"ImageCLEFmedical_Caption_2026_valid_118","Supine abdominal X-rays showing appropriate positioning of central venous catheter. The catheter tip is located within the distal vena cava and does not lie within the hepatic vein or inferior vena cava posteriorly. Also depicted is appropriate positioning of Foley catheter."
"ImageCLEFmedical_Caption_2026_valid_119","Transabdominal USG image showing gestational sac inside cervical canal"
"ImageCLEFmedical_Caption_2026_valid_120","Fluoroscopy image demonstrating a left subclavian central line placed via the femoral approach. The catheter tip is located in the distal SVC"
"ImageCLEFmedical_Caption_2026_valid_121","Central venous catheter traversing the persistent left-sided superior vena cava (arrow) and entering the right atrium (dashed arrows)."
"ImageCLEFmedical_Caption_2026_valid_122","Central line traversing through the right subclavian vein terminating into the superior vena cava"
"ImageCLEFmedical_Caption_2026_valid_123","Axial section of contrast-enhanced chest computed tomography showing diffuse patchy consolidations typical of COVID-19 infection"
"ImageCLEFmedical_Caption_2026_valid_124","Normal CXR"
"ImageCLEFmedical_Caption_2026_valid_125","Parasternal long axis view, showing the aortic valve and aortic arch. Asymmetric thickening of the aortic valve appears on parasternal long axis views. (LV Left Ventricle)"
"ImageCLEFmedical_Caption_2026_valid_126","Axial section of CT scan showing hypodense lesion arising from posterior aspect of left kidney"
"ImageCLEFmedical_Caption_2026_valid_127","Normal MRI scan"
"ImageCLEFmedical_Caption_2026_valid_128","Ultrasound image demonstrating a large, heterogeneous hypoechoic lesion within the right kidney measuring 1.29 cm"
"ImageCLEFmedical_Caption_2026_valid_129","Transabdominal US demonstrating ascites"
"ImageCLEFmedical_Caption_2026_valid_130","Ascending colon"
"ImageCLEFmedical_Caption_2026_valid_131","Ascites"
"ImageCLEFmedical_Caption_2026_valid_132","Intravenous pyelogram (IVP) shows bilateral hydroureteronephrosis"
"ImageCLEFmedical_Caption_2026_valid_133","Transverse US image demonstrating grossly enlarged bilateral kidneys."
"ImageCLEFmedical_Caption_2026_valid_134","Cardiac CTA showing an aneurysmal dilation of the ascending aorta"
"ImageCLEFmedical_Caption_2026_valid_135","Normal CT scan"
"ImageCLEFmedical_Caption_2026_valid_136","Resolution of subdural hematoma on follow-up brain CT scan"
"ImageCLEFmedical_Caption_2026_valid_137","Transthoracic echocardiography shows severe aortic regurgitation"
"ImageCLEFmedical_Caption_2026_valid_138","Transthoracic echocardiography showing thrombi in the right atrium (R) and Left atrium (L)"
"ImageCLEFmedical_Caption_2026_valid_139","Ultrasound showing hypoechogenic lesion measuring 2cm"
"ImageCLEFmedical_Caption_2026_valid_140","Computed tomography image showing thrombosis in the superior vena cava (indicated by arrow)."
"ImageCLEFmedical_Caption_2026_valid_141","Ultrasound examination revealing hyperechoic renal lesion"
"ImageCLEFmedical_Caption_2026_valid_142","Axial computed tomography image showing measurements performed along the axial cuts."
"ImageCLEFmedical_Caption_2026_valid_143","Percutaneous drainage catheter (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_144","Cardiac computed tomography angiography (CTA) displaying normal aortic diameter"
"ImageCLEFmedical_Caption_2026_valid_145","Voiding cystourethrogram showing bilateral grade III reflux Grade III reflux is marked by a continuous arrow, reflux grade is marked by a colored arrow, and contrast entering the urinary bladder is marked by a yellow arrow"
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac MRI transverse SSFP image reveals a significant LV thrombus involving the apical segment"
"ImageCLEFmedical_Caption_2026_valid_147","Axial computed tomography image showing bony erosion on the right side (denoted by arrow)"
"ImageCLEFmedical_Caption_2026_valid_148","Contrast Enhanced Abdomen and Pelvis CT Scan Axial View Contrast Enhanced Abdomen and Pelvis CT Scan Axial View Demonstrating Enlarged Splenic Spleen is Enlarged Enlarged spleen measuring 18 cm. There is a 1cm hypodense lesion within the spleen and surrounding hypodense fluid collection."
"ImageCLEFmedical_Caption_2026_valid_149","Chest X-Ray"
"ImageCLEFmedical_Caption_2026_valid_150","PET scan showing metabolically active mass involving left upper lobe of lung."
"ImageCLEFmedical_Caption_2026_valid_151","Brain MRI showing multiple cerebrovascular infarctions"
"ImageCLEFmedical_Caption_2026_valid_152","Postoperative anteroposterior weight bearing radiograph demonstrating anatomic reconstruction of the hindfoot and ankle with arthrodesis using a triple arthrodesis construct, arthrofibrosis, and adequate correction of hindfoot deformity."
"ImageCLEFmedical_Caption_2026_valid_153","Intraprocedural fluoroscopy image demonstrating successful placement of the cardiac lead in the right ventricle"
"ImageCLEFmedical_Caption_2026_valid_154","Standing anteroposterior radiograph of his left foot demonstrates bilateral varus deformity"
"ImageCLEFmedical_Caption_2026_valid_155","Computed tomographic scan showing osteolytic lesion in the frontal bone (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_156","Whole body PET scan. Complete resolution of metabolically active tumor.PET,positron emission tomography"
"ImageCLEFmedical_Caption_2026_valid_157","PET/CT showing metabolically active lesion in the anterior mediastinum"
"ImageCLEFmedical_Caption_2026_valid_158","PET Scan Showing Increased activity Within Left Iliac Bone"
"ImageCLEFmedical_Caption_2026_valid_159","Axial computed tomography image demonstrating a small nodular density measuring 7 mm in diameter, compatible with a lung metastasis."
"ImageCLEFmedical_Caption_2026_valid_160","Fat suppressed MRI images show hyperintense signal in the muscles surrounding thigh"
"ImageCLEFmedical_Caption_2026_valid_161","Axial view of CT abdomen/pelvis displaying wedge shaped hypodensity consistent with infarction"
"ImageCLEFmedical_Caption_2026_valid_162","Pre-operative standing radiograph. Radiograph taken preoperatively showing the mechanical axis/cut-off angle ratio (Mediolateral deviation/Femoral shaft length) ratio measuring 61%."
"ImageCLEFmedical_Caption_2026_valid_163","Pre-operative anteroposterior ankle radiograph demonstrating subtalar dislocation"
"ImageCLEFmedical_Caption_2026_valid_164","Calcaneal calcifications"
"ImageCLEFmedical_Caption_2026_valid_165","Transversal section of the thorax, showing both pulmonary hilar metastases (arrows)."
"ImageCLEFmedical_Caption_2026_valid_166","Measurement of CTRS"
"ImageCLEFmedical_Caption_2026_valid_167","Gall bladder wall thickening Gall bladder wall thickening"
"ImageCLEFmedical_Caption_2026_valid_168","Axial Computed Tomography Without Contrast Demonstrating Peritendinous Abscesses Distally Within the Extensor retinaculum (arrows)."
"ImageCLEFmedical_Caption_2026_valid_169","Abdomen and Pelvis MRI Preoperative Image Axial view of MRI revealing large intra-abdominal mass (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_170","Axial CT image demonstrating tumor (arrow)"
"ImageCLEFmedical_Caption_2026_valid_171","Axial CT scan showing hydronephrosis bilaterally"
"ImageCLEFmedical_Caption_2026_valid_172","CT scan demonstrating a transverse section through the patient's chest, including measurements of aortic diameter"
"ImageCLEFmedical_Caption_2026_valid_173","Chest X-Ray Image"
"ImageCLEFmedical_Caption_2026_valid_174","Thorax CT scan before the treatment"
"ImageCLEFmedical_Caption_2026_valid_175","Thoracic CT scan revealing a mediastinal mass measuring 9.12 mm"
"ImageCLEFmedical_Caption_2026_valid_176","Computed tomography scan of the thorax"
"ImageCLEFmedical_Caption_2026_valid_177","Endosonographic appearance of pancreatic adenocarcinoma. Transversal section showing a hypoechoic lesion with irregular contours"
"ImageCLEFmedical_Caption_2026_valid_178","Endosonographic image showing hypoechoic lesion within the duodenum"
"ImageCLEFmedical_Caption_2026_valid_179","Transrectal US showing enlarged prostate"
"ImageCLEFmedical_Caption_2026_valid_180","Transrectal ultrasonography demonstrated a hyperechogenic mass compressing onto the urinary bladder. The mass consisted of multiple echoes and had a smooth outline."
"ImageCLEFmedical_Caption_2026_valid_181","Panoramic radiograph"
"ImageCLEFmedical_Caption_2026_valid_182","Panoramic radiograph obtained during routine dental checkup revealing impacted permanent mandibular third molar (#36) on right side"
"ImageCLEFmedical_Caption_2026_valid_183","Posttreatment orthopantamogram with adequate positioning of tongue at rest position"
"ImageCLEFmedical_Caption_2026_valid_184","Postoperative orthopantogram demonstrating bony lesion in maxillary canine region."
"ImageCLEFmedical_Caption_2026_valid_185","Panoramic radiograph showing bony landmarks"
"ImageCLEFmedical_Caption_2026_valid_186","Pretreatment cephalometric radiograph showing dental abnormalities"
"ImageCLEFmedical_Caption_2026_valid_187","Pretreatment cephalometric radiograph illustrating measurements taken"
"ImageCLEFmedical_Caption_2026_valid_188","Dental caries on dental panoramic tomogram."
"ImageCLEFmedical_Caption_2026_valid_189","Mammogram image, diagnostic marker placed on the suspicious lesion"
"ImageCLEFmedical_Caption_2026_valid_190","Radiographic image of a rat with tibial fracture treated with an intramedullary nail and plate."
"ImageCLEFmedical_Caption_2026_valid_191","Ultrasound image of left shoulder showing a hypoechoic mass (asterix) in the subcutaneous tissue"
"ImageCLEFmedical_Caption_2026_valid_192","Pre-operative anteroposterior radiograph showing osteolytic lesions involving bilateral proximal femoral shaft"
"ImageCLEFmedical_Caption_2026_valid_193","Coronal view of CT scan showing mucosal thickening in the nasopharynx (blue arrow) and thickening of the soft tissues overlying the skull base (red arrow)."
"ImageCLEFmedical_Caption_2026_valid_194","Fat suppressed T2 weighted MRI sequence. Coronal section through the left shoulder shows intramuscular hyperintensity."
"ImageCLEFmedical_Caption_2026_valid_195","Edema"
"ImageCLEFmedical_Caption_2026_valid_196","Axial T1-weighted MR image showing a hyperintense signal corresponding to active arterial blood flow at the level of the proximal radial artery"
"ImageCLEFmedical_Caption_2026_valid_197","MRI coronal section demonstrating a lytic lesion involving the proximal metaphysis of the humerus"
"ImageCLEFmedical_Caption_2026_valid_198","Brain computed tomography revealing intracranial hemorrhage. The computed tomography scan shows a hypodense mass lesion corresponding to the contusion on the left frontotemporal region 48 hours following initial trauma."
"ImageCLEFmedical_Caption_2026_valid_199","Transvaginal ultrasound revealing endometrial hyperplasia measuring 31.9 mm."
"ImageCLEFmedical_Caption_2026_valid_200","Transaxial CT image demonstrates a large pneumothorax (arrow)"
"ImageCLEFmedical_Caption_2026_valid_201","Computed tomography scan demonstrating a solid nodular lesion in the upper lobe of the right lung measuring 12 mm"
"ImageCLEFmedical_Caption_2026_valid_202","High-resolution CT scan of a patient with COVID-19 showing ground-glass opacities."
"ImageCLEFmedical_Caption_2026_valid_203","A chest radiograph demonstrating a right sided hemi-thorax status post surgical intervention. There is a right sided pneumothorax denoted by red asterisk. The left lung is denoted by blue asterisk, while the surgical airway decompression catheter is denoted by a black asterisk."
"ImageCLEFmedical_Caption_2026_valid_204","Free air"
"ImageCLEFmedical_Caption_2026_valid_205","Image shows T1-T3 NMR images of a rat hind limb. The muscle compartments of the rat hind limb were delineated by MRI (Figures 4a and 4b). Note that these images were acquired while the rat was in a resting state. The muscles that were identified were as follows: T3 (clover), tibia, and femur. Muscle tissue has varying T1 values depending on muscle fiber organization. In particular, muscles with a high density of tendons fibers have a higher T1 value (darker signals), while muscles with a higher density of fascicles have a lower T1 signal (light signals.) Signal intensity differences reflected muscle fiber organization. The brightness/contrast of muscle compartments could reflect fiber organization."
"ImageCLEFmedical_Caption_2026_valid_206","CT scan revealing hypodense foci within bilateral temporal lobes suggestive of infarcts"
"ImageCLEFmedical_Caption_2026_valid_207","Axial CT image demonstrating bilateral breast masses"
"ImageCLEFmedical_Caption_2026_valid_208","CT imaging showing a soft tissue density mass (blue arrows) abutting chest wall."
"ImageCLEFmedical_Caption_2026_valid_209","Transaxial view of thoracic CT scan showing bilateral enlarged thyroid lobes (arrows)"
"ImageCLEFmedical_Caption_2026_valid_210","Axial CT image of the chest showing a large mass in the right breast (arrow)."
