"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_16","Computed tomography (CT) scan showing a large nodular mass at the bottom of the urinary bladder."
"ImageCLEFmedical_Caption_2026_valid_17","CT scan of the head depicting the mass lesion."
"ImageCLEFmedical_Caption_2026_valid_18","Abdominal ultrasound showing gallstones (arrow) in gallbladder."
"ImageCLEFmedical_Caption_2026_valid_19","Abdominal computed tomography scan of the patient showing dilated intestinal loops and a transition point at the ileo-cecal junction, compatible with an ileocecal volvulus."
"ImageCLEFmedical_Caption_2026_valid_20","Pre-operative chest X-ray showing a well-defined left-sided pulmonary mass."
"ImageCLEFmedical_Caption_2026_valid_21","(a) Axial cone beam computed tomography image showing a thin radiopaque foreign body (arrow) in the left maxillary sinus."
"ImageCLEFmedical_Caption_2026_valid_22","Color Doppler image of the left ventricle of the fetus showing the reverse flow of blood in the left ventricle."
"ImageCLEFmedical_Caption_2026_valid_23","Pre-operative lateral radiograph (a-b, c-d, e-f, x-y) with sagittal plane of the neck. The measurements of the C1/C2 sagittal angle (a-b) and the C2/C3 sagittal angle (c-d) are shown. The line connecting the C2 plumb line and the C1 plumb line is shown in (a-b). The line connecting the C3 plumb line and the C2 plumb line is shown in (c-d). The line connecting the C3 plumb line and the C4 plumb line is shown in (e-f). The line connecting the C1 plumb line and the C5 plumb line is shown in (x-y)."
"ImageCLEFmedical_Caption_2026_valid_24","Tooth 47 showing a 9 mm periapical radiolucency along with periapical radiolucency"
"ImageCLEFmedical_Caption_2026_valid_25","MRI of the brain with contrast showed a hyperintense T2-weighted lesion in the left temporal lobe with mild surrounding edema"
"ImageCLEFmedical_Caption_2026_valid_26","Preoperative ultrasound scan, showing an echogenic mass in the left anterior sclera."
"ImageCLEFmedical_Caption_2026_valid_27","Ultrasound image showing a 5.5×4.2×4.3 cm solid lesion with internal hypoechoic spots (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_28","Abdominal contrast-enhanced computed tomography. A circumferential wall thickening and luminal narrowing were observed in the main body of the jejunum, with moderate luminal dilation and no obvious abnormality in the adjacent small intestinal loops."
"ImageCLEFmedical_Caption_2026_valid_29","Ultrasound-guided trans-splenic access with an 18-gauge needle."
"ImageCLEFmedical_Caption_2026_valid_30","Chest X-ray of lung with left-sided pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_31","18F-FDG PET/CT scan: Increased FDG accumulation in the left breast."
"ImageCLEFmedical_Caption_2026_valid_32","Chest X-ray shows dextrocardia"
"ImageCLEFmedical_Caption_2026_valid_33","Short axis view of the left ventricle with color Doppler demonstrating mitral regurgitation (red arrow) and mild aortic regurgitation (blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_34","Chest CT showing an anterior mediastinal mass invading the left upper lobe."
"ImageCLEFmedical_Caption_2026_valid_35","Axial CT scan (soft tissue window) showing a well-defined ring-enhancing lesion in right temporal lobe (red circle)."
"ImageCLEFmedical_Caption_2026_valid_36","Brain CT revealing a right MCA territory infarct.MCA: middle cerebral artery"
"ImageCLEFmedical_Caption_2026_valid_37","Chest X-ray showing multiple bilateral pulmonary nodules"
"ImageCLEFmedical_Caption_2026_valid_38","Ultrasound image of the right inguinal canal. The white arrows indicate the superficial inguinal ligament and the red arrow indicates the deep inguinal ligament. The yellow arrow indicates the external iliac artery"
"ImageCLEFmedical_Caption_2026_valid_39","Doppler ultrasound findings of the left ovary."
"ImageCLEFmedical_Caption_2026_valid_40","MRI showing left parotid mass (white arrow). The black arrow shows the location of the tumor."
"ImageCLEFmedical_Caption_2026_valid_41","Computed tomography scan of the head shows an enhancing mass in the left parotid gland (arrow)."
"ImageCLEFmedical_Caption_2026_valid_42","Pelvis x-ray."
"ImageCLEFmedical_Caption_2026_valid_43","Fluoroscopic guidance of the puncture site. A 14-Fr introducer needle was advanced over a 5 Fr steerable wire into the pseudoaneurysm (arrowheads)."
"ImageCLEFmedical_Caption_2026_valid_44","Thoracic CT imaging of a patient with multiple pulmonary embolisms. The blue area indicates the right lung, and the yellow area indicates the left lung."
"ImageCLEFmedical_Caption_2026_valid_45","Computer tomography scan showing a lesion in the left kidney."
"ImageCLEFmedical_Caption_2026_valid_46","Coronal view of abdominopelvic CT."
"ImageCLEFmedical_Caption_2026_valid_47","Measurement of the proximal tibiofibular (PTF) angle. The PTF angle is the angle between the line drawn along the medial malleolus (A) and the line drawn along the distal tibial plateau (B)"
"ImageCLEFmedical_Caption_2026_valid_48","Plain abdominal X-ray demonstrating a right-sided double-lumen ureteral stent."
"ImageCLEFmedical_Caption_2026_valid_49","Sample image used for the study. This patient has a 45-year-old woman with COPD. The image is a computed tomography (CT) scan of the chest. The rectangle (white) outlines the region of interest (ROI) in the middle of the lungs. The ROIs are used to generate the features to be used in the model."
"ImageCLEFmedical_Caption_2026_valid_50","Chest X-ray on admission to the emergency department. Chest X-ray shows no obvious abnormal findings."
"ImageCLEFmedical_Caption_2026_valid_51","Chest X-ray showing multiple nodular shadows in the left lung field (blue arrows)"
"ImageCLEFmedical_Caption_2026_valid_52","CT Chest without contrast showing right lower lobe consolidation"
"ImageCLEFmedical_Caption_2026_valid_53","Transthoracic echocardiography demonstrating an apical pseudoaneurysm."
"ImageCLEFmedical_Caption_2026_valid_54","Chest X-ray showing cardiomegaly and pulmonary edema."
"ImageCLEFmedical_Caption_2026_valid_55","TEE showing the aortic valve vegetation"
"ImageCLEFmedical_Caption_2026_valid_56","MRI pelvis showing a large (18 x 14 x 20 cm) heterogenous pelvic mass (arrows) with central cystic degeneration"
"ImageCLEFmedical_Caption_2026_valid_57","MRI pelvis showing large pelvic mass"
"ImageCLEFmedical_Caption_2026_valid_58","X-ray of the left temporal bone showing the electrode. The white arrow indicates the electrode."
"ImageCLEFmedical_Caption_2026_valid_59","Postmortem radiograph of the right-hand of a male 16-year-old neutered neuter neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neutered neuteered neutered neutered neutered neutered neuered neutered neuered neuered neuered neuered neuered neuered neuered neuered neuered"
"ImageCLEFmedical_Caption_2026_valid_60","Lateral view of dental radiograph of the maxillary arch. Note the severe dental impaction and malocclusion of permanent maxillary second premolars and first molars (arrow) due to underdeveloped maxillary sinus."
"ImageCLEFmedical_Caption_2026_valid_61","Pre-operative radiographic examination."
"ImageCLEFmedical_Caption_2026_valid_62","Chest radiograph showing a mass within the left hemithorax with some calcification (arrows)."
"ImageCLEFmedical_Caption_2026_valid_63","Radiographic measurements of the length and width of the maxilla."
"ImageCLEFmedical_Caption_2026_valid_64","Standard radiography of a goat with mineralised soft tissues (MTS). The arrowheads indicate the location of the mineralised soft tissues."
"ImageCLEFmedical_Caption_2026_valid_65","Radiographical examination of the left lateral upper jaw of a feline aged 13 years with the presence of dental caries and root resorbtion."
"ImageCLEFmedical_Caption_2026_valid_66","Axial view of the CT angiogram showing a large lobulated mass (red arrow) encasing the right and left main pulmonary artery and right atrial appendage, suggestive of a right atrial mass. The white arrow is pointing to the mass in the left atrium."
"ImageCLEFmedical_Caption_2026_valid_67","Chest radiograph showing a large hiatal hernia."
"ImageCLEFmedical_Caption_2026_valid_68","Axial T2-weighted MRI of the brain of a female mouse with advanced Alzheimer's disease. The image shows hyperintensity in the bilateral caudate nuclei."
"ImageCLEFmedical_Caption_2026_valid_69","Postoperative chest computed tomography scan.Chest computed tomography scan on the 10th postoperative day shows a lobulated hyperdensity (arrows) along the posterior margin of the heart. The anterior margin of the mass is located at the level of the ninth thoracic vertebra (arrowheads), and the posterior margin is located at the level of the first thoracic vertebra. The posterior surface of the mass is located in contact with the posterior mediastinum."
"ImageCLEFmedical_Caption_2026_valid_70","Chest radiograph shows a right-sided consolidation with a small pleural effusion."
"ImageCLEFmedical_Caption_2026_valid_71","Chest computed tomography demonstrating pulmonary embolism."
"ImageCLEFmedical_Caption_2026_valid_72","Coronal view of CT scan showing the pelvic foreign body"
"ImageCLEFmedical_Caption_2026_valid_73","Retrograde pyelography in the right ureter showed complete obstruction at the ureteropelvic junction."
"ImageCLEFmedical_Caption_2026_valid_74","CT scan of the abdomen and pelvis on presentation showing an intrauterine foreign body (arrow)."
"ImageCLEFmedical_Caption_2026_valid_75","Ultrasound imaging.Ultrasound imaging of the neck showing a small right-sided pericardial effusion (yellow arrow), right atrium (RA), right ventricle (RV), and pleural effusion (PE)."
"ImageCLEFmedical_Caption_2026_valid_76","Angiography of the patient's lower extremities showing aneurysms in the left femoral artery (arrow)."
"ImageCLEFmedical_Caption_2026_valid_77","Post-procedure radiograph. Radiograph showing properly positioned thoracic stent in situ"
"ImageCLEFmedical_Caption_2026_valid_78","Plain abdominal radiograph showing the presence of a stent, which is located in the stomach (arrow)"
"ImageCLEFmedical_Caption_2026_valid_79","CCT abdomen and pelvis without contrast showing severe thoracic scoliosis involving the thoracolumbar spine. C: Thoracic spine, A: Liver, B: Right lung"
"ImageCLEFmedical_Caption_2026_valid_80","Abdominal X-ray. A contrast-filled double-pigtail ureteral stent is seen in the right renal pelvis and the ureter is seen to be patent."
"ImageCLEFmedical_Caption_2026_valid_81","CT Chest with and without Contrast. Arrow showing the left chest wall mass invading the left hemi-thorax."
"ImageCLEFmedical_Caption_2026_valid_82","Left renal trauma."
"ImageCLEFmedical_Caption_2026_valid_83","CT scan showing left upper lobe and lingula consolidation with air bronchograms"
"ImageCLEFmedical_Caption_2026_valid_84","Transverse abdominal ultrasound image of the left testicle showing normal echogenicity of the left testicle with hypoechoic areas (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_85","Computed tomography scan showing left thyroid nodule."
"ImageCLEFmedical_Caption_2026_valid_86","CT scan of the neck with contrast. The scan shows a large, well-defined, multilobulated mass of heterogeneous density within the left lobe of the thyroid gland (yellow arrowheads). There is some extension into the left internal jugular vein with soft tissue swelling in the left neck."
"ImageCLEFmedical_Caption_2026_valid_87","The ultrasound image of the thyroid nodule. The ultrasound image shows a 26.6 mm-sized thyroid nodule with a hypoechoic pattern. The ultrasound image shows a 26.6 mm-sized thyroid nodule with a hypoechoic pattern"
"ImageCLEFmedical_Caption_2026_valid_88","MRI scan showing the presence of a left-sided submandibular salivary gland and a left cervical lymph node. Arrowhead: left submandibular salivary gland; arrow: left cervical lymph node."
"ImageCLEFmedical_Caption_2026_valid_89","Magnetic resonance imaging of the head, neck, and upper chest demonstrating right-sided C5-C6 myelomalacia, right-sided cervical radicular myelopathy, and C5-C6 foraminal stenosis. White arrow points to the cervical spinal cord; white arrowhead points to the right upper trapezius muscle."
"ImageCLEFmedical_Caption_2026_valid_90","T2 weighted magnetic resonance imaging of the cervical spine revealing multiple cervical-thoracic intradural extramedullary neurofibromas"
"ImageCLEFmedical_Caption_2026_valid_91","C-OCT showed a detached DME with a cyst.DME - detached membranous epithelium"
"ImageCLEFmedical_Caption_2026_valid_92","Hepatorenal space mass (arrow)."
"ImageCLEFmedical_Caption_2026_valid_93","Radiographs of the left leg after the first revision surgery."
"ImageCLEFmedical_Caption_2026_valid_94","Magnetic resonance imaging of the left hip showing a large hematoma over the left hip joint with destruction of the acetabular compartment."
"ImageCLEFmedical_Caption_2026_valid_95","MRI scan of pelvis showing bilateral sacroiliitis and pubic symphysis diastasis"
"ImageCLEFmedical_Caption_2026_valid_96","CT scan showing a left inguinal lymph node"
"ImageCLEFmedical_Caption_2026_valid_97","Enhanced abdominal computed tomography (CT). A large tumor was observed in the pancreatic head (arrow)."
"ImageCLEFmedical_Caption_2026_valid_98","Computed tomography scan. The white arrow shows a swollen pancreas and exudation around the pancreas."
"ImageCLEFmedical_Caption_2026_valid_99","CT abdomen (axial view) showing fat stranding and free fluid in the left upper quadrant around the jejunum and the left kidney.CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_100","Aortic arch ultrasound. A mass with a diameter of 3.3 cm with a heterogeneous echo was observed at the origin of the left carotid artery."
"ImageCLEFmedical_Caption_2026_valid_101","Computed tomography scan of the abdomen showing a 3 cm lymph node in the left para-aortic region (arrow)."
"ImageCLEFmedical_Caption_2026_valid_102","CT scan of the chest without contrast showing ground glass opacities and septal thickening."
"ImageCLEFmedical_Caption_2026_valid_103","Chest computed tomography with contrast demonstrating left apical bleb."
"ImageCLEFmedical_Caption_2026_valid_104","Chest X-ray showing bilateral pleural effusion (red arrows) and left-sided lung mass (blue arrow)"
"ImageCLEFmedical_Caption_2026_valid_105","Chest x-ray showing right sided diaphragmatic hernia."
"ImageCLEFmedical_Caption_2026_valid_106","Computed tomography scan showing dilated small bowel loop (arrow)."
"ImageCLEFmedical_Caption_2026_valid_107","Chest computed tomography scan showing the two targets. Yellow line is the tangential beam. The red circle indicates the first target, and the green circle indicates the second target. The blue line represents the skin contour. The orange line represents the tumor contour. The yellow circle indicates the position of the second beam. The yellow dotted line represents the proton dose."
"ImageCLEFmedical_Caption_2026_valid_108","PET-CT scan of the patient (coronal view)PET-CT: positron emission tomography-computed tomography"
"ImageCLEFmedical_Caption_2026_valid_109","PET/CT image.PET/CT: positron emission tomography/computed tomography."
"ImageCLEFmedical_Caption_2026_valid_110","[18F]FDG-PET/CT shows a hypermetabolic lesion in the left lung"
"ImageCLEFmedical_Caption_2026_valid_111","Axial contrast-enhanced computed tomography of the abdomen showing subcapsular liver collection (arrow)."
"ImageCLEFmedical_Caption_2026_valid_112","A computed tomography scan showing a hyperdense collection in the submandibular space (arrow)."
"ImageCLEFmedical_Caption_2026_valid_113","Axial CT scan of the chest on presentation day 2. The arrow shows a large pericardial effusion."
"ImageCLEFmedical_Caption_2026_valid_114","Regions of interest.Regions of interest (ROI) were drawn on the corresponding MRI images to measure the signal intensity in the left and right internal acoustic meatus"
"ImageCLEFmedical_Caption_2026_valid_115","Axial T2 FLAIR MRI image of the brain showing abnormal hyperintensities in the white matter of the posterior cerebellum"
"ImageCLEFmedical_Caption_2026_valid_116","Magnetic resonance imaging scan of the head without contrast. No abnormalities were found"
"ImageCLEFmedical_Caption_2026_valid_117","MRI abdomen showing massive pneumatosis intestinalis (arrows) and fetal pole (asterisks)"
"ImageCLEFmedical_Caption_2026_valid_118","Abdominal X-ray showing air-fluid levels."
"ImageCLEFmedical_Caption_2026_valid_119","Measurement of the distance between the vaginal septum and the cervical canal."
"ImageCLEFmedical_Caption_2026_valid_120","The chest X-ray shows the large pneumothorax on the left side of the chest. The chest X-ray also shows the presence of a large air-filled esophagus."
"ImageCLEFmedical_Caption_2026_valid_121","The angiography showed a large esophageal stent (dotted arrows) was positioned in the middle of the esophagus. Note the presence of a large hiatal hernia (solid arrow) with a loop of bowel (dotted arrow) in the left upper quadrant."
"ImageCLEFmedical_Caption_2026_valid_122","Lateral chest X-ray showing the position of the upper and lower nasogastric tubes (arrows)."
"ImageCLEFmedical_Caption_2026_valid_123","Thorax computed tomography scan shows multiple lung nodules."
"ImageCLEFmedical_Caption_2026_valid_124","Chest X-ray showing bilateral pulmonary infiltrates."
"ImageCLEFmedical_Caption_2026_valid_125","Apical four-chamber view showing a thrombus in the left ventricle (black arrow) LV - Left ventricle"
"ImageCLEFmedical_Caption_2026_valid_126","CT urogram showing left renal mass measuring 4.8 x 4 cm in axial view"
"ImageCLEFmedical_Caption_2026_valid_127","MRI of the head without contrast revealing no abnormalities"
"ImageCLEFmedical_Caption_2026_valid_128","Ultrasound showing a left-sided mature cystic teratoma"
"ImageCLEFmedical_Caption_2026_valid_129","Abdominal ultrasound showing a hypoechoic lesion with irregular margins, measuring 57 mm × 58 mm × 40 mm, with a clear boundary between the lesion and the liver."
"ImageCLEFmedical_Caption_2026_valid_130","USG showing an anechoic cyst in the left lobe of the liver."
"ImageCLEFmedical_Caption_2026_valid_131","Transabdominal ultrasound of the fetal abdomen showing a thick-walled, edematous, multiloculated cystic structure, which was seen to communicate with the amniotic cavity"
"ImageCLEFmedical_Caption_2026_valid_132","Case 1: ultrasound showing a left kidney with multiple cysts"
"ImageCLEFmedical_Caption_2026_valid_133","Ultrasound of pelvis showing multiple cysts in left adnexa and small right adnexal cyst."
"ImageCLEFmedical_Caption_2026_valid_134","Right anterior oblique coronal view of CT angiogram of the chest demonstrating the size of the ascending aorta (yellow arrow) and the pulmonary trunk (blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_135","CT scan of the brain. No acute intracranial process is seen."
"ImageCLEFmedical_Caption_2026_valid_136","Computed tomography (CT) scan of the brain with contrast. No acute intracranial hemorrhage or infarction is seen. No hydrocephalus is noted."
"ImageCLEFmedical_Caption_2026_valid_137","Color Doppler ultrasound showing the pseudoaneurysm in the descending aorta"
"ImageCLEFmedical_Caption_2026_valid_138","Transcranial ultrasound. The image shows two separate hypoechoic masses in the left posterior fossa. One is located anteriorly (L) and the other posteriorly (R). The latter is located on the right side."
"ImageCLEFmedical_Caption_2026_valid_139","Representative image of the skin thickness measurement technique."
"ImageCLEFmedical_Caption_2026_valid_140","CT of the abdomen and pelvis with intravenous contrast. The white arrow demonstrates a new 2.1-cm hypoattenuating nodule in the expected location of the right lobe of the liver."
"ImageCLEFmedical_Caption_2026_valid_141","Ultrasound of the right kidney showing dilated renal pelvis and ureter with hydronephrosis"
"ImageCLEFmedical_Caption_2026_valid_142","The abdominal wall compartments on computed tomography."
"ImageCLEFmedical_Caption_2026_valid_143","CT abdomen and pelvis showing right ureteral stent."
"ImageCLEFmedical_Caption_2026_valid_144","The 3D Reconstruction of the Pulmonary Artery"
"ImageCLEFmedical_Caption_2026_valid_145","Antegrade urethrogram showing a dilated upper penile urethra (yellow arrow) with a distal bulbar urethral stricture (red arrow)"
"ImageCLEFmedical_Caption_2026_valid_146","MRI T2 TSE sequence showing the right heart chambers."
"ImageCLEFmedical_Caption_2026_valid_147","Axial CT scan of the brain without contrast. The yellow arrow indicates the location of the tumor.CT: computed tomography."
"ImageCLEFmedical_Caption_2026_valid_148","A 15-year-old female patient who presented with a dyspnoea. Axial CT image illustrates a mycotic aneurysm of the left subclavian artery (arrow) and a large pseudoaneurysm of the subclavian artery."
"ImageCLEFmedical_Caption_2026_valid_149","Chest X-ray of a 14-year-old female patient presenting with cough for 2 weeks and moderate fever for 4 weeks. A 1.5 × 1.5 cm sized nodular shadow is observed in right middle lung field."
"ImageCLEFmedical_Caption_2026_valid_150","A PET-CT scan showing that the left and right kidneys are in normal position. PET-CT, positron emission tomography-computed tomography"
"ImageCLEFmedical_Caption_2026_valid_151","T2-weighted MRI axial image revealing multiple symmetric cerebral hemispheres lesions (red circle)"
"ImageCLEFmedical_Caption_2026_valid_152","Cobb-angle measurement"
"ImageCLEFmedical_Caption_2026_valid_153","X-ray of the patient's index finger. X-ray of the patient's index finger showing a well-maintained Kirschner wire in place."
"ImageCLEFmedical_Caption_2026_valid_154","Standing left lateral radiograph of the foot."
"ImageCLEFmedical_Caption_2026_valid_155","CT scan of the brain showing right frontal craniotomy site with no intra- or extra-axial intraventricular hemorrhage or hydrocephalus"
"ImageCLEFmedical_Caption_2026_valid_156","Whole body PET/CT scan. No evidence of distant metastasis is shown."
"ImageCLEFmedical_Caption_2026_valid_157","Whole body FDG PET/CT showing no evidence of metastasis."
"ImageCLEFmedical_Caption_2026_valid_158","[18F]FDG PET/CT confirmed the lesion on his left thigh."
"ImageCLEFmedical_Caption_2026_valid_159","Thorax computed tomography (CT) scan showing a pulmonary embolism (PE) in the left upper lobe."
"ImageCLEFmedical_Caption_2026_valid_160","MRI of the left lower extremity showing an abscess in the left inguinal region."
"ImageCLEFmedical_Caption_2026_valid_161","CT angiography of the chest showing pulmonary embolism. CT: computed tomography"
"ImageCLEFmedical_Caption_2026_valid_162","Standing X-ray of the lower limb. The red dotted line showed the line between the most distal tip of the left and right femoral epiphyses. The green dotted line showed the line between the most proximal tip of the left and right femur. The distance between the two lines represented the femoral length"
"ImageCLEFmedical_Caption_2026_valid_163","Right foot X-ray. No fracture is present."
"ImageCLEFmedical_Caption_2026_valid_164","Lateral radiograph of the foot demonstrating an expansile bone lesion involving the distal phalanx of the right toe."
"ImageCLEFmedical_Caption_2026_valid_165","Chest CT scan showing ground-glass opacities, especially in the upper lobes"
"ImageCLEFmedical_Caption_2026_valid_166","The size of the mass on the CT scan of the chest."
"ImageCLEFmedical_Caption_2026_valid_167","Left-sided fetal heart at 25 weeks of gestation"
"ImageCLEFmedical_Caption_2026_valid_168","Sagittal CT scan of the right foot showing the dorsal Lisfranc joint dislocation with dorsal dislocation of the medial cuneiform (upper arrow) and the first metatarsal (lower arrow)."
"ImageCLEFmedical_Caption_2026_valid_169","CT abdomen and pelvis with IV contrast in the coronal plane showing a 5.5cm gallstone impacted in the mid-to-distal jejunum (white arrow)"
"ImageCLEFmedical_Caption_2026_valid_170","Axial view of CT abdomen showing the large heterogeneous mass arising from the pancreatic head."
"ImageCLEFmedical_Caption_2026_valid_171","CT abdomen and pelvis with contrast. Arrow indicates the location of gallstone within the stomach"
"ImageCLEFmedical_Caption_2026_valid_172","CT scan of the chest with contrast showing a large lobulated mass in the right perihilar region with calcification."
"ImageCLEFmedical_Caption_2026_valid_173","Chest Radiography"
"ImageCLEFmedical_Caption_2026_valid_174","Chest CT scan showing multiple pulmonary nodules and bilateral pleural effusion."
"ImageCLEFmedical_Caption_2026_valid_175","A 9.12 mm pulmonary embolus in the left pulmonary artery."
"ImageCLEFmedical_Caption_2026_valid_176","Chest CT scan of the patient showing right-sided pleural effusion with thickening of the right pleura"
"ImageCLEFmedical_Caption_2026_valid_177","Coronal view of the left adnexa."
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasound image of the mass with color Doppler"
"ImageCLEFmedical_Caption_2026_valid_179","Endoscopic ultrasound-guided fine needle aspiration of the lesion"
"ImageCLEFmedical_Caption_2026_valid_180","Transvaginal ultrasound image of the right ovary, showing a 15.3 cm cyst with a 3.5 cm solid component."
"ImageCLEFmedical_Caption_2026_valid_181","Postoperative panoramic radiograph of a patient with bimaxillary central advancement."
"ImageCLEFmedical_Caption_2026_valid_182","Panoramic radiograph of the patient."
"ImageCLEFmedical_Caption_2026_valid_183","Posttreatment panoramic radiograph."
"ImageCLEFmedical_Caption_2026_valid_184","A panoramic radiograph of the patient with the dental implants placed in the maxillary right and left alveolar sockets."
"ImageCLEFmedical_Caption_2026_valid_185","Panoramic radiograph of the patient during first visit, showing the radiolucencies in maxillary left, mandibular left and mandibular right alveolar sockets (1–4); the radiolucency in the mental foramen on the right side (5); and the radiolucency in the left condylar neck (6)."
"ImageCLEFmedical_Caption_2026_valid_186","Lateral cephalogram of a subject on the 1-year follow-up. The red arrows indicate the regions of interest: 1: the lateral cortex of the mandible; 2: the condylar head; 3: the condylar neck; 4: the condylar head and neck; 5: the condylar neck and head; 6: the condylar head and neck and the inferior border of the mandible; 7: the condylar head and neck and the inferior border of the mandible; 8: the condylar head and neck and the inferior border of the mandible."
"ImageCLEFmedical_Caption_2026_valid_187","1. The right zygomatic base fracture. 2. The right zygomatic fracture. 3. The right maxillary lateral incisor fracture. 4. The fractured fractured right maxillary canine. 5. The fractured right maxillary incisor. 6. The fractured right maxillary first molar."
"ImageCLEFmedical_Caption_2026_valid_188","Dental X-ray demonstrating dental anomalies."
"ImageCLEFmedical_Caption_2026_valid_189","Example of a 6 cm diameter phantom for the 50 mm diameter probe."
"ImageCLEFmedical_Caption_2026_valid_190","Post-operative radiograph (lateral view) of the left stifle joint in a sheep that received a total osteochondral reconstruction. Six needles and three pins were used to stabilize the fracture."
"ImageCLEFmedical_Caption_2026_valid_191","USG of neck shows an echogenic lesion in thyroid (asterisk)."
"ImageCLEFmedical_Caption_2026_valid_192","X-ray of the whole lower limbs showing osteosclerosis of the femur and tibia"
"ImageCLEFmedical_Caption_2026_valid_193","CT Scan of the Neck Showing Enlarged Submandibular Gland (Red Arrow) With Central Calcifications (Blue Arrow)CT, computed tomography"
"ImageCLEFmedical_Caption_2026_valid_194","MRI showing the right-sided mass in the chest wall."
"ImageCLEFmedical_Caption_2026_valid_195","MRI of the left elbow demonstrating a 1.7 × 0.9 cm synovial cyst located just proximal to the triceps insertion on the olecranon process."
"ImageCLEFmedical_Caption_2026_valid_196","MRI of left knee showing the anterior cruciate ligament tear"
"ImageCLEFmedical_Caption_2026_valid_197","MRI showing a grade 3 avulsion fracture of the posterior superior articular process of the humerus"
"ImageCLEFmedical_Caption_2026_valid_198","Axial CT scan of the brain with contrast."
"ImageCLEFmedical_Caption_2026_valid_199","An ultrasound scan of the pelvis showed a large uterus containing two separate gestational sacs."
"ImageCLEFmedical_Caption_2026_valid_200","CT scan of the patient's head, sagittal view"
