"ID","Caption"
"ImageCLEFmedical_Caption_2026_valid_40","T2-Weighted Axial Section Showing Heterogeneously Hypointense Lesion With Fluid Within Lesion. Fluid within lesion consistent with abscess formation."
"ImageCLEFmedical_Caption_2026_valid_41","CT showing enlarged heterogeneous right parotid gland."
"ImageCLEFmedical_Caption_2026_valid_42","Abdomen X Ray Showing Prominent S1 Pneumoperitoneum (Sentinel loop)"
"ImageCLEFmedical_Caption_2026_valid_43","ERC of the bile ducts"
"ImageCLEFmedical_Caption_2026_valid_44","COVID-19 pneumonia.COVID-19: coronavirus disease 2019"
"ImageCLEFmedical_Caption_2026_valid_45","CT scan showing inflammatory mass"
"ImageCLEFmedical_Caption_2026_valid_46","Coronal view showing intestinal obstruction"
"ImageCLEFmedical_Caption_2026_valid_47","Anteroposterior radiograph of the tibia and fibula showing joint alignment with tibial component in flexion."
"ImageCLEFmedical_Caption_2026_valid_48","Post-operative KUB film showing JJ stent and nephrostomy tube."
"ImageCLEFmedical_Caption_2026_valid_49","Ground glass opacities"
"ImageCLEFmedical_Caption_2026_valid_50","Chest X-ray demonstrating minimal residual pleural effusion"
"ImageCLEFmedical_Caption_2026_valid_51","Diffuse coarsened interstitial pattern"
"ImageCLEFmedical_Caption_2026_valid_52","Ground glass opacity and consolidation in dependent portion of right lung"
"ImageCLEFmedical_Caption_2026_valid_53","Transthoracic echocardiogram showing severe mitral regurgitation."
"ImageCLEFmedical_Caption_2026_valid_54","Chest X Ray Increased pulmonary vasculature"
"ImageCLEFmedical_Caption_2026_valid_55","Severe mitral regurgitation (MR) with eccentric jet during diastole. Color Doppler across bioprosthetic aortic valve."
"ImageCLEFmedical_Caption_2026_valid_56","Fat saturated T1W TSE images acquired after administration of Gd-DOTA four weeks before UAE. Placenta increta with perfused residual placenta in the endometrial cavity with strong vessels at the posterior uterine wall and flow voids (arrows)."
"ImageCLEFmedical_Caption_2026_valid_57","T2-Weighted MRI Showing Heterogeneous Enhancement Within Mass Lesion (Black Arrows), Suggestive of Malignancy"
"ImageCLEFmedical_Caption_2026_valid_58","Lateral skull X-ray after trauma. The arrowhead points to the electrode which is curled in a 200-degree position. Comparing this with Figure 2 shows obvious migration of the electrode. Normal cochlear implantation electrode position is 360 degrees. The electrode in Figure 2 is in proper position. The electrode's proper position in Figure 2 is shown here in Figure 3. Arrow indicates electrode. The electrode appears to have migrated away from proper location"
"ImageCLEFmedical_Caption_2026_valid_59","Radiographic image of specimen HH1. Red arrows point to areas of inwardly crushed bone, with displaced fragments."
"ImageCLEFmedical_Caption_2026_valid_60","Laterolateral (oblique) head radiography of a dog showing two unerupted maxillary canine teeth (the red arrow) and an unerupted right mandibular canine tooth (the blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_61","The root canal width (yellow dotted line) was calculated as the percentage of the width of the whole root (blue line) of the maxillary canine teeth halfway between the cementoenamel junction (white dashed line) and apex of the tooth (white arrow). For each specimen, mean root canal width was measured from both maxillary canines. If a maxillary canine tooth was missing, demonstrated signs of endodontic disease, or was fractured below the level of the cementoenamel junction, the other canine tooth was solely measured. No skulls had bilateral compromise of maxillary canine teeth that would have precluded this assessment. In this case, the whole root width was measured as 680 pixels and the root canal width was measured as 236 pixels, resulting in a root canal width of 34.7%."
"ImageCLEFmedical_Caption_2026_valid_62","Pre-operative radiograph demonstrating impacted supernumerary maxillary incisor tooth. Bilateral radiolucencies superimposed on teeth #13 & #14 on the left side (white arrowheads), tooth #13 on the right side (white arrows) with an intraosseous lesion encompassing teeth #13 & #14 (white arrowheads). There is an intact pulpal chamber on tooth #13 and #14 (white arrowheads)."
"ImageCLEFmedical_Caption_2026_valid_63","Laterolateral radiographic image of a dog demonstrating dental anomalies. Two unerupted maxillary canines can be seen on the left side (red arrow), and one unerupted mandibular canine is visible on the right side (blue arrow). The image quality is adequate."
"ImageCLEFmedical_Caption_2026_valid_64","Laterolateral (oblique) head radiography of a maned wolf showing two unerupted maxillary canine teeth (the red arrow) and an unerupted right mandibular canine tooth (the blue arrow)."
"ImageCLEFmedical_Caption_2026_valid_65","Laterolateral radiograph of the facial bones of a cat. The radiograph shows multiple unerupted teeth (arrows). Some teeth appear to be incompletely formed."
"ImageCLEFmedical_Caption_2026_valid_66","Axial view of computed tomography scan demonstrating large right paratracheal mass abutting superior vena cave. Large mass compressing trachea to the right resulting in deviation. There is a small amount of layering blood products within the right pleural space suggestive of hemothorax (yellow arrow). There is associated mediastinal enlargement (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_67","Posterior opacity in both lower lobes."
"ImageCLEFmedical_Caption_2026_valid_68","Hyperintense signal in the internal capsule peripheral to the lateral ventricles"
"ImageCLEFmedical_Caption_2026_valid_69","Contrast enhanced axial CT image reveals evidence of thrombosis in the superior vena cava (arrowheads) as well as extensive venous ectasia in the ipsilateral shoulder region (double arrowheads). Bilateral pleural effusions are seen (gray arrows)."
"ImageCLEFmedical_Caption_2026_valid_70","Chest radiograph revealing bilateral infiltrates"
"ImageCLEFmedical_Caption_2026_valid_71","Dense consolidation noted in the right middle lobe"
"ImageCLEFmedical_Caption_2026_valid_72","Transverse computed tomography image depicting migrated coil in the rectum"
"ImageCLEFmedical_Caption_2026_valid_73","Retrograde pyelogram demonstrating ureteral leak (arrow)."
"ImageCLEFmedical_Caption_2026_valid_74","CT scan showing retained needle at ileum level"
"ImageCLEFmedical_Caption_2026_valid_75","Velamentous cord insertion. The cord insertion is seen along the membranes (arrow). Extension of these splayed vessels into the cervix is not seen in this illustration (Image courtesy Dr Manoj Chinchwadkar)"
"ImageCLEFmedical_Caption_2026_valid_76","Multislice computed tomography (MSCT) after a rescue left common femoral-right deep femoral artery bypass. Good blood flow but remaining thrombus in the implanted stents and patency of femorofemoral bypass were found. The left external iliac artery had moderate stenosis (white arrow). Residual emphysema along the left iliac artery."
"ImageCLEFmedical_Caption_2026_valid_77","Post-surgery. T9-T12 posterior spinal fusion without hardware complication or dynamic instability."
"ImageCLEFmedical_Caption_2026_valid_78","Upper gastrointestinal series after stent and clips placement showing gastric leak size."
"ImageCLEFmedical_Caption_2026_valid_79","Axial view showing a ventriculoperitoneal shunt terminating inside the gastric lumen. The shunt lies adjacent to the misplaced gastric tube."
"ImageCLEFmedical_Caption_2026_valid_80","Follow-up KUB radiograph showing resolution of bilateral perinephric hematomas. Adjacent to the stent is a moderate size hydroureteronephrosis"
"ImageCLEFmedical_Caption_2026_valid_81","Large cystic mass abutting left heart border, measuring 179 × 129 × 150 mm."
"ImageCLEFmedical_Caption_2026_valid_82","Large retroperitoneal hematoma centered about the right anterior pararenal space measuring up to 10.4 × 7 × 9.5 cm."
"ImageCLEFmedical_Caption_2026_valid_83","Chest CT scan showing large lobulated heterogeneously enhancing mass (red arrow), speculated margin, invading through upper left chest wall with destruction of left second to fourth ribs. Mass abutting superior aspect of fifth rib."
"ImageCLEFmedical_Caption_2026_valid_84","Ultrasonography. A 47‐mm irregular hypoechoic mass with heterogeneous internal echo (arrowhead) and blood flow in the mass (arrow)"
"ImageCLEFmedical_Caption_2026_valid_85","Contrast-enhanced computed tomography of neck showing a hypodense left pyriform sinus lesion (arrowhead)."
"ImageCLEFmedical_Caption_2026_valid_86","Follow-up CT scan shows resolving tracheal laceration and tracheal stent (yellow arrowheads). Peripheral rim enhancing cystic mass in the right tracheoesophageal groove (white arrowheads)."
"ImageCLEFmedical_Caption_2026_valid_87","Ultrasound image of a hypoechoic solid nodular lesion in the right lobe of thyroid. The lesion had irregular margins."
"ImageCLEFmedical_Caption_2026_valid_88","Dynamic narrowing of the right subclavian artery (white arrow) is demonstrated with arms in the abducted/upward positions. The diameter of the right subclavian artery narrows down to 4.2 mm while the left artery diameter remains constant at 5.7 mm."
"ImageCLEFmedical_Caption_2026_valid_89","STIR MRI revealed a focal lesion within the right brachial plexus, appearing hypointense relative to surrounding muscle tissue."
"ImageCLEFmedical_Caption_2026_valid_90","Sagital T2AG image showing a well-defined cystic structure (white arrow) in the left paraspinal location at C7-D1 level."
"ImageCLEFmedical_Caption_2026_valid_91","B-scan ultrasonography of the patient's left eye at presentation, revealing a small, flat, peripherical choroidal detachment (arrow)"
"ImageCLEFmedical_Caption_2026_valid_92","Contrast-enhanced axial CT scan shows a laceration (arrow) through the pancreatic neck"
"ImageCLEFmedical_Caption_2026_valid_93","Revision surgery status post nail removal showing failure of plate and screws."
"ImageCLEFmedical_Caption_2026_valid_94","Coronal T2 weighted MR image with fat saturation showing right hip effusion"
"ImageCLEFmedical_Caption_2026_valid_95","Coronary section of MRI scan showing enhancing lesion within the superoposterior acetabular roof"
"ImageCLEFmedical_Caption_2026_valid_96","Abdominal computed tomography findings. Abdominal computed tomography showed bowel wall thickening and inflammatory stranding involving the colosigmoid junction (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_97","Contrast-enhanced abdominal computed tomography showing hypodense lesions within the right kidney (white arrow)."
"ImageCLEFmedical_Caption_2026_valid_98","CT angiogram of abdomen demonstrating a focus of thickened and friable intestinal wall in the proximal transverse colon with minimal fatty stranding, indicating ischemia or inflammation."
"ImageCLEFmedical_Caption_2026_valid_99","Enhanced CT scan axial view showing focal dilation of omental artery."
"ImageCLEFmedical_Caption_2026_valid_100","Transesophageal echocardiography shows a 15×10 mm sized lobulated echogenic mass attached to the sinotubular junction of the aortic valve."
"ImageCLEFmedical_Caption_2026_valid_101","Contrast-enhanced computed tomography of abdomen and pelvis w/o oral contrast shows a 2.3 cm peripherally enhancing lesion in the body of pancreas. The lesion is solid and partially cystic. Findings concerning for malignancy. The lesion is abutting splenic flexure. There is questionable rim enhancement consistent with inflammation."
"ImageCLEFmedical_Caption_2026_valid_102","HRCT image showing interstitial infiltration in bilateral lungs"
"ImageCLEFmedical_Caption_2026_valid_103","Coronal enhanced CT acquisition of the thorax revealing a lesion with heterogeneous contrast uptake, consisting of a solid and multicystic component, involving the upper outer quadrant of the left breast (red arrow).CT, computed tomography"
"ImageCLEFmedical_Caption_2026_valid_104","Chest radiograph showing bilateral pleural effusion (red arrows)"
"ImageCLEFmedical_Caption_2026_valid_105","Chest X-ray showing air under the diaphragm."
"ImageCLEFmedical_Caption_2026_valid_106","Coronal reconstruction showing the largest dimension of mass measuring 8cm."
"ImageCLEFmedical_Caption_2026_valid_107","Radiation treatment planning computed tomography axial slice. The coloured lines depict 95%, 50% and 5% isodoses, respectively, corresponding to planning target volume (red), 95% isodose (brown), 50% isodose (cyan), 5% isodose (orange), heart (brown), left lung (blue), oesophagus (black), right breast (purple), right lung (pink), spinal cord (green), planning target volume (red), internal mammary nodes (yellow), and the outline of the chest wall."
"ImageCLEFmedical_Caption_2026_valid_108","Torso positron emission tomography-computed tomography scan demonstrated no abnormal FDG uptake."
"ImageCLEFmedical_Caption_2026_valid_109","PET scan shows FDG uptake in intestinal structures, abdominal muscles, and abdominal fat tissue. The image is from a 56-year-old female patient with NET. Diffuse FDG uptake is demonstrated. The SUVmax value is 2.94."
"ImageCLEFmedical_Caption_2026_valid_110","PET scan demonstrates hypermetabolic lesions concerning malignancy."
"ImageCLEFmedical_Caption_2026_valid_111","Contrast enhanced computed tomography scan shows hypodense lesion posterior to liver measuring 2.5 x 1.8 x 1.5 cm"
"ImageCLEFmedical_Caption_2026_valid_112","CT scan of neck showing homogenous enlargement of left submandibular gland."
"ImageCLEFmedical_Caption_2026_valid_113","Axial section of CTA showing the pseudo aneurysm"
"ImageCLEFmedical_Caption_2026_valid_114","CISS sequence MRI showing significant air in vestibule and anterior crus of horizontal canal as well as second turn of cochlea."
"ImageCLEFmedical_Caption_2026_valid_115","Hyperintense signal abnormality within bilateral pons"
"ImageCLEFmedical_Caption_2026_valid_116","Hyperintense signals at bilateral thalamus"
"ImageCLEFmedical_Caption_2026_valid_117","Magnetic Resonance Imaging Showing Intestinal Intussusception Severe abdominal distension, which appears to be caused by intestinal intussusception. The intussusception appears to be located along the posterior aspect of the abdominal wall. Small bowel loops within display typical findings associated with intestinal obstruction. A thin rim of fat may be seen along the posterior aspect of the intussuscepted bowel loop."
"ImageCLEFmedical_Caption_2026_valid_118","KUB demonstrates dilated loops of bowel.KUB: kidney, ureter, and bladder X-ray"
"ImageCLEFmedical_Caption_2026_valid_119","Transvaginal sonography revealing uterine dehiscence"
"ImageCLEFmedical_Caption_2026_valid_120","Central venogram demonstrating occlusion of the superior vena cava. Central venogram demonstrating occlusion of the superior vena cava."
"ImageCLEFmedical_Caption_2026_valid_121","Anterior Posterior View Demonstrating an Ascending Aorta Dissection."
"ImageCLEFmedical_Caption_2026_valid_122","Bedside chest radiography performed immediately after admission. Bilateral pneumothorax (large arrows), pneumomediastinum (thin arrows) and extensive subcutaneous emphysema are visible."
"ImageCLEFmedical_Caption_2026_valid_123","Ground glass opacity"
"ImageCLEFmedical_Caption_2026_valid_124","Cardiomegaly"
"ImageCLEFmedical_Caption_2026_valid_125","Transthoracic echocardiography (TTE) mid esophageal aortic valve long axis view during systole demonstrates a normal-appearing St. Jude aortic prosthesis (Arrow) . In particular, no thrombus, pannus, or mechanical obstruction is identified"
"ImageCLEFmedical_Caption_2026_valid_126","Axial CT scan demonstrates heterogeneous hypoattenuating lesion (arrow) in the interpolar region of the left kidney. The adjacent kidney parenchyma appears hyperdense. Axial CT: axial computed tomography"
"ImageCLEFmedical_Caption_2026_valid_127","Normal brain MRI"
"ImageCLEFmedical_Caption_2026_valid_128","Ultrasound showing a small cyst measuring 1.29 cm"
"ImageCLEFmedical_Caption_2026_valid_129","Ultrasound finding: Bilateral enlarged ovaries with cystic areas"
"ImageCLEFmedical_Caption_2026_valid_130","Transabdominal US shows a hypoechoic intussusception"
"ImageCLEFmedical_Caption_2026_valid_131","Transabdominal ultrasound showing a cystic lesion."
"ImageCLEFmedical_Caption_2026_valid_132","Renal ultrasound. Hyperechogenic renal parenchyma due to persistent Candida pyelonephritis and massive pelviectasis. Solid renal parenchyma is not visible."
"ImageCLEFmedical_Caption_2026_valid_133","Ultrasound scan showing hydronephrotic right kidney"
"ImageCLEFmedical_Caption_2026_valid_134","Cardiac CT showing measurements of PDA and pulmonary artery"
"ImageCLEFmedical_Caption_2026_valid_135","CT Brain Day 7"
"ImageCLEFmedical_Caption_2026_valid_136","Repeat head CT scan showing resolved pneumocephalus."
"ImageCLEFmedical_Caption_2026_valid_137","Color Doppler echocardiography showing mitral regurgitation."
"ImageCLEFmedical_Caption_2026_valid_138","Preoperative transesophageal echocardiogram demonstrating large mobile vegetation measuring 9 mm in size attached to the aortic valve."
"ImageCLEFmedical_Caption_2026_valid_139","Ultrasound image depicting supraclavicular block procedure"
"ImageCLEFmedical_Caption_2026_valid_140","Contrast-enhanced abdominal CT scan in the portal phase performed after treatment showing complete recovery of the posterior gastric wall (arrow) and disappearance of the ectopic air bubbles in the gastric veins and intrahepatic portal territory."
"ImageCLEFmedical_Caption_2026_valid_141","Longitudinal US image demonstrating a hypoechoic lesion within the liver suggestive of liver abscess."
"ImageCLEFmedical_Caption_2026_valid_142","Cross sectional computed tomography image of axial slices at level L3 showing measurements of psoas muscle"
"ImageCLEFmedical_Caption_2026_valid_143","Abdominal CT scan: interfragmentary hernia"
"ImageCLEFmedical_Caption_2026_valid_144","Moderate plaque stenosis in the proximal segment of left anterior descending coronary artery"
"ImageCLEFmedical_Caption_2026_valid_145","Stricture on bulbous urethra"
"ImageCLEFmedical_Caption_2026_valid_146","Cardiac MRI showing communication between left atrium and right atrium"
"ImageCLEFmedical_Caption_2026_valid_147","Axial computed tomography image showing retrobulbar hematoma compressing optic nerve."
"ImageCLEFmedical_Caption_2026_valid_148","Enhanced axial computed tomography image showing extravasated contrast outside of vascular structure (arrow), likely representing a pseudoaneurysmal rupture.IVC = inferior vena cava.PD = peritoneal diaphragmatic."
"ImageCLEFmedical_Caption_2026_valid_149","Grade 0 chest X-ray: no abnormal radiological findings"
"ImageCLEFmedical_Caption_2026_valid_150","PET scan showing increased uptake in right kidney"
"ImageCLEFmedical_Caption_2026_valid_151","Tuberculomas seen in MRI brain T2 axial image"
"ImageCLEFmedical_Caption_2026_valid_152","Postoperative weight-bearing anteroposterior radiograph demonstrating the sinus tarsi implant."
"ImageCLEFmedical_Caption_2026_valid_153","Post-operative radiograph"
"ImageCLEFmedical_Caption_2026_valid_154","Standing left X‐ray"
"ImageCLEFmedical_Caption_2026_valid_155","Axial CT scan without contrast showing erosion of the posterior table of the right frontal sinus (arrow) and right frontal sinus opacification (arrowhead)."
"ImageCLEFmedical_Caption_2026_valid_156","Physiological biodistribution of 18F-FLT"
"ImageCLEFmedical_Caption_2026_valid_157","Positron-emission tomography–CT showed an intense hypermetabolic mass involving the left hepatic lobe and segment VIII. There were metastatic lymph nodes in the porta hepatis, portocaval, aortocaval, para aortic, and left common iliac spaces, and a small hypermetabolic lymph node in the left supraclavicular area, suggesting distant metastasis. CT, computed tomography."
"ImageCLEFmedical_Caption_2026_valid_158","Whole-body PET scan revealing diffuse metabolically active lesions. No primary lesion identified."
"ImageCLEFmedical_Caption_2026_valid_159","Lung nodule. Axial CT chest demonstrating a small nodular lesion"
"ImageCLEFmedical_Caption_2026_valid_160","Fat suppressed T1 weighted image revealing heterogeneous hyperintense lesion in lateral aspect of left ilium"
"ImageCLEFmedical_Caption_2026_valid_161","Axial computed tomography image at level of right middle lobe showing ill-defined patchy parenchymal hemorrhage."
"ImageCLEFmedical_Caption_2026_valid_162","Standing mechanical axis radiograph showing a healed osteotomy without further varus progression"
"ImageCLEFmedical_Caption_2026_valid_163","Preoperative anteroposterior radiograph of right foot demonstrating hallux rigidus deformity."
"ImageCLEFmedical_Caption_2026_valid_164","Oblique radiograph of the right foot taken three years post-OCA implantation with complete resolution of hallux rigidus."
"ImageCLEFmedical_Caption_2026_valid_165","High resolution CT scan shows diffuse pulmonary involvement with ill-defined centrilobular nodules and branching lines (arrows), which correspond to tree-in-bud appearance."
"ImageCLEFmedical_Caption_2026_valid_166","CT chest with contrast showing mediastinal mass invading esophageal wall"
"ImageCLEFmedical_Caption_2026_valid_167","Hyperechoic foci rising non-dependently within gallbladder with sludge and stones layering dependently"
"ImageCLEFmedical_Caption_2026_valid_168","CT axial view demonstrating cuboid comminution."
"ImageCLEFmedical_Caption_2026_valid_169","CT scan of the abdomen shows a large abscess cavity measuring 4 cm x 4 cm x 3 cm, containing food debris. Adjacent fat stranding and inflammatory changes around the lesion."
"ImageCLEFmedical_Caption_2026_valid_170","Contrast-enhanced axial computed tomography shows a filling defect in the arterial phase and rim enhancement consistent with active bleeding."
"ImageCLEFmedical_Caption_2026_valid_171","Coronal abdominal CT scan showing well organized cystic mass associated to a spontaneously ruptured hydatid cyst, without intraperitoneal fluid Free fluid"
"ImageCLEFmedical_Caption_2026_valid_172","Mediastinal mass measuring 3.87 x 3.37 cm"
"ImageCLEFmedical_Caption_2026_valid_173","Chest X-Ray shows dextrocardia."
"ImageCLEFmedical_Caption_2026_valid_174","Chest computed tomography with contrast showing bilateral pulmonary emboli"
"ImageCLEFmedical_Caption_2026_valid_175","Mediastinal lymph node"
"ImageCLEFmedical_Caption_2026_valid_176","Axial CT scan demonstrating resolution of the pneumomediastinum"
"ImageCLEFmedical_Caption_2026_valid_177","Endoscopic ultrasound (EUS) showing a well-circumscribed hypoechoic pancreatic lesion without pancreatic ductal dilation."
"ImageCLEFmedical_Caption_2026_valid_178","Endoscopic ultrasound images of the adenocarcinoma of the head of the pancreas."
"ImageCLEFmedical_Caption_2026_valid_179","Endoscopic ultrasound fine-needle biopsy of the thickened duodenal wall."
"ImageCLEFmedical_Caption_2026_valid_180","Transvaginal ultrasound image demonstrating a hyperechoic endometrial stripe measuring 8.5 mm, consistent with pregnancy."
"ImageCLEFmedical_Caption_2026_valid_181","Postoperative panorama"
"ImageCLEFmedical_Caption_2026_valid_182","OPG X-ray showing follicular space widening of the right lower third molar."
"ImageCLEFmedical_Caption_2026_valid_183","Postoperative panoramic radiograph showing titanium mesh in position with demineralized tooth graft materials."
"ImageCLEFmedical_Caption_2026_valid_184","Malposed implant was observed. Implant prosthesis was retrieved."
"ImageCLEFmedical_Caption_2026_valid_185","Panoramic radiograph showing dental caries, periodontal lesions, dental abnormalities, and maxillary sinus pathology"
"ImageCLEFmedical_Caption_2026_valid_186","Cephalometric tracing showing Class III malocclusion"
